%DAWG J2 VIIRS RSR Release V1 Band M16A
%Based upon VCST August 7, 2018 RSR Analysis                                                                                                                                           
%Using J2 VIIRS FP-15,-16 RSR Measurements at Raytheon El Segundo, May - October 2017            
%Detector numbering given in "Sensor" order (1st detector in along track direction is assigned #1)
%Bnd    det    SS         wvl_nm             RSR              SNR     SNR_Thresh  QF      UAID                              
M16A     1     0      3485.0250000        0.0000906        0.0239085     0.200     1     4402912
M16A     1     0      3550.0000000       -0.0000647       -0.0032212     0.200     1     4402912
M16A     1     0      3615.0800000       -0.0000280        0.1190672     0.200     1     4402912
M16A     1     0      3679.9850000       -0.0000154        0.0039629     0.200     1     4402912
M16A     1     0      3744.9250000        0.0000330        0.0336703     0.200     1     4402912
M16A     1     0      3809.9350000        0.0000878        0.0697481     0.200     1     4402912
M16A     1     0      3875.0200000       -0.0000103        0.0158177     0.200     1     4402912
M16A     1     0      3940.0000000        0.0001052        0.0093052     0.200     1     4402912
M16A     1     0      4004.9900000        0.0000395       -0.0012457     0.200     1     4402912
M16A     1     0      4070.0500000        0.0000083        0.0257220     0.200     1     4402912
M16A     1     0      4135.0600000       -0.0000180        0.0284397     0.200     1     4402912
M16A     1     0      4199.9400000        0.0000623        0.0423651     0.200     1     4402912
M16A     1     0      4265.0000000        0.0000066        0.0276473     0.200     1     4402912
M16A     1     0      4329.9950000        0.0000296        0.0151704     0.200     1     4402912
M16A     1     0      4395.0000000       -0.0000520        0.0146688     0.200     1     4402912
M16A     1     0      4459.9250000       -0.0001311        0.0513639     0.200     1     4402912
M16A     1     0      4525.0350000        0.0000543        0.0769927     0.200     1     4402912
M16A     1     0      4590.0050000        0.0000654        0.0431398     0.200     1     4402912
M16A     1     0      4655.0500000        0.0000599        0.0497065     0.200     1     4402912
M16A     1     0      4720.0000000        0.0000880        0.0399995     0.200     1     4402912
M16A     1     0      4785.0500000       -0.0000798        0.0473812     0.200     1     4402912
M16A     1     0      4849.9600000       -0.0000189        0.0086006     0.200     1     4402912
M16A     1     0      4915.0350000        0.0000368        0.0005503     0.200     1     4402912
M16A     1     0      4979.9950000       -0.0000244        0.0415038     0.200     1     4402912
M16A     1     0      5044.9850000        0.0000369        0.0274641     0.200     1     4402912
M16A     1     0      5109.9900000        0.0000450        0.0462352     0.200     1     4402912
M16A     1     0      5174.9950000        0.0001069        0.0579787     0.200     1     4402912
M16A     1     0      5240.0550000        0.0000529        0.0145429     0.200     1     4402912
M16A     1     0      5305.0200000        0.0000427        0.0179336     0.200     1     4402912
M16A     1     0      5370.0550000       -0.0000582       -0.0628120     0.200     1     4402912
M16A     1     0      5434.9650000        0.0000192       -0.0080326     0.200     1     4402912
M16A     1     0      5447.9800000        0.0000547        0.0120189     0.200     1     4402913
M16A     1     0      5512.9200000        0.0000758        0.0767879     0.200     1     4402913
M16A     1     0      5577.9650000        0.0000383       -0.0017089     0.200     1     4402913
M16A     1     0      5642.9600000       -0.0000342       -0.0009170     0.200     1     4402913
M16A     1     0      5708.0850000       -0.0000186        0.0010522     0.200     1     4402913
M16A     1     0      5773.0150000        0.0000481        0.0239505     0.200     1     4402913
M16A     1     0      5837.9650000        0.0000275        0.0332465     0.200     1     4402913
M16A     1     0      5903.0000000        0.0000019       -0.0109193     0.200     1     4402913
M16A     1     0      5968.0700000        0.0000074        0.0422248     0.200     1     4402913
M16A     1     0      6033.0450000        0.0000638        0.0892796     0.200     1     4402913
M16A     1     0      6098.0100000        0.0000333       -0.0059967     0.200     1     4402913
M16A     1     0      6162.9850000       -0.0000126       -0.0044615     0.200     1     4402913
M16A     1     0      6228.0450000       -0.0000207        0.0548864     0.200     1     4402913
M16A     1     0      6292.9700000        0.0001000        0.0577595     0.200     1     4402913
M16A     1     0      6357.9700000        0.0000481        0.0669700     0.200     1     4402913
M16A     1     0      6422.9950000        0.0000256        0.0726311     0.200     1     4402913
M16A     1     0      6488.0400000       -0.0000360       -0.0007730     0.200     1     4402913
M16A     1     0      6552.9700000        0.0000287       -0.0065693     0.200     1     4402913
M16A     1     0      6618.0450000        0.0000405        0.0109978     0.200     1     4402913
M16A     1     0      6682.9500000        0.0000088        0.0162055     0.200     1     4402913
M16A     1     0      6748.0400000        0.0001141        0.1206866     0.200     1     4402913
M16A     1     0      6813.0600000        0.0000511        0.0587094     0.200     1     4402913
M16A     1     0      6878.0350000        0.0000037        0.0214097     0.200     1     4402913
M16A     1     0      6943.0200000       -0.0000326        0.0639829     0.200     1     4402913
M16A     1     0      7007.9100000        0.0000525        0.0497441     0.200     1     4402913
M16A     1     0      7073.0450000        0.0000291        0.0249934     0.200     1     4402913
M16A     1     0      7138.1000000       -0.0001170       -0.0077037     0.200     1     4402914
M16A     1     0      7268.0100000       -0.0000106        0.0316044     0.200     1     4402914
M16A     1     0      7398.1350000        0.0000715        0.0887478     0.200     1     4402914
M16A     1     0      7528.1100000       -0.0000044        0.1076110     0.200     1     4402914
M16A     1     0      7658.1000000       -0.0001152       -0.0119436     0.200     1     4402914
M16A     1     0      7787.9000000        0.0003439        1.5952894     0.200     0     4402914
M16A     1     0      7917.9300000        0.0000495        0.0978668     0.200     0     4402914
M16A     1     0      8048.0050000        0.0000960        0.5860095     0.200     0     4402914
M16A     1     0      8178.1650000        0.0001171        0.1066861     0.200     1     4402914
M16A     1     0      8308.0000000       -0.0000027        0.0128014     0.200     1     4402914
M16A     1     0      8438.1650000        0.0000060        0.0469951     0.200     1     4402914
M16A     1     0      8568.0750000        0.0000016        0.0039821     0.200     1     4402914
M16A     1     0      8697.8850000       -0.0000311        0.0705519     0.200     1     4402914
M16A     1     0      8827.9200000       -0.0000150        0.0223646     0.200     1     4402914
M16A     1     0      8958.0350000        0.0000385        0.0524994     0.200     1     4402914
M16A     1     0      9088.0450000        0.0000374        0.0604795     0.200     1     4402914
M16A     1     0      9218.1550000       -0.0000564        0.0458082     0.200     1     4402914
M16A     1     0      9348.0050000        0.0000637        0.0476263     0.200     1     4402914
M16A     1     0      9477.9900000        0.0000315        0.0268849     0.200     1     4402914
M16A     1     0      9596.8950000        0.0000683        0.0427142     0.200     1     4402915
M16A     1     0      9727.1250000        0.0000238        0.0267980     0.200     1     4402915
M16A     1     0      9857.1150000        0.0001517        0.0974476     0.200     1     4402915
M16A     1     0      9987.0050000       -0.0000950        0.0332803     0.200     1     4402915
M16A     1     0     10117.0500000        0.0001134        0.1159825     0.200     1     4402915
M16A     1     0     10247.1000000       -0.0000793        0.0280085     0.200     1     4402915
M16A     1     0     10376.9500000        0.0000810        0.0385223     0.200     1     4402915
M16A     1     0     10507.0000000        0.0000313        0.0553660     0.200     1     4402915
M16A     1     0     10637.0500000        0.0001376        0.1532774     0.200     1     4402915
M16A     1     0     10767.0500000        0.0000732        0.2251639     0.200     0     4402915
M16A     1     0     10897.0000000        0.0006274        1.5870717     0.200     0     4402915
M16A     1     0     11027.2000000        0.0015070        3.6449388     0.200     0     4402916
M16A     1     0     11157.1500000        0.0017421        4.1142266     0.200     0     4402916
M16A     1     0     11222.0500000        0.0031647        6.3208658     0.200     0     4402904
M16A     1     0     11286.8500000        0.0076028       14.9536799     0.200     0     4402904
M16A     1     0     11352.0500000        0.0251917       44.7405454     0.200     0     4402904
M16A     1     0     11417.0000000        0.1211231      147.0884942     0.200     0     4402904
M16A     1     0     11481.8500000        0.5823695      300.5797072     0.200     0     4402904
M16A     1     0     11546.9500000        0.9463943      770.1648413     0.200     0     4402904
M16A     1     0     11612.0500000        0.9462577      776.8486908     0.200     0     4402904
M16A     1     0     11677.1000000        1.0000000      770.0220415     0.200     0     4402904
M16A     1     0     11741.9500000        0.9990839      754.4922397     0.200     0     4402904
M16A     1     0     11807.0500000        0.9685689      764.1793123     0.200     0     4402904
M16A     1     0     11872.0500000        0.9427276      636.3458964     0.200     0     4402904
M16A     1     0     11937.0000000        0.9259716      625.4413701     0.200     0     4402904
M16A     1     0     12002.0000000        0.8798933      634.7104080     0.200     0     4402904
M16A     1     0     12067.0000000        0.8274480      603.0142699     0.200     0     4402904
M16A     1     0     12131.8500000        0.7840110      590.2651401     0.200     0     4402904
M16A     1     0     12197.0500000        0.7662785      481.5460554     0.200     0     4402904
M16A     1     0     12262.1000000        0.7613317      485.8793206     0.200     0     4402904
M16A     1     0     12326.9500000        0.7232993      476.7584401     0.200     0     4402904
M16A     1     0     12391.9000000        0.4971979      374.0083569     0.200     0     4402904
M16A     1     0     12457.1000000        0.2073654      176.6365320     0.200     0     4402904
M16A     1     0     12521.8500000        0.0665105       67.0815008     0.200     0     4402904
M16A     1     0     12587.0500000        0.0229334       22.3077716     0.200     0     4402904
M16A     1     0     12652.1000000        0.0087433        8.3449816     0.200     0     4402904
M16A     1     0     12716.9500000        0.0036429        3.4227665     0.200     0     4402904
M16A     1     0     12846.8500000        0.0008836        0.7391630     0.200     0     4402916
M16A     1     0     12976.9000000        0.0000396        0.1475294     0.200     0     4402916
M16A     1     0     13106.9000000        0.0000140        0.0429665     0.200     0     4402916
M16A     1     0     13236.9000000        0.0000616        0.0526563     0.200     1     4402917
M16A     1     0     13366.9500000       -0.0000495        0.0343777     0.200     1     4402917
M16A     1     0     13497.1000000       -0.0000706       -0.0579224     0.200     1     4402917
