%DAWG J2 VIIRS RSR Release V1 Band M12
%Based upon VCST August 7, 2018 RSR Analysis                                                                                                                                           
%Using J2 VIIRS FP-15,-16 RSR Measurements at Raytheon El Segundo, May - October 2017            
%Detector numbering given in "Sensor" order (1st detector in along track direction is assigned #1)
%Bnd    det    SS         wvl_nm             RSR              SNR     SNR_Thresh  QF      UAID                              
M12      1     0      2280.0050000        0.0000004        0.0018513     0.032     1     4402721
M12      1     0      2296.0000000        0.0000000       -0.0180330     0.032     1     4402721
M12      1     0      2311.9850000        0.0000002       -0.0039702     0.032     1     4402721
M12      1     0      2327.9950000        0.0000002        0.0062356     0.032     1     4402721
M12      1     0      2343.9950000        0.0000006        0.0122800     0.032     1     4402721
M12      1     0      2359.9900000        0.0000006        0.0142585     0.032     1     4402721
M12      1     0      2375.9900000        0.0000004        0.0137162     0.032     1     4402721
M12      1     0      2391.9950000       -0.0000008       -0.0118261     0.032     1     4402721
M12      1     0      2407.9950000       -0.0000002        0.0002666     0.032     1     4402721
M12      1     0      2424.0100000        0.0000002        0.0079538     0.032     1     4402721
M12      1     0      2434.0000000        0.0000001        0.0065233     0.032     1     4402722
M12      1     0      2449.9950000        0.0000006        0.0235253     0.032     1     4402722
M12      1     0      2465.9950000        0.0000000        0.0079134     0.032     1     4402722
M12      1     0      2482.0100000       -0.0000005        0.0058067     0.032     1     4402722
M12      1     0      2498.0100000        0.0000004        0.0314779     0.032     1     4402722
M12      1     0      2514.0150000        0.0000002       -0.0089397     0.032     1     4402722
M12      1     0      2530.0000000        0.0000002       -0.0062792     0.032     1     4402722
M12      1     0      2546.0000000        0.0000007        0.0012176     0.032     1     4402722
M12      1     0      2562.0050000       -0.0000000        0.0228271     0.032     1     4402722
M12      1     0      2577.9950000       -0.0000002        0.0169730     0.032     1     4402722
M12      1     0      2593.9950000        0.0000009        0.0138019     0.032     1     4402722
M12      1     0      2610.0000000        0.0000003        0.0126425     0.032     1     4402722
M12      1     0      2626.0050000        0.0000003        0.0102015     0.032     1     4402722
M12      1     0      2642.0000000        0.0000007        0.0063812     0.032     1     4402722
M12      1     0      2658.0000000        0.0000001       -0.0032564     0.032     1     4402722
M12      1     0      2673.9900000       -0.0000003        0.0162013     0.032     1     4402722
M12      1     0      2690.0050000        0.0000003       -0.0080787     0.032     1     4402722
M12      1     0      2706.0000000        0.0000000        0.0021925     0.032     1     4402722
M12      1     0      2721.9950000        0.0000010        0.0072672     0.032     1     4402722
M12      1     0      2738.0050000        0.0000005       -0.0132318     0.032     1     4402722
M12      1     0      2754.0000000        0.0000002       -0.0019652     0.032     1     4402722
M12      1     0      2769.9950000        0.0000005       -0.0079498     0.032     1     4402722
M12      1     0      2786.0100000       -0.0000002       -0.0153768     0.032     1     4402722
M12      1     0      2801.9900000       -0.0000002       -0.0133257     0.032     1     4402722
M12      1     0      2817.9950000        0.0000002       -0.0038759     0.032     1     4402722
M12      1     0      2833.9950000        0.0000002        0.0080671     0.032     1     4402722
M12      1     0      2850.0000000        0.0000004        0.0167496     0.032     1     4402722
M12      1     0      2866.0050000        0.0000008        0.0109181     0.032     1     4402722
M12      1     0      2882.0000000        0.0000004        0.0182988     0.032     1     4402722
M12      1     0      2898.0000000       -0.0000005        0.0092391     0.032     1     4402722
M12      1     0      2914.0000000        0.0000000        0.0100640     0.032     1     4402722
M12      1     0      2930.0100000       -0.0000003        0.0085659     0.032     1     4402722
M12      1     0      2969.0800000       -0.0000005        0.0068156     0.032     1     4402723
M12      1     0      3023.0000000        0.0000000       -0.0129572     0.032     1     4402723
M12      1     0      3077.0350000        0.0000002        0.0031088     0.032     1     4402723
M12      1     0      3130.9700000        0.0000006        0.0072920     0.032     1     4402723
M12      1     0      3185.0450000        0.0000015        0.0978214     0.032     0     4402723
M12      1     0      3238.9850000        0.0000068        0.4890941     0.032     0     4402723
M12      1     0      3293.0750000        0.0000159        1.1555419     0.032     0     4402723
M12      1     0      3346.9450000        0.0000388        2.9684196     0.032     0     4402723
M12      1     0      3401.0700000        0.0001380       19.1595804     0.032     0     4402724
M12      1     0      3454.9600000        0.0006565       45.1069222     0.032     0     4402724
M12      1     0      3486.7750000        0.0016634        3.9114219     0.032     0     4402714
M12      1     0      3493.4650000        0.0021317        4.9017761     0.032     0     4402714
M12      1     0      3499.9500000        0.0026873        6.2578476     0.032     0     4402714
M12      1     0      3506.5750000        0.0034426        7.9395922     0.032     0     4402714
M12      1     0      3513.2150000        0.0047217       10.9267386     0.032     0     4402714
M12      1     0      3519.8800000        0.0063512       14.5442733     0.032     0     4402714
M12      1     0      3526.3350000        0.0085163       19.3389705     0.032     0     4402714
M12      1     0      3533.0300000        0.0118311       26.7421472     0.032     0     4402714
M12      1     0      3539.6100000        0.0170693       37.9554581     0.032     0     4402714
M12      1     0      3546.2050000        0.0241924       53.8562363     0.032     0     4402714
M12      1     0      3552.7950000        0.0358839       77.2947876     0.032     0     4402714
M12      1     0      3559.3750000        0.0548353      114.2460773     0.032     0     4402714
M12      1     0      3565.9500000        0.0837218      156.1170200     0.032     0     4402714
M12      1     0      3572.6300000        0.1306205      195.1707036     0.032     0     4402714
M12      1     0      3579.1750000        0.2127248      256.6749011     0.032     0     4402714
M12      1     0      3585.8150000        0.3351945      331.2558437     0.032     0     4402714
M12      1     0      3592.4300000        0.4961749      334.5923092     0.032     0     4402714
M12      1     0      3599.0250000        0.7141311      401.7732332     0.032     0     4402714
M12      1     0      3605.5950000        0.8910400      493.0661117     0.032     0     4402714
M12      1     0      3612.2500000        0.9621953      454.8353867     0.032     0     4402714
M12      1     0      3618.7700000        1.0000000      581.6699254     0.032     0     4402714
M12      1     0      3625.4900000        0.9525142      538.8951532     0.032     0     4402714
M12      1     0      3631.9700000        0.9286983      419.5657090     0.032     0     4402714
M12      1     0      3638.6500000        0.8944495      613.3003795     0.032     0     4402714
M12      1     0      3645.2050000        0.9113892      506.0494658     0.032     0     4402714
M12      1     0      3651.8600000        0.9283341      488.8352598     0.032     0     4402714
M12      1     0      3658.4000000        0.9331933      482.3943688     0.032     0     4402714
M12      1     0      3664.9450000        0.9354865      521.8808820     0.032     0     4402714
M12      1     0      3671.6000000        0.9394677      362.1630473     0.032     0     4402714
M12      1     0      3678.1550000        0.9822733      469.1695996     0.032     0     4402714
M12      1     0      3684.7300000        0.9672670      380.3214402     0.032     0     4402714
M12      1     0      3691.3200000        0.9719220      524.0139874     0.032     0     4402714
M12      1     0      3697.9250000        0.9525628      442.9737880     0.032     0     4402714
M12      1     0      3704.5550000        0.9592153      610.2831768     0.032     0     4402714
M12      1     0      3711.1000000        0.9461324      470.2063443     0.032     0     4402714
M12      1     0      3717.7800000        0.9557004      442.2815505     0.032     0     4402714
M12      1     0      3724.3700000        0.9479838      507.5271243     0.032     0     4402714
M12      1     0      3730.9800000        0.9612268      474.7814871     0.032     0     4402714
M12      1     0      3737.6100000        0.9771162      414.5739186     0.032     0     4402714
M12      1     0      3744.2550000        0.9778207      533.2685296     0.032     0     4402714
M12      1     0      3750.6950000        0.9591806      517.5618134     0.032     0     4402714
M12      1     0      3757.3650000        0.9859393      566.2801277     0.032     0     4402714
M12      1     0      3763.9200000        0.9168772      513.9137464     0.032     0     4402714
M12      1     0      3770.5900000        0.8159369      471.2552234     0.032     0     4402714
M12      1     0      3777.1450000        0.6673376      440.1467492     0.032     0     4402714
M12      1     0      3783.8000000        0.5301387      410.2058744     0.032     0     4402714
M12      1     0      3790.3300000        0.4183671      369.9567784     0.032     0     4402714
M12      1     0      3797.0700000        0.2873842      357.0621194     0.032     0     4402714
M12      1     0      3803.5650000        0.2046242      280.8532089     0.032     0     4402714
M12      1     0      3810.1550000        0.1502241      250.7699355     0.032     0     4402714
M12      1     0      3816.8250000        0.1110459      193.2281748     0.032     0     4402714
M12      1     0      3823.3600000        0.0773681      154.2378712     0.032     0     4402714
M12      1     0      3829.9800000        0.0598345      119.8769295     0.032     0     4402714
M12      1     0      3836.5800000        0.0432993       91.3739695     0.032     0     4402714
M12      1     0      3843.1500000        0.0330779       71.8397073     0.032     0     4402714
M12      1     0      3849.8050000        0.0249928       54.2841427     0.032     0     4402714
M12      1     0      3856.3400000        0.0193739       41.9500739     0.032     0     4402714
M12      1     0      3862.9700000        0.0147055       32.5257019     0.032     0     4402714
M12      1     0      3869.5850000        0.0118971       26.2265202     0.032     0     4402714
M12      1     0      3876.3000000        0.0094461       20.9107743     0.032     0     4402714
M12      1     0      3882.8050000        0.0074421       16.4797823     0.032     0     4402714
M12      1     0      3889.4200000        0.0061759       13.5843465     0.032     0     4402714
M12      1     0      3895.9400000        0.0050398       11.0985683     0.032     0     4402714
M12      1     0      3902.6800000        0.0042170        9.2895579     0.032     0     4402714
M12      1     0      3909.2300000        0.0034569        7.5528172     0.032     0     4402714
M12      1     0      3915.7950000        0.0030415        6.5633460     0.032     0     4402714
M12      1     0      3922.3800000        0.0024147        5.3573706     0.032     0     4402714
M12      1     0      3929.0000000        0.0021256        4.6481274     0.032     0     4402714
M12      1     0      3935.6350000        0.0017674        3.8777062     0.032     0     4402714
M12      1     0      3940.9850000        0.0016420      105.9502832     0.032     0     4402724
M12      1     0      3994.9650000        0.0005319       34.9529956     0.032     0     4402724
M12      1     0      4048.9700000        0.0002174       13.2545971     0.032     0     4402724
M12      1     0      4103.0600000        0.0001021        5.4031305     0.032     0     4402725
M12      1     0      4157.0000000        0.0000650        2.7489577     0.032     0     4402725
M12      1     0      4211.0400000        0.0000304        0.6004230     0.032     0     4402725
M12      1     0      4265.0000000        0.0000074        0.0352302     0.032     0     4402725
M12      1     0      4319.0050000        0.0000032        0.0543145     0.032     0     4402725
M12      1     0      4373.0700000        0.0000014        0.0517388     0.032     0     4402725
M12      1     0      4426.9900000        0.0000004        0.0361120     0.032     0     4402725
M12      1     0      4480.9650000        0.0000005        0.0118270     0.032     1     4402725
M12      1     0      4534.9850000        0.0000001       -0.0062947     0.032     1     4402725
M12      1     0      4589.0350000        0.0000002        0.0107370     0.032     1     4402725
M12      1     0      4643.0550000        0.0000010        0.0150256     0.032     1     4402725
M12      1     0      4696.9450000       -0.0000001        0.0131214     0.032     1     4402725
M12      1     0      4751.0350000        0.0000001        0.0062537     0.032     1     4402725
M12      1     0      4804.9650000       -0.0000001       -0.0059530     0.032     1     4402725
M12      1     0      4858.9950000        0.0000004       -0.0089219     0.032     1     4402725
M12      1     0      4913.0500000       -0.0000004       -0.0129275     0.032     1     4402725
M12      1     0      4967.0100000        0.0000004        0.0092881     0.032     1     4402725
M12      1     0      5021.0650000        0.0000004        0.0032124     0.032     1     4402725
M12      1     0      5074.9950000        0.0000005        0.0118579     0.032     1     4402725
M12      1     0      5129.0850000        0.0000002       -0.0051928     0.032     1     4402725
M12      1     0      5183.0250000        0.0000003       -0.0080681     0.032     1     4402725
M12      1     0      5236.9850000        0.0000004        0.0252819     0.032     1     4402725
M12      1     0      5290.9550000       -0.0000008       -0.0101840     0.032     1     4402725
M12      1     0      5344.9800000        0.0000009        0.0108934     0.032     1     4402725
M12      1     0      5398.9650000        0.0000002       -0.0128420     0.032     1     4402725
M12      1     0      5453.0350000        0.0000004        0.0192450     0.032     1     4402725
M12      1     0      5507.0050000        0.0000004       -0.0032153     0.032     1     4402725
M12      1     0      5562.0200000        0.0000003        0.0104397     0.032     1     4402726
M12      1     0      5627.0200000        0.0000011        0.0205848     0.032     1     4402726
M12      1     0      5692.0000000       -0.0000004       -0.0010868     0.032     1     4402726
M12      1     0      5756.9700000        0.0000004        0.0146512     0.032     1     4402726
M12      1     0      5822.0250000        0.0000006        0.0025191     0.032     1     4402726
M12      1     0      5886.9900000       -0.0000001       -0.0004076     0.032     1     4402726
M12      1     0      5952.0300000        0.0000003        0.0021235     0.032     1     4402726
M12      1     0      6017.0200000        0.0000003        0.0105834     0.032     1     4402726
M12      1     0      6082.0150000        0.0000006        0.0220231     0.032     1     4402726
M12      1     0      6146.9500000        0.0000002        0.0247105     0.032     1     4402726
M12      1     0      6212.0200000        0.0000001        0.0107051     0.032     1     4402726
M12      1     0      6277.0000000       -0.0000005       -0.0091879     0.032     1     4402726
M12      1     0      6341.9400000       -0.0000003        0.0134945     0.032     1     4402726
M12      1     0      6407.0550000       -0.0000003       -0.0000322     0.032     1     4402726
M12      1     0      6472.0100000       -0.0000004        0.0049213     0.032     1     4402726
M12      1     0      6536.9900000        0.0000002        0.0086786     0.032     1     4402726
M12      1     0      6602.0100000       -0.0000004        0.0017335     0.032     1     4402726
M12      1     0      6666.9900000       -0.0000003       -0.0149851     0.032     1     4402726
M12      1     0      6732.0150000       -0.0000005        0.0124873     0.032     1     4402726
M12      1     0      6796.9850000        0.0000009        0.0098943     0.032     1     4402726
M12      1     0      6861.9350000       -0.0000003        0.0114204     0.032     1     4402726
M12      1     0      6926.9800000        0.0000006        0.0116302     0.032     1     4402726
M12      1     0      6992.0000000        0.0000004        0.0179098     0.032     1     4402726
M12      1     0      7057.0400000       -0.0000003       -0.0044490     0.032     1     4402726
M12      1     0      7122.0900000        0.0000007        0.0060538     0.032     1     4402726
M12      1     0      7186.9750000        0.0000003        0.0456712     0.032     1     4402726
M12      2     0      1000.0100000        0.0000003        0.0090456     0.050     1     4402941.0
M12      2     0      1015.9950000        0.0000002        0.0100263     0.050     1     4402941.0
M12      2     0      1032.0000000        0.0000003        0.0064856     0.050     1     4402941.0
M12      2     0      1048.0150000       -0.0000001        0.0144608     0.050     1     4402941.0
M12      2     0      1064.0000000        0.0000008        0.0198614     0.050     1     4402941.0
M12      2     0      1079.9950000        0.0000001        0.0047729     0.050     1     4402941.0
M12      2     0      1096.0000000        0.0000000        0.0303975     0.050     1     4402941.0
M12      2     0      1111.9950000        0.0000001        0.0079265     0.050     1     4402941.0
M12      2     0      1128.0000000        0.0000002        0.0010400     0.050     1     4402941.0
M12      2     0      1144.0100000        0.0000002       -0.0074346     0.050     1     4402941.0
M12      2     0      1160.0100000        0.0000003        0.0114213     0.050     1     4402941.0
M12      2     0      1176.0050000        0.0000002        0.0149217     0.050     1     4402941.0
M12      2     0      1192.0050000       -0.0000000        0.0225550     0.050     1     4402942
M12      2     0      1208.0050000       -0.0000001        0.0203393     0.050     1     4402942
M12      2     0      1224.0000000        0.0000003       -0.0190766     0.050     1     4402942
M12      2     0      1239.9900000       -0.0000001        0.0289967     0.050     1     4402942
M12      2     0      1256.0050000       -0.0000005       -0.0028470     0.050     1     4402942
M12      2     0      1272.0100000        0.0000001        0.0112740     0.050     1     4402942
M12      2     0      1288.0000000        0.0000001        0.0164744     0.050     1     4402942
M12      2     0      1304.0000000        0.0000001        0.0112789     0.050     1     4402942
M12      2     0      1320.0150000       -0.0000002        0.0092748     0.050     1     4402942
M12      2     0      1336.0050000       -0.0000004        0.0015121     0.050     1     4402942
M12      2     0      1352.0100000        0.0000002       -0.0013343     0.050     1     4402942
M12      2     0      1368.0000000       -0.0000003       -0.0094498     0.050     1     4402942
M12      2     0      1383.9950000        0.0000001       -0.0007841     0.050     1     4402942
M12      2     0      1400.0200000       -0.0000001       -0.0072388     0.050     1     4402942
M12      2     0      1416.0000000       -0.0000001        0.0027213     0.050     1     4402942
M12      2     0      1432.0050000        0.0000002        0.0379417     0.050     1     4402942
M12      2     0      1447.9900000        0.0000002        0.0111947     0.050     1     4402942
M12      2     0      1464.0050000        0.0000001       -0.0218353     0.050     1     4402942
M12      2     0      1479.9850000        0.0000004       -0.0000151     0.050     1     4402942
M12      2     0      1495.9900000        0.0000004        0.0141947     0.050     1     4402942
M12      2     0      1511.9850000       -0.0000002        0.0224236     0.050     1     4402942
M12      2     0      1528.0150000        0.0000003        0.0142328     0.050     1     4402942
M12      2     0      1543.9950000       -0.0000001        0.0252374     0.050     1     4402942
M12      2     0      1559.9950000       -0.0000004        0.0311211     0.050     1     4402942
M12      2     0      1575.9800000        0.0000001       -0.0033354     0.050     1     4402942
M12      2     0      1592.0050000        0.0000002       -0.0089904     0.050     1     4402942
M12      2     0      1608.0100000        0.0000002        0.0148765     0.050     1     4402942
M12      2     0      1623.9950000       -0.0000000        0.0243715     0.050     1     4402942
M12      2     0      1640.0050000       -0.0000000       -0.0153018     0.050     1     4402942
M12      2     0      1656.0050000        0.0000003        0.0036458     0.050     1     4402942
M12      2     0      1672.0000000        0.0000001        0.0076551     0.050     1     4402942
M12      2     0      1688.0100000        0.0000000        0.0113648     0.050     1     4402942
M12      2     0      1704.0000000       -0.0000001        0.0125931     0.050     1     4402942
M12      2     0      1720.0100000       -0.0000000       -0.0008924     0.050     1     4402942
M12      2     0      1735.9850000       -0.0000000        0.0226808     0.050     1     4402942
M12      2     0      1751.9950000       -0.0000001       -0.0051328     0.050     1     4402942
M12      2     0      1768.0100000        0.0000002        0.0122361     0.050     1     4402942
M12      2     0      1783.9950000       -0.0000001        0.0086762     0.050     1     4402942
M12      2     0      1799.9950000        0.0000004        0.0318042     0.050     1     4402942
M12      2     0      1816.0000000       -0.0000003        0.0028460     0.050     1     4402942
M12      2     0      1831.9900000       -0.0000000       -0.0028317     0.050     1     4402942
M12      2     0      1848.0000000       -0.0000001       -0.0129304     0.050     1     4402942
M12      2     0      1863.9950000        0.0000000       -0.0111167     0.050     1     4402942
M12      2     0      1879.9800000        0.0000005        0.0091417     0.050     1     4402942
M12      2     0      1896.0050000        0.0000001       -0.0090828     0.050     1     4402942
M12      2     0      1911.9950000        0.0000001        0.0144639     0.050     1     4402942
M12      2     0      1928.0100000        0.0000001        0.0072851     0.050     1     4402942
M12      2     0      1943.9950000       -0.0000002        0.0221769     0.050     1     4402942
M12      2     0      1960.0050000       -0.0000001        0.0095425     0.050     1     4402942
M12      2     0      1976.0000000        0.0000001        0.0038529     0.050     1     4402942
M12      2     0      1992.0100000        0.0000000        0.0322730     0.050     1     4402942
M12      2     0      2008.0000000        0.0000003       -0.0162697     0.050     1     4402942
M12      2     0      2023.9900000        0.0000005        0.0261729     0.050     1     4402942
M12      2     0      2039.9950000        0.0000002        0.0246337     0.050     1     4402942
M12      2     0      2055.9800000        0.0000001       -0.0035131     0.050     1     4402942
M12      2     0      2072.0050000       -0.0000001       -0.0050730     0.050     1     4402942
M12      2     0      2088.0000000       -0.0000001        0.0139618     0.050     1     4402942
M12      2     0      2104.0000000       -0.0000000        0.0235295     0.050     1     4402942
M12      2     0      2120.0050000        0.0000006       -0.0033007     0.050     1     4402942
M12      2     0      2135.9900000        0.0000003        0.0358454     0.050     1     4402942
M12      2     0      2151.9950000        0.0000002        0.0138591     0.050     1     4402942
M12      2     0      2167.9850000        0.0000002        0.0053568     0.050     1     4402942
M12      2     0      2184.0050000        0.0000006        0.0166567     0.050     1     4402942
M12      2     0      2200.0000000        0.0000001       -0.0071284     0.050     1     4402942
M12      2     0      2216.0000000        0.0000002       -0.0178705     0.050     1     4402942
M12      2     0      2232.0050000       -0.0000006        0.0048040     0.050     1     4402942
M12      2     0      2248.0050000       -0.0000001        0.0416529     0.050     1     4402942
M12      2     0      2264.0000000       -0.0000002        0.0044048     0.050     1     4402943
M12      2     0      2280.0050000       -0.0000001       -0.0029851     0.050     1     4402943
M12      2     0      2296.0000000       -0.0000000       -0.0140512     0.050     1     4402943
M12      2     0      2311.9850000        0.0000002       -0.0107258     0.050     1     4402943
M12      2     0      2327.9950000       -0.0000002        0.0146139     0.050     1     4402943
M12      2     0      2343.9950000        0.0000001        0.0325525     0.050     1     4402943
M12      2     0      2359.9900000        0.0000001        0.0095546     0.050     1     4402943
M12      2     0      2375.9900000       -0.0000002       -0.0071531     0.050     1     4402943
M12      2     0      2391.9950000        0.0000004        0.0212953     0.050     1     4402943
M12      2     0      2407.9950000        0.0000001        0.0091919     0.050     1     4402943
M12      2     0      2424.0100000        0.0000002        0.0014994     0.050     1     4402943
M12      2     0      2434.0000000        0.0000004        0.0187618     0.050     1     4402944
M12      2     0      2449.9950000        0.0000000        0.0300239     0.050     1     4402944
M12      2     0      2465.9950000        0.0000002        0.0225273     0.050     1     4402944
M12      2     0      2482.0100000        0.0000001        0.0188191     0.050     1     4402944
M12      2     0      2498.0100000       -0.0000001        0.0117039     0.050     1     4402944
M12      2     0      2514.0150000       -0.0000001        0.0116888     0.050     1     4402944
M12      2     0      2530.0000000       -0.0000001        0.0198333     0.050     1     4402944
M12      2     0      2546.0000000       -0.0000001        0.0413151     0.050     1     4402944
M12      2     0      2562.0050000       -0.0000001        0.0138600     0.050     1     4402944
M12      2     0      2577.9950000       -0.0000002        0.0166169     0.050     1     4402944
M12      2     0      2593.9950000        0.0000000        0.0083196     0.050     1     4402944
M12      2     0      2610.0000000        0.0000002        0.0148174     0.050     1     4402944
M12      2     0      2626.0050000        0.0000002        0.0203375     0.050     1     4402944
M12      2     0      2642.0000000        0.0000000        0.0091839     0.050     1     4402944
M12      2     0      2658.0000000        0.0000002        0.0111913     0.050     1     4402944
M12      2     0      2673.9900000       -0.0000002        0.0046985     0.050     1     4402944
M12      2     0      2690.0050000       -0.0000002       -0.0138690     0.050     1     4402944
M12      2     0      2706.0000000       -0.0000002       -0.0157409     0.050     1     4402944
M12      2     0      2721.9950000        0.0000003        0.0113894     0.050     1     4402944
M12      2     0      2738.0050000        0.0000002        0.0065043     0.050     1     4402944
M12      2     0      2754.0000000       -0.0000002        0.0098533     0.050     1     4402944
M12      2     0      2769.9950000        0.0000001       -0.0098672     0.050     1     4402944
M12      2     0      2786.0100000        0.0000003       -0.0212874     0.050     1     4402944
M12      2     0      2801.9900000        0.0000001        0.0049344     0.050     1     4402944
M12      2     0      2817.9950000        0.0000000        0.0082214     0.050     1     4402944
