%DAWG J2 VIIRS RSR Release V2 Band M13 with CO2 Correction
%Based upon CO2 Corrected (UW) VCST August 7, 2018 RSR Analysis (using CO2-interpolated RSO)
%Using J2 VIIRS FP-15,-16 RSR Measurements at Raytheon El Segundo, May - October 2017
%Detector numbering given in "Sensor" order (1st detector in along track direction is assigned #1)
%Bnd    det    SS         wvl_nm             RSR              SNR     SNR_Thresh  QF      UAID
M13      2     0      1224.0000000        0.0000001        0.0153930     0.050     1     4402832
M13      2     0      1239.9900000        0.0000006        0.0165992     0.050     1     4402832
M13      2     0      1256.0050000        0.0000000        0.0043854     0.050     1     4402832
M13      2     0      1272.0100000        0.0000002        0.0124967     0.050     1     4402832
M13      2     0      1288.0000000       -0.0000002       -0.0038883     0.050     1     4402832
M13      2     0      1304.0000000       -0.0000004        0.0146200     0.050     1     4402832
M13      2     0      1320.0150000       -0.0000002        0.0199653     0.050     1     4402832
M13      2     0      1336.0050000        0.0000003        0.0217408     0.050     1     4402832
M13      2     0      1352.0100000        0.0000001        0.0111852     0.050     1     4402832
M13      2     0      1368.0000000        0.0000000        0.0155338     0.050     1     4402832
M13      2     0      1383.9950000       -0.0000002       -0.0010060     0.050     1     4402832
M13      2     0      1400.0200000       -0.0000001        0.0163788     0.050     1     4402832
M13      2     0      1416.0000000       -0.0000002        0.0090270     0.050     1     4402832
M13      2     0      1432.0050000       -0.0000005       -0.0092997     0.050     1     4402832
M13      2     0      1447.9900000        0.0000000        0.0181644     0.050     1     4402832
M13      2     0      1464.0050000        0.0000002        0.0078632     0.050     1     4402832
M13      2     0      1479.9850000        0.0000002        0.0066772     0.050     1     4402832
M13      2     0      1495.9900000        0.0000003       -0.0053782     0.050     1     4402832
M13      2     0      1511.9850000        0.0000001        0.0067477     0.050     1     4402832
M13      2     0      1528.0150000        0.0000003        0.0028842     0.050     1     4402832
M13      2     0      1543.9950000       -0.0000004        0.0061324     0.050     1     4402832
M13      2     0      1559.9950000        0.0000006        0.0016800     0.050     1     4402832
