%DAWG J2 VIIRS RSR Release V1 Band M14
%Based upon VCST August 7, 2018 RSR Analysis                                                                                                                                           
%Using J2 VIIRS FP-15,-16 RSR Measurements at Raytheon El Segundo, May - October 2017            
%Detector numbering given in "Sensor" order (1st detector in along track direction is assigned #1)
%Bnd    det    SS         wvl_nm             RSR              SNR     SNR_Thresh  QF      UAID                              
M14      1     0      2280.0050000        0.0000071        0.0268804     0.100     1     4402735
M14      1     0      2296.0000000        0.0000063        0.0441878     0.100     1     4402735
M14      1     0      2311.9850000        0.0000003        0.0032132     0.100     1     4402735
M14      1     0      2327.9950000       -0.0000032        0.0089767     0.100     1     4402735
M14      1     0      2343.9950000        0.0000099        0.0250804     0.100     1     4402735
M14      1     0      2359.9900000        0.0000106       -0.0143250     0.100     1     4402735
M14      1     0      2375.9900000        0.0000067        0.0098076     0.100     1     4402735
M14      1     0      2391.9950000        0.0000072        0.0682377     0.100     1     4402735
M14      1     0      2407.9950000        0.0000110       -0.0138385     0.100     1     4402735
M14      1     0      2424.0100000        0.0000035        0.0344243     0.100     1     4402735
M14      1     0      2434.0000000        0.0000058        0.0800818     0.100     1     4402736
M14      1     0      2449.9950000        0.0000077        0.0381868     0.100     1     4402736
M14      1     0      2465.9950000        0.0000047        0.0036374     0.100     1     4402736
M14      1     0      2482.0100000       -0.0000066        0.0252435     0.100     1     4402736
M14      1     0      2498.0100000       -0.0000059       -0.0307212     0.100     1     4402736
M14      1     0      2514.0150000        0.0000112        0.0238002     0.100     1     4402736
M14      1     0      2530.0000000        0.0000028        0.0771655     0.100     1     4402736
M14      1     0      2546.0000000       -0.0000012       -0.0103931     0.100     1     4402736
M14      1     0      2562.0050000        0.0000055        0.0088838     0.100     1     4402736
M14      1     0      2577.9950000        0.0000181        0.0495012     0.100     1     4402736
M14      1     0      2593.9950000        0.0000023        0.0325276     0.100     1     4402736
M14      1     0      2610.0000000        0.0000161        0.0399635     0.100     1     4402736
M14      1     0      2626.0050000       -0.0000070        0.0218066     0.100     1     4402736
M14      1     0      2642.0000000        0.0000048        0.0400962     0.100     1     4402736
M14      1     0      2658.0000000        0.0000071        0.0559865     0.100     1     4402736
M14      1     0      2673.9900000        0.0000204        0.0599684     0.100     1     4402736
M14      1     0      2690.0050000       -0.0000082        0.0000346     0.100     1     4402736
M14      1     0      2706.0000000        0.0000061        0.0367792     0.100     1     4402736
M14      1     0      2721.9950000        0.0000025       -0.0203701     0.100     1     4402736
M14      1     0      2738.0050000       -0.0000013       -0.0116915     0.100     1     4402736
M14      1     0      2754.0000000        0.0000017        0.0392965     0.100     1     4402736
M14      1     0      2769.9950000        0.0000030       -0.0187594     0.100     1     4402736
M14      1     0      2786.0100000        0.0000018        0.0326798     0.100     1     4402736
M14      1     0      2801.9900000        0.0000064        0.0165709     0.100     1     4402736
M14      1     0      2817.9950000        0.0000114        0.0532566     0.100     1     4402736
M14      1     0      2833.9950000        0.0000048       -0.0611412     0.100     1     4402736
M14      1     0      2850.0000000        0.0000175        0.0360488     0.100     1     4402736
M14      1     0      2866.0050000        0.0000021        0.0556863     0.100     1     4402736
M14      1     0      2882.0000000       -0.0000064        0.0458166     0.100     1     4402736
M14      1     0      2898.0000000        0.0000012        0.0055948     0.100     1     4402736
M14      1     0      2914.0000000        0.0000047        0.0507615     0.100     1     4402736
M14      1     0      2930.0100000        0.0000073        0.0491841     0.100     1     4402736
M14      1     0      2964.9150000        0.0000176        0.0644725     0.100     1     4402737
M14      1     0      3030.0050000        0.0000119        0.0134340     0.100     1     4402737
M14      1     0      3095.0300000        0.0000124        0.0206129     0.100     1     4402737
M14      1     0      3159.9700000        0.0000000       -0.0017404     0.100     1     4402737
M14      1     0      3224.9950000        0.0000132        0.0489366     0.100     1     4402737
M14      1     0      3289.9600000        0.0000111        0.0188357     0.100     1     4402737
M14      1     0      3354.9900000       -0.0000024        0.0158182     0.100     1     4402737
M14      1     0      3419.9300000        0.0000136       -0.0039843     0.100     1     4402737
M14      1     0      3485.0250000        0.0000051        0.0606633     0.100     1     4402737
M14      1     0      3550.0000000        0.0000072       -0.0006663     0.100     1     4402737
M14      1     0      3615.0800000        0.0000136        0.0519257     0.100     1     4402737
M14      1     0      3679.9850000        0.0000164        0.0238138     0.100     1     4402737
M14      1     0      3744.9250000        0.0000092       -0.0193056     0.100     1     4402737
M14      1     0      3809.9350000       -0.0000133        0.0159364     0.100     1     4402737
M14      1     0      3875.0200000       -0.0000006        0.0574852     0.100     1     4402737
M14      1     0      3940.0000000       -0.0000075        0.0407185     0.100     1     4402737
M14      1     0      4004.9900000        0.0000035       -0.0006495     0.100     1     4402737
M14      1     0      4070.0500000       -0.0000036        0.0219378     0.100     1     4402737
M14      1     0      4135.0600000        0.0000012        0.0164365     0.100     1     4402737
M14      1     0      4199.9400000       -0.0000083        0.0070218     0.100     1     4402737
M14      1     0      4265.0000000        0.0000206        0.0387380     0.100     1     4402737
M14      1     0      4329.9950000        0.0000058        0.0480610     0.100     1     4402737
M14      1     0      4395.0000000        0.0000013        0.0311597     0.100     1     4402737
M14      1     0      4459.9250000       -0.0000014        0.0221607     0.100     1     4402737
M14      1     0      4525.0350000       -0.0000058        0.0056411     0.100     1     4402737
M14      1     0      4590.0050000       -0.0000044        0.0113913     0.100     1     4402737
M14      1     0      4655.0500000        0.0000054        0.0467754     0.100     1     4402737
M14      1     0      4720.0000000        0.0000062        0.0154972     0.100     1     4402737
M14      1     0      4785.0500000        0.0000022        0.0055102     0.100     1     4402737
M14      1     0      4849.9600000        0.0000001        0.0770482     0.100     1     4402737
M14      1     0      4915.0350000       -0.0000109        0.0371475     0.100     1     4402737
M14      1     0      4979.9950000        0.0000049        0.0686594     0.100     1     4402737
M14      1     0      5044.9850000        0.0000027        0.0454947     0.100     1     4402737
M14      1     0      5109.9900000        0.0000078        0.0926034     0.100     1     4402737
M14      1     0      5174.9950000        0.0000099        0.0416114     0.100     1     4402737
M14      1     0      5240.0550000       -0.0000067        0.0373896     0.100     1     4402737
M14      1     0      5305.0200000       -0.0000017        0.0674993     0.100     1     4402737
M14      1     0      5370.0550000        0.0000062        0.0532612     0.100     1     4402737
M14      1     0      5434.9650000        0.0000087        0.0216874     0.100     1     4402737
M14      1     0      5447.9800000       -0.0000051       -0.0009343     0.100     1     4402738
M14      1     0      5512.9200000        0.0000096        0.0041211     0.100     1     4402738
M14      1     0      5577.9650000       -0.0000044        0.0262876     0.100     1     4402738
M14      1     0      5642.9600000        0.0000089       -0.0042151     0.100     1     4402738
M14      1     0      5708.0850000        0.0000099        0.0729821     0.100     1     4402738
M14      1     0      5773.0150000       -0.0000009        0.0240344     0.100     1     4402738
M14      1     0      5837.9650000       -0.0000066        0.0075198     0.100     1     4402738
M14      1     0      5903.0000000        0.0000022        0.0094964     0.100     1     4402738
M14      1     0      5968.0700000        0.0000003        0.0101454     0.100     1     4402738
M14      1     0      6033.0450000        0.0000077        0.0131100     0.100     1     4402738
M14      1     0      6098.0100000        0.0000045        0.0020711     0.100     1     4402738
M14      1     0      6162.9850000       -0.0000087        0.0071680     0.100     1     4402738
M14      1     0      6228.0450000        0.0000021       -0.0530803     0.100     1     4402738
M14      1     0      6292.9700000       -0.0000051        0.0001369     0.100     1     4402738
M14      1     0      6357.9700000        0.0000175        0.0859186     0.100     1     4402738
M14      1     0      6422.9950000        0.0000061        0.0519913     0.100     1     4402738
M14      1     0      6488.0400000       -0.0000027        0.0477813     0.100     1     4402738
M14      1     0      6552.9700000       -0.0000016        0.0466843     0.100     1     4402738
M14      1     0      6618.0450000        0.0000117        0.0553259     0.100     1     4402738
M14      1     0      6682.9500000       -0.0000073       -0.0134489     0.100     1     4402738
M14      1     0      6748.0400000       -0.0000024        0.0518204     0.100     1     4402738
M14      1     0      6813.0600000        0.0000018        0.0190214     0.100     1     4402738
M14      1     0      6878.0350000        0.0000068        0.0113799     0.100     1     4402738
M14      1     0      6943.0200000        0.0000135        0.0230244     0.100     1     4402738
M14      1     0      7007.9100000        0.0000061        0.0275680     0.100     1     4402738
M14      1     0      7073.0450000        0.0000071        0.0302954     0.100     1     4402738
M14      1     0      7075.0250000       -0.0000014        0.0563308     0.100     1     4402739
M14      1     0      7194.8850000        0.0000131        0.0794272     0.100     1     4402739
M14      1     0      7315.1400000        0.0000019        0.0401375     0.100     1     4402739
M14      1     0      7435.0550000        0.0000044        0.0280294     0.100     1     4402739
M14      1     0      7554.9250000        0.0000029        0.0722722     0.100     1     4402739
M14      1     0      7675.0150000       -0.0000041       -0.0062898     0.100     1     4402739
M14      1     0      7795.1000000        0.0000157        0.1081614     0.100     0     4402739
M14      1     0      7914.9300000        0.0000928        0.6027281     0.100     0     4402739
M14      1     0      8034.9850000        0.0004053        6.8027500     0.100     0     4402740
M14      1     0      8095.0500000        0.0009629        7.0953116     0.100     0     4402740
M14      1     0      8154.9850000        0.0024308        2.8290701     0.100     0     4402729
M14      1     0      8175.1100000        0.0036351        4.3867880     0.100     0     4402729
M14      1     0      8194.9800000        0.0047508        6.4541839     0.100     0     4402729
M14      1     0      8215.0250000        0.0069041        9.3018353     0.100     0     4402729
M14      1     0      8235.0000000        0.0106944       14.4048849     0.100     0     4402729
M14      1     0      8254.9150000        0.0158013       22.0540393     0.100     0     4402729
M14      1     0      8274.9650000        0.0256828       32.9528244     0.100     0     4402729
M14      1     0      8294.9300000        0.0411314       54.9788530     0.100     0     4402729
M14      1     0      8315.0600000        0.0658835       83.1742743     0.100     0     4402729
M14      1     0      8334.9300000        0.1064129      117.8664691     0.100     0     4402729
M14      1     0      8354.9900000        0.1778284      167.7888846     0.100     0     4402729
M14      1     0      8375.0400000        0.2893248      208.9319497     0.100     0     4402729
M14      1     0      8394.9050000        0.4516044      275.6540704     0.100     0     4402729
M14      1     0      8415.0050000        0.6347677      330.5987701     0.100     0     4402729
M14      1     0      8434.9450000        0.8169680      288.7189955     0.100     0     4402729
M14      1     0      8454.9400000        0.9401481      383.7678204     0.100     0     4402729
M14      1     0      8474.9850000        1.0000000      363.7888107     0.100     0     4402729
M14      1     0      8494.8700000        0.9891829      385.4440651     0.100     0     4402729
M14      1     0      8515.0300000        0.9686591      393.1608884     0.100     0     4402729
M14      1     0      8535.0050000        0.9908833      327.7439062     0.100     0     4402729
M14      1     0      8555.0150000        0.9783525      377.9154983     0.100     0     4402729
M14      1     0      8574.8200000        0.9922422      322.5183052     0.100     0     4402729
M14      1     0      8595.0550000        0.9918276      413.7554721     0.100     0     4402729
M14      1     0      8614.8300000        0.9934055      407.7549522     0.100     0     4402729
M14      1     0      8635.0000000        0.9778874      336.3041220     0.100     0     4402729
M14      1     0      8655.1100000        0.9713323      396.9503774     0.100     0     4402729
M14      1     0      8675.1450000        0.9680401      402.0499342     0.100     0     4402729
M14      1     0      8695.1050000        0.9109806      409.3798879     0.100     0     4402729
M14      1     0      8715.2000000        0.7993518      431.0158775     0.100     0     4402729
M14      1     0      8735.0250000        0.6272585      355.5555817     0.100     0     4402729
M14      1     0      8754.9950000        0.4260195      296.0731303     0.100     0     4402729
M14      1     0      8775.1350000        0.2592025      239.8961117     0.100     0     4402729
M14      1     0      8795.0550000        0.1578177      190.8678879     0.100     0     4402729
M14      1     0      8814.9800000        0.0978583      132.9645953     0.100     0     4402729
M14      1     0      8835.1400000        0.0588105       88.1856518     0.100     0     4402729
M14      1     0      8854.9200000        0.0371332       56.1724895     0.100     0     4402729
M14      1     0      8875.1750000        0.0244139       37.6196554     0.100     0     4402729
M14      1     0      8895.0550000        0.0163958       25.2250353     0.100     0     4402729
M14      1     0      8914.9900000        0.0110179       16.7294228     0.100     0     4402729
M14      1     0      8934.9850000        0.0076029       11.6194380     0.100     0     4402729
M14      1     0      8955.0150000        0.0053940        7.9382634     0.100     0     4402729
M14      1     0      8975.0950000        0.0039816        5.7869774     0.100     0     4402729
M14      1     0      8994.9650000        0.0025609        4.0947030     0.100     0     4402729
M14      1     0      9015.0600000        0.0021080        3.0102400     0.100     0     4402729
M14      1     0      9054.9700000        0.0013322       10.1674947     0.100     0     4402740
M14      1     0      9115.1800000        0.0006273        4.8403614     0.100     0     4402740
M14      1     0      9175.1700000        0.0003226        2.3815385     0.100     0     4402741
M14      1     0      9295.0100000        0.0001143        0.8129058     0.100     0     4402741
M14      1     0      9415.1050000        0.0000551        0.3601388     0.100     0     4402741
M14      1     0      9535.1200000        0.0000233        0.2138872     0.100     0     4402741
M14      1     0      9655.1100000        0.0000089        0.1112431     0.100     0     4402741
M14      1     0      9775.1500000        0.0000098        0.0603395     0.100     1     4402741
M14      1     0      9895.0200000        0.0000036        0.0482434     0.100     1     4402741
M14      1     0     10014.9500000       -0.0000022       -0.0184957     0.100     1     4402741
M14      1     0     10134.9500000        0.0000050        0.0479545     0.100     1     4402741
M14      1     0     10254.9500000       -0.0000036        0.0040197     0.100     1     4402741
M14      1     0     10375.0500000        0.0000048        0.0281907     0.100     1     4402741
M14      1     0     10495.0000000       -0.0000083       -0.0024242     0.100     1     4402741
M14      1     0     10615.0500000        0.0000120        0.0277144     0.100     1     4402741
M14      1     0     10735.0500000       -0.0000084        0.0171906     0.100     1     4402741
M14      1     0     10855.0500000        0.0000105        0.0497617     0.100     1     4402741
M14      1     0     10974.9000000        0.0000049        0.0054721     0.100     1     4402741
M14      1     0     11095.0000000        0.0000131        0.0742998     0.100     1     4402741
M14      1     0     11214.9500000       -0.0000016        0.0279113     0.100     1     4402741
M14      1     0     11335.2000000       -0.0000075        0.0171828     0.100     1     4402741
M14      1     0     11455.0500000        0.0000063        0.0261945     0.100     1     4402741
M14      1     0     11574.9500000        0.0000036        0.0527361     0.100     1     4402741
M14      1     0     11695.0500000        0.0000228        0.0962634     0.100     1     4402741
M14      1     0     11814.9500000        0.0000072       -0.0220519     0.100     1     4402741
M14      1     0     11934.9000000        0.0000162        0.0511227     0.100     1     4402741
M14      1     0     12054.9500000        0.0000104        0.0716109     0.100     1     4402741
M14      1     0     12175.0000000        0.0000009        0.0337837     0.100     1     4402741
M14      1     0     12295.1500000        0.0000070        0.0136370     0.100     1     4402741
M14      1     0     12415.0000000        0.0000042        0.0226823     0.100     1     4402741
M14      1     0     12535.1500000       -0.0000011        0.0460935     0.100     1     4402741
M14      1     0     12654.9000000       -0.0000063        0.0076280     0.100     1     4402741
M14      1     0     12774.9500000        0.0000022        0.0249694     0.100     1     4402741
M14      1     0     12895.0000000        0.0000031        0.0151556     0.100     1     4402741
M14      1     0     13014.9000000        0.0000124        0.0490487     0.100     1     4402741
M14      1     0     13135.0000000        0.0000087        0.0408466     0.100     1     4402741
M14      1     0     13255.0500000        0.0000137        0.0394303     0.100     1     4402741
M14      1     0     13375.1500000        0.0000073        0.0704666     0.100     1     4402741
M14      1     0     13495.1000000        0.0000034        0.0170332     0.100     1     4402741
M14      1     0     13615.0000000        0.0000073        0.0346057     0.100     1     4402741
M14      1     0     13735.0000000        0.0000072        0.0219891     0.100     1     4402741
M14      1     0     13854.9500000        0.0000138        0.0539522     0.100     1     4402741
M14      1     0     13975.0000000       -0.0000110       -0.0075735     0.100     1     4402741
M14      1     0     14094.9000000       -0.0000071        0.0252759     0.100     1     4402741
M14      1     0     14215.0000000        0.0000124        0.0115200     0.100     1     4402741
M14      1     0     14335.0000000       -0.0000004        0.0724313     0.100     1     4402741
M14      1     0     14454.9500000        0.0000130        0.0800739     0.100     1     4402741
M14      1     0     14574.8500000       -0.0000001        0.0313168     0.100     1     4402741
M14      1     0     14695.1000000       -0.0000096        0.0549284     0.100     1     4402741
M14      1     0     14815.0000000       -0.0000152        0.0481797     0.100     1     4402741
M14      1     0     14934.8500000       -0.0000052        0.0248501     0.100     1     4402741
M14      1     0     15055.0000000        0.0000148        0.0469467     0.100     1     4402741
M14      1     0     15175.1000000        0.0000044        0.0610040     0.100     1     4402741
M14      1     0     15294.8500000       -0.0000007        0.0239880     0.100     1     4402741
M14      1     0     15415.0000000        0.0000074       -0.0424934     0.100     1     4402741
M14      1     0     15534.9500000        0.0000131        0.0600690     0.100     1     4402741
M14      1     0     15654.9000000       -0.0000040       -0.0002253     0.100     1     4402741
M14      1     0     15774.9500000        0.0000101        0.0678797     0.100     1     4402741
M14      1     0     15895.0500000        0.0000156        0.0550675     0.100     1     4402741
M14      1     0     16014.9500000       -0.0000032       -0.0242077     0.100     1     4402741
M14      2     0      1799.9950000        0.0000128        0.0235171     0.200     1     4402956
M14      2     0      1816.0000000        0.0000072        0.0391157     0.200     1     4402956
M14      2     0      1831.9900000        0.0000137       -0.0535317     0.200     1     4402956
M14      2     0      1848.0000000        0.0000108        0.0032543     0.200     1     4402956
M14      2     0      1863.9950000       -0.0000085        0.0624554     0.200     1     4402956
M14      2     0      1879.9800000       -0.0000000        0.0401568     0.200     1     4402956
M14      2     0      1896.0050000       -0.0000137       -0.0869196     0.200     1     4402956
M14      2     0      1911.9950000        0.0000088        0.0011304     0.200     1     4402956
M14      2     0      1928.0100000        0.0000172        0.0270382     0.200     1     4402956
M14      2     0      1943.9950000        0.0000090       -0.0070159     0.200     1     4402956
M14      2     0      1960.0050000        0.0000064       -0.0263434     0.200     1     4402956
M14      2     0      1976.0000000        0.0000077       -0.0083507     0.200     1     4402956
M14      2     0      1992.0100000        0.0000042        0.0126330     0.200     1     4402956
M14      2     0      2008.0000000        0.0000042        0.0507779     0.200     1     4402956
M14      2     0      2023.9900000        0.0000094        0.0803117     0.200     1     4402956
M14      2     0      2039.9950000        0.0000107       -0.0226776     0.200     1     4402956
M14      2     0      2055.9800000       -0.0000045        0.0821149     0.200     1     4402956
M14      2     0      2072.0050000       -0.0000060        0.0367282     0.200     1     4402956
M14      2     0      2088.0000000        0.0000066       -0.0049281     0.200     1     4402956
M14      2     0      2104.0000000        0.0000062        0.0686034     0.200     1     4402956
M14      2     0      2120.0050000        0.0000073        0.0752304     0.200     1     4402956
M14      2     0      2135.9900000        0.0000110        0.0188784     0.200     1     4402956
M14      2     0      2151.9950000        0.0000116       -0.0017622     0.200     1     4402956
M14      2     0      2167.9850000       -0.0000091       -0.0371731     0.200     1     4402956
M14      2     0      2184.0050000        0.0000153        0.0857408     0.200     1     4402956
M14      2     0      2200.0000000        0.0000097        0.0262721     0.200     1     4402956
M14      2     0      2216.0000000        0.0000057        0.0151905     0.200     1     4402956
M14      2     0      2232.0050000        0.0000066        0.0408015     0.200     1     4402956
M14      2     0      2248.0050000       -0.0000101        0.0379773     0.200     1     4402956
M14      2     0      2264.0000000        0.0000002        0.0163483     0.200     1     4402957
M14      2     0      2280.0050000        0.0000049        0.0030510     0.200     1     4402957
M14      2     0      2296.0000000       -0.0000003        0.0375302     0.200     1     4402957
M14      2     0      2311.9850000       -0.0000043        0.0488770     0.200     1     4402957
M14      2     0      2327.9950000        0.0000087        0.0655660     0.200     1     4402957
M14      2     0      2343.9950000        0.0000124       -0.0097154     0.200     1     4402957
M14      2     0      2359.9900000        0.0000124        0.0752534     0.200     1     4402957
M14      2     0      2375.9900000       -0.0000031        0.1169801     0.200     1     4402957
M14      2     0      2391.9950000       -0.0000015        0.0472445     0.200     1     4402957
M14      2     0      2407.9950000        0.0000061        0.0549841     0.200     1     4402957
M14      2     0      2424.0100000       -0.0000038       -0.0151462     0.200     1     4402957
M14      2     0      2434.0000000        0.0000010        0.0309931     0.200     1     4402958
M14      2     0      2449.9950000       -0.0000088        0.0328681     0.200     1     4402958
M14      2     0      2465.9950000       -0.0000002        0.0110098     0.200     1     4402958
M14      2     0      2482.0100000       -0.0000031        0.0557245     0.200     1     4402958
M14      2     0      2498.0100000       -0.0000165       -0.0089391     0.200     1     4402958
M14      2     0      2514.0150000        0.0000068        0.0200064     0.200     1     4402958
M14      2     0      2530.0000000       -0.0000013        0.0305074     0.200     1     4402958
M14      2     0      2546.0000000       -0.0000141        0.0265799     0.200     1     4402958
M14      2     0      2562.0050000        0.0000062        0.0769269     0.200     1     4402958
M14      2     0      2577.9950000        0.0000155       -0.0051798     0.200     1     4402958
M14      2     0      2593.9950000        0.0000042        0.0315207     0.200     1     4402958
M14      2     0      2610.0000000       -0.0000019        0.0811556     0.200     1     4402958
M14      2     0      2626.0050000       -0.0000037        0.0995223     0.200     1     4402958
M14      2     0      2642.0000000        0.0000012        0.0559344     0.200     1     4402958
M14      2     0      2658.0000000       -0.0000047       -0.0228491     0.200     1     4402958
M14      2     0      2673.9900000        0.0000055        0.0082112     0.200     1     4402958
M14      2     0      2690.0050000       -0.0000139        0.0014200     0.200     1     4402958
M14      2     0      2706.0000000        0.0000063       -0.0188250     0.200     1     4402958
M14      2     0      2721.9950000        0.0000096        0.0366520     0.200     1     4402958
M14      2     0      2738.0050000       -0.0000156        0.1036345     0.200     1     4402958
M14      2     0      2754.0000000        0.0000266        0.0049949     0.200     1     4402958
M14      2     0      2769.9950000        0.0000078       -0.0199086     0.200     1     4402958
M14      2     0      2786.0100000        0.0000074        0.0249083     0.200     1     4402958
M14      2     0      2801.9900000        0.0000193        0.0486919     0.200     1     4402958
M14      2     0      2817.9950000        0.0000167        0.0488668     0.200     1     4402958
M14      2     0      2833.9950000       -0.0000015        0.0283557     0.200     1     4402958
M14      2     0      2850.0000000       -0.0000202        0.0473000     0.200     1     4402958
M14      2     0      2866.0050000        0.0000138       -0.0436807     0.200     1     4402958
M14      2     0      2882.0000000        0.0000024       -0.0036463     0.200     1     4402958
M14      2     0      2898.0000000       -0.0000038        0.0657432     0.200     1     4402958
M14      2     0      2914.0000000        0.0000042        0.0136928     0.200     1     4402958
M14      2     0      2930.0100000       -0.0000061        0.0097851     0.200     1     4402958
M14      2     0      2964.9150000        0.0000105        0.0663243     0.200     1     4402959
M14      2     0      3030.0050000        0.0000113        0.0942968     0.200     1     4402959
M14      2     0      3095.0300000        0.0000142        0.0242996     0.200     1     4402959
M14      2     0      3159.9700000       -0.0000054        0.0320114     0.200     1     4402959
M14      2     0      3224.9950000        0.0000127       -0.0024721     0.200     1     4402959
M14      2     0      3289.9600000       -0.0000133        0.0275702     0.200     1     4402959
M14      2     0      3354.9900000        0.0000078        0.1088592     0.200     1     4402959
M14      2     0      3419.9300000       -0.0000004        0.0214061     0.200     1     4402959
M14      2     0      3485.0250000       -0.0000001        0.1397866     0.200     1     4402959
M14      2     0      3550.0000000        0.0000079        0.0210539     0.200     1     4402959
M14      2     0      3615.0800000        0.0000180       -0.0089720     0.200     1     4402959
M14      2     0      3679.9850000       -0.0000137        0.0572449     0.200     1     4402959
M14      2     0      3744.9250000        0.0000034        0.0379516     0.200     1     4402959
M14      2     0      3809.9350000        0.0000135        0.0495639     0.200     1     4402959
M14      2     0      3875.0200000        0.0000180        0.0430526     0.200     1     4402959
M14      2     0      3940.0000000        0.0000032       -0.0730394     0.200     1     4402959
M14      2     0      4004.9900000        0.0000148        0.1245516     0.200     1     4402959
M14      2     0      4070.0500000        0.0000107       -0.0319719     0.200     1     4402959
M14      2     0      4135.0600000        0.0000179        0.0441320     0.200     1     4402959
M14      2     0      4199.9400000       -0.0000180        0.0004923     0.200     1     4402959
M14      2     0      4265.0000000       -0.0000020        0.0425641     0.200     1     4402959
M14      2     0      4329.9950000        0.0000143        0.0181871     0.200     1     4402959
M14      2     0      4395.0000000        0.0000134        0.0487061     0.200     1     4402959
M14      2     0      4459.9250000       -0.0000063       -0.0175385     0.200     1     4402959
M14      2     0      4525.0350000        0.0000157        0.0418221     0.200     1     4402959
M14      2     0      4590.0050000       -0.0000124        0.0368838     0.200     1     4402959
M14      2     0      4655.0500000        0.0000091        0.1088567     0.200     1     4402959
M14      2     0      4720.0000000        0.0000127        0.0107733     0.200     1     4402959
M14      2     0      4785.0500000        0.0000158       -0.0101694     0.200     1     4402959
M14      2     0      4849.9600000        0.0000073       -0.0098458     0.200     1     4402959
M14      2     0      4915.0350000        0.0000308        0.0555183     0.200     1     4402959
M14      2     0      4979.9950000       -0.0000094        0.0524794     0.200     1     4402959
M14      2     0      5044.9850000       -0.0000104        0.0553841     0.200     1     4402959
M14      2     0      5109.9900000       -0.0000084       -0.0061669     0.200     1     4402959
M14      2     0      5174.9950000       -0.0000032        0.0437324     0.200     1     4402959
M14      2     0      5240.0550000        0.0000090        0.0962017     0.200     1     4402959
M14      2     0      5305.0200000        0.0000042        0.0224499     0.200     1     4402959
M14      2     0      5370.0550000        0.0000039        0.0449606     0.200     1     4402959
M14      2     0      5434.9650000        0.0000182        0.0486459     0.200     1     4402959
M14      2     0      5447.9800000        0.0000022        0.0121575     0.200     1     4402960
M14      2     0      5512.9200000       -0.0000064       -0.0269669     0.200     1     4402960
M14      2     0      5577.9650000        0.0000078       -0.0327355     0.200     1     4402960
M14      2     0      5642.9600000       -0.0000109        0.0103218     0.200     1     4402960
M14      2     0      5708.0850000        0.0000046        0.0239172     0.200     1     4402960
M14      2     0      5773.0150000        0.0000100        0.0564520     0.200     1     4402960
M14      2     0      5837.9650000        0.0000118        0.0605110     0.200     1     4402960
M14      2     0      5903.0000000        0.0000144        0.0809827     0.200     1     4402960
M14      2     0      5968.0700000       -0.0000039       -0.0070448     0.200     1     4402960
M14      2     0      6033.0450000        0.0000004        0.0347679     0.200     1     4402960
M14      2     0      6098.0100000        0.0000082        0.0108731     0.200     1     4402960
M14      2     0      6162.9850000       -0.0000078        0.0189801     0.200     1     4402960
