%DAWG J2 VIIRS Band Average "Fused" RSR Release V2 Band      M1
%Based upon VCST 11-13-2018 (V6) analysis (GLAMR) and DAWG V1 release (SpMA)
%Using J2 VIIRS FP-15,-16 RSR Measurements at Raytheon El Segundo, May - October 2017 and GLAMR RSR measurements August 2016
%Band   wvl_nm         RSR
   M1   426.46300   0.0004029
   M1   426.65800   0.0003079
   M1   426.99700   0.0001759
   M1   427.18300   0.0001367
   M1   427.48400   0.0001029
   M1   427.68400   0.0001037
   M1   427.98600   0.0001083
   M1   428.17100   0.0001030
   M1   428.47200   0.0001142
   M1   428.66500   0.0001087
   M1   428.95500   0.0001292
   M1   429.17300   0.0001325
   M1   429.44800   0.0001321
   M1   429.69600   0.0001252
   M1   429.93500   0.0001159
   M1   430.20100   9.0800000E-05
   M1   430.40900   6.1200000E-05
   M1   430.71100   4.9400000E-05
   M1   432.34500   3.3900000E-05
   M1   432.96700   5.4500000E-05
   M1   433.16600   6.4200000E-05
   M1   433.39100   6.8000000E-05
   M1   433.56800   8.7900000E-05
   M1   433.92800   8.8800000E-05
   M1   433.97000   8.8500000E-05
   M1   433.97400   9.0200000E-05
   M1   434.52600   0.0001106
   M1   434.53200   0.0001204
   M1   434.59500   9.7300000E-05
   M1   434.77100   9.0400000E-05
   M1   435.13300   4.8700000E-05
   M1   435.59000   6.9200000E-05
   M1   435.68000   0.0001402
   M1   436.01800   0.0001867
   M1   436.04800   0.0001666
   M1   436.17600   0.0002052
   M1   436.36700   0.0002478
   M1   436.44900   0.0002557
   M1   436.66900   0.0002905
   M1   436.79700   0.0003356
   M1   436.91200   0.0003615
   M1   437.21800   0.0003224
   M1   437.22500   0.0003469
   M1   437.25000   0.0003369
   M1   437.58200   0.0003652
   M1   437.69900   0.0003179
   M1   437.71100   0.0003708
   M1   437.72600   0.0003684
   M1   438.06000   0.0003081
   M1   438.33300   0.0003703
   M1   438.57700   0.0003802
   M1   438.83000   0.0003719
   M1   439.06200   0.0003752
   M1   439.09000   0.0003868
   M1   439.27500   0.0004257
   M1   439.49200   0.0004141
   M1   439.61800   0.0004481
   M1   439.64600   0.0004216
   M1   439.89200   0.0004414
   M1   439.92500   0.0004393
   M1   440.36900   0.0004119
   M1   440.83400   0.0004119
   M1   441.30900   0.0004102
   M1   441.77000   0.0004214
   M1   442.27800   0.0003936
   M1   442.81400   0.0004069
   M1   443.40400   0.0004187
   M1   443.86100   0.0004309
   M1   444.00300   0.0004284
   M1   444.45100   0.0004600
   M1   444.98300   0.0004494
   M1   445.47200   0.0004582
   M1   445.84200   0.0004127
   M1   445.98600   0.0004555
   M1   446.20700   0.0004341
   M1   446.38600   0.0004650
   M1   446.68400   0.0004285
   M1   447.14800   0.0004092
   M1   447.59900   0.0004251
   M1   448.04100   0.0004382
   M1   448.50400   0.0004237
   M1   448.96300   0.0004219
   M1   449.07000   0.0004255
   M1   449.66800   0.0004643
   M1   449.90200   0.0004429
   M1   450.40900   0.0004072
   M1   450.84300   0.0004023
   M1   450.92600   0.0004255
   M1   450.96100   0.0003761
   M1   451.27400   0.0004070
   M1   451.31200   0.0004357
   M1   451.44000   0.0004294
   M1   451.71100   0.0004349
   M1   451.74400   0.0004497
   M1   451.77000   0.0004457
   M1   451.97500   0.0003889
   M1   452.15800   0.0004428
   M1   452.37400   0.0003897
   M1   452.42800   0.0003473
   M1   452.56300   0.0003423
   M1   452.63700   0.0003478
   M1   452.67600   0.0003574
   M1   452.68900   0.0003921
   M1   452.89600   0.0003460
   M1   453.08600   0.0003032
   M1   453.18000   0.0002830
   M1   453.20600   0.0002779
   M1   453.30600   0.0002711
   M1   453.31200   0.0002699
   M1   453.46700   0.0001648
   M1   453.74600   0.0001475
   M1   453.76000   0.0001461
   M1   454.02400   0.0001278
   M1   454.11100   0.0001082
   M1   454.17100   0.0001212
   M1   454.26500   0.0001064
   M1   454.30700   0.0001185
   M1   454.41100   6.7600000E-05
   M1   458.00400   1.0000000E-10
   M1   463.49400   1.0000000E-10
   M1   469.00800   1.0000000E-10
   M1   474.50000   1.0000000E-10
   M1   479.99300   1.0000000E-10
   M1   485.50150   1.0000000E-10
   M1   490.99550   1.0000000E-10
   M1   496.49900   1.0000000E-10
   M1   502.01150   1.0000000E-10
   M1   507.48750   1.0000000E-10
   M1   513.00450   1.0000000E-10
   M1   518.49200   1.0000000E-10
   M1   523.98900   1.0000000E-10
   M1   529.50300   1.0000000E-10
   M1   534.99800   1.0000000E-10
   M1   540.51250   1.0000000E-10
   M1   545.98950   1.0000000E-10
   M1   551.50100   1.0000000E-10
   M1   557.00900   3.7436840E-06
   M1   562.49800   5.4214570E-06
   M1   567.99850   4.9206290E-06
   M1   573.49400   6.9865420E-06
   M1   579.00200   9.7786550E-06
   M1   584.50750   8.3575570E-06
   M1   589.99500   1.0936820E-05
   M1   595.49900   2.5053890E-05
   M1   601.00500   2.0584000E-05
   M1   606.50150   2.7514200E-05
   M1   611.99450   2.3025540E-05
   M1   617.50400   3.0168590E-05
   M1   623.00000   6.0224490E-06
   M1   628.50150   4.7954220E-06
   M1   634.00450   1.1882130E-05
   M1   639.50500   9.3404310E-06
   M1   644.99950   4.5825710E-06
   M1   650.49600   1.0000000E-10
   M1   655.99500   6.8988970E-06
   M1   661.48950   9.8412580E-06
   M1   666.99250   1.0000000E-10
   M1   672.50200   3.3805850E-06
   M1   677.99400   1.0000000E-10
   M1   683.50200   1.0000000E-10
   M1   689.00050   1.0000000E-10
   M1   694.50800   1.0000000E-10
   M1   699.99900   1.0000000E-10
   M1   705.49700   1.0000000E-10
   M1   710.99950   1.0000000E-10
   M1   716.50650   1.0000000E-10
   M1   721.98950   1.0000000E-10
   M1   727.50000   1.0000000E-10
   M1   732.99600   1.0000000E-10
   M1   738.49550   1.0000000E-10
   M1   740.41200  -7.2000000E-05
   M1   740.91000  -5.6800000E-05
   M1   741.17800  -6.3900000E-05
   M1   741.36600  -8.8600000E-05
   M1   741.73400  -6.7400000E-05
   M1   741.77200  -7.5300000E-05
   M1   742.21800  -9.6800000E-05
   M1   742.74800  -1.1020000E-04
   M1   743.26100  -1.1070000E-04
   M1   743.68900  -8.6400000E-05
   M1   744.16800  -8.8500000E-05
   M1   744.61400  -9.8700000E-05
   M1   745.12400  -8.3900000E-05
   M1   745.54000  -8.9100000E-05
   M1   746.10300  -9.3000000E-05
   M1   746.57600  -7.7400000E-05
   M1   747.26900  -8.3000000E-05
   M1   747.74500  -9.2500000E-05
   M1   747.79500  -6.5800000E-05
   M1   748.25100  -9.3600000E-05
   M1   748.25800  -7.2500000E-05
   M1   748.71400  -9.2200000E-05
   M1   749.19100  -7.1800000E-05
   M1   749.68200  -8.8800000E-05
   M1   750.13300  -1.0020000E-04
   M1   750.63100  -8.6000000E-05
   M1   751.10300  -9.5900000E-05
   M1   751.56100  -9.2100000E-05
   M1   752.10700  -7.0300000E-05
   M1   752.55000  -7.9200000E-05
   M1   752.84500  -7.8400000E-05
   M1   752.88500  -7.5400000E-05
   M1   753.12900  -8.6800000E-05
   M1   755.00050   1.0000000E-10
   M1   760.49900   1.0000000E-10
   M1   766.01100   1.0000000E-10
   M1   771.50450   1.0000000E-10
   M1   776.99700   1.0000000E-10
   M1   782.50000   1.0000000E-10
   M1   787.87000   3.3000000E-06
   M1   788.83200   5.2000000E-06
   M1   789.87600   5.7000000E-06
   M1   790.93500   6.8000000E-06
   M1   792.55600   5.8000000E-06
   M1   794.68000   5.2000000E-06
   M1   796.62400   3.1000000E-06
   M1   802.55800   2.3000000E-06
   M1   808.92800   4.8000000E-06
   M1   810.09100   5.5000000E-06
   M1   810.67000   7.6000000E-06
   M1   811.67100   7.7000000E-06
   M1   812.74600   6.7000000E-06
   M1   813.85500   8.9000000E-06
   M1   814.51700   7.7000000E-06
   M1   816.62000   5.8000000E-06
   M1   821.00400   1.0000000E-10
   M1   826.50150   1.0000000E-10
   M1   831.99150   1.0000000E-10
   M1   837.49550   1.0000000E-10
   M1   842.99650   1.0000000E-10
   M1   845.19200  -7.8000000E-06
   M1   846.34900  -2.0600000E-05
   M1   847.42000  -5.9000000E-05
   M1   848.70400  -3.0300000E-05
   M1   849.25500  -3.3000000E-05
   M1   849.82400  -3.0400000E-05
   M1   850.45300  -5.9700000E-05
   M1   850.99000  -7.5800000E-05
   M1   851.54900  -7.4900000E-05
   M1   851.74300  -7.7200000E-05
   M1   852.86000  -1.0930000E-04
   M1   853.41700  -1.1490000E-04
   M1   854.00900  -1.0730000E-04
   M1   854.59300  -1.2090000E-04
   M1   855.17300  -1.1110000E-04
   M1   855.31600  -1.2060000E-04
   M1   855.91300  -1.2700000E-04
   M1   856.48400  -1.2960000E-04
   M1   857.04500  -1.1930000E-04
   M1   857.61700  -1.2070000E-04
   M1   858.21100  -1.2790000E-04
   M1   858.34600  -1.2380000E-04
   M1   858.82600  -1.2490000E-04
   M1   858.90200  -1.3490000E-04
   M1   858.90400  -1.2840000E-04
   M1   859.45000  -1.1830000E-04
   M1   860.05500  -1.2810000E-04
   M1   860.20100  -1.3000000E-04
   M1   860.78400  -1.1810000E-04
   M1   861.38700  -1.2110000E-04
   M1   861.97400  -1.3860000E-04
   M1   862.53500  -1.3090000E-04
   M1   863.10500  -1.3070000E-04
   M1   863.27200  -1.3020000E-04
   M1   863.86800  -1.4010000E-04
   M1   864.44600  -1.2110000E-04
   M1   865.01600  -1.3880000E-04
   M1   865.60100  -1.3330000E-04
   M1   865.73900  -1.2910000E-04
   M1   866.32100  -1.3740000E-04
   M1   866.85800  -1.2940000E-04
   M1   867.44100  -1.2560000E-04
   M1   867.61900  -1.3380000E-04
   M1   868.20800  -1.1710000E-04
   M1   868.80900  -1.3380000E-04
   M1   869.37900  -1.3200000E-04
   M1   869.97200  -1.2560000E-04
   M1   870.58200  -1.2000000E-04
   M1   870.68800  -1.2810000E-04
   M1   871.23000  -1.2540000E-04
   M1   871.85100  -1.3150000E-04
   M1   872.51300  -1.1590000E-04
   M1   873.09600  -1.2660000E-04
   M1   873.23400  -1.2580000E-04
   M1   873.72200  -1.2140000E-04
   M1   873.82300  -1.2220000E-04
   M1   873.82500  -1.2320000E-04
   M1   874.40500  -1.2120000E-04
   M1   874.98900  -1.2170000E-04
   M1   875.16000  -1.2090000E-04
   M1   875.78500  -1.2600000E-04
   M1   876.38900  -1.2510000E-04
   M1   876.95700  -1.2390000E-04
   M1   877.54800  -1.2340000E-04
   M1   877.69300  -1.2270000E-04
   M1   878.28900  -1.2410000E-04
   M1   878.86600  -1.2560000E-04
   M1   879.44200  -1.1960000E-04
   M1   879.67000  -1.1610000E-04
   M1   880.25800  -1.2050000E-04
   M1   880.88000  -1.2170000E-04
   M1   881.44600  -1.1540000E-04
   M1   882.03700  -1.2300000E-04
   M1   882.18000  -1.1540000E-04
   M1   882.74900  -1.1200000E-04
   M1   883.33200  -1.1100000E-04
   M1   883.99600  -8.8600000E-05
   M1   884.62600  -9.2000000E-05
   M1   884.77400  -9.2400000E-05
   M1   885.37000  -7.7900000E-05
   M1   885.94900  -5.6900000E-05
   M1   886.56800  -4.7000000E-05
   M1   887.24600  -3.3400000E-05
   M1   887.90300  -2.8300000E-05
   M1   889.25900  -1.8100000E-05
   M1   893.23300   1.1000000E-05
   M1   894.54100   1.0800000E-05
   M1   895.24300   1.1800000E-05
   M1   898.48300   1.2600000E-05
   M1   899.24500   1.2000000E-05
   M1   900.15000   1.2700000E-05
   M1   901.26000   1.3700000E-05
   M1   902.51900   1.0900000E-05
   M1   904.20500   1.1600000E-05
   M1   907.34300   9.2000000E-06
   M1   909.43400   8.9000000E-06
   M1   910.12700   9.5000000E-06
   M1   911.42800   1.2300000E-05
   M1   912.16300   1.2900000E-05
   M1   913.11200   1.2800000E-05
   M1   914.24300   1.6900000E-05
   M1   915.47700   1.5600000E-05
   M1   916.31700   1.3800000E-05
   M1   917.04700   1.4600000E-05
   M1   918.40900   1.2300000E-05
   M1   919.12600   1.1300000E-05
   M1   925.41100   1.5800000E-05
   M1   932.61300   1.6000000E-05
   M1   933.40700   1.3700000E-05
   M1   934.13100   1.8100000E-05
   M1   935.49600   2.2400000E-05
   M1   936.30700   1.8800000E-05
   M1   937.58500   2.2600000E-05
   M1   939.14200   2.3100000E-05
   M1   941.38100   1.7000000E-05
   M1   942.12700   1.9300000E-05
   M1   943.45800   1.9700000E-05
   M1   944.27100   1.9700000E-05
   M1   945.16800   1.5300000E-05
   M1   946.45800   2.9200000E-05
   M1   947.29100   2.1100000E-05
   M1   948.31100   2.4500000E-05
   M1   949.38600   1.9800000E-05
   M1   949.52100   2.6900000E-05
   M1   949.63800   2.4900000E-05
   M1   950.32700   2.0900000E-05
   M1   950.35000   2.0700000E-05
   M1   950.97500   1.8100000E-05
   M1   951.05100   1.9300000E-05
   M1   951.11100   2.4500000E-05
   M1   951.81800   2.0600000E-05
   M1   952.40700   1.9100000E-05
   M1   952.42500   1.6800000E-05
   M1   952.58500   2.1700000E-05
   M1   953.26300   2.0200000E-05
   M1   953.91400   2.3100000E-05
   M1   954.25300   2.0300000E-05
   M1   954.26500   2.2000000E-05
   M1   954.68700   2.3600000E-05
   M1   954.92200   2.3400000E-05
   M1   955.51800   2.7900000E-05
   M1   955.58500   2.6600000E-05
   M1   956.21200   3.0400000E-05
   M1   956.32300   3.0800000E-05
   M1   956.94400   3.1200000E-05
   M1   957.07800   3.3100000E-05
   M1   957.16900   3.8300000E-05
   M1   957.37300   3.2300000E-05
   M1   957.78700   3.4600000E-05
   M1   958.07400   3.6000000E-05
   M1   958.15200   3.7000000E-05
   M1   958.51400   3.6900000E-05
   M1   958.53100   4.1500000E-05
   M1   958.53900   3.7400000E-05
   M1   958.54000   3.9900000E-05
   M1   959.21700   4.0200000E-05
   M1   959.22400   3.8100000E-05
   M1   959.23200   3.6900000E-05
   M1   959.30000   4.0400000E-05
   M1   959.52000   3.9300000E-05
   M1   960.18200   3.6500000E-05
   M1   960.22300   3.3900000E-05
   M1   960.86500   3.6600000E-05
   M1   961.20000   3.3200000E-05
   M1   961.22800   3.4400000E-05
   M1   961.68000   3.3200000E-05
   M1   962.38700   2.6700000E-05
   M1   962.41200   2.9700000E-05
   M1   962.71900   2.6700000E-05
   M1   963.17600   2.8100000E-05
   M1   963.50200   2.3600000E-05
   M1   963.87200   2.3900000E-05
   M1   964.18300   2.1700000E-05
   M1   964.23600   2.6100000E-05
   M1   964.82200   2.2500000E-05
   M1   965.50300   1.9700000E-05
   M1   965.55200   2.1700000E-05
   M1   966.14800   2.1500000E-05
   M1   966.37800   2.2800000E-05
   M1   966.39700   1.4900000E-05
   M1   966.99700   1.5900000E-05
   M1   967.39200   1.9500000E-05
   M1   967.79000   2.0700000E-05
   M1   967.85700   1.7200000E-05
   M1   968.54100   1.7800000E-05
   M1   968.55400   2.0200000E-05
   M1   968.59600   1.8900000E-05
   M1   968.84900   1.8200000E-05
   M1   968.88200   1.9000000E-05
   M1   969.51400   1.7600000E-05
   M1   969.52500   1.6100000E-05
   M1   969.59800   2.5500000E-05
   M1   970.19600   1.6700000E-05
   M1   970.27400   1.7200000E-05
   M1   970.86800   1.5400000E-05
   M1   970.98100   2.1900000E-05
   M1   971.68800   2.5500000E-05
   M1   971.69100   2.1200000E-05
   M1   971.80600   2.1100000E-05
   M1   972.50100   2.5400000E-05
   M1   972.59400   1.8400000E-05
   M1   972.82500   2.3700000E-05
   M1   973.29100   2.6100000E-05
   M1   973.62200   2.1700000E-05
   M1   973.98600   2.6900000E-05
   M1   974.28100   2.6600000E-05
   M1   974.39000   3.0500000E-05
   M1   974.98000   3.2100000E-05
   M1   975.62400   3.0700000E-05
   M1   975.67800   3.6000000E-05
   M1   975.73000   3.8800000E-05
   M1   976.40700   3.8100000E-05
   M1   976.48300   3.9000000E-05
   M1   977.11200   4.7000000E-05
   M1   977.31600   4.6500000E-05
   M1   977.38300   4.3500000E-05
   M1   977.97900   4.6400000E-05
   M1   978.32600   4.8200000E-05
   M1   978.40600   4.9200000E-05
   M1   978.78400   4.8400000E-05
   M1   979.14500   5.2500000E-05
   M1   979.16100   5.2000000E-05
   M1   979.76900   5.0200000E-05
   M1   980.43200   5.5800000E-05
   M1   980.50800   5.9400000E-05
   M1   981.33100   5.6000000E-05
   M1   982.41800   4.8200000E-05
   M1   983.60300   6.1700000E-05
   M1   984.38000   6.5100000E-05
   M1   985.35700   7.4100000E-05
   M1   986.34400   7.4200000E-05
   M1   988.46700   8.2500000E-05
   M1   989.28700   7.9600000E-05
   M1   990.26700   7.9700000E-05
   M1   991.65500   3.1400000E-05
   M1   992.51300   3.5500000E-05
   M1   993.38000   3.7300000E-05
   M1   994.21600   3.5100000E-05
   M1   995.29200   3.9300000E-05
   M1   996.60000   5.9900000E-05
   M1   997.51000   7.7200000E-05
   M1   997.53400   8.1700000E-05
   M1   998.34300   9.1600000E-05
   M1   999.20900   0.0001121
   M1  1000.28100   0.0001297
   M1  1000.60400   0.0001298
   M1  1000.65800   0.0001268
   M1  1001.26100   0.0001375
   M1  1001.29500   0.0001351
   M1  1001.59900   0.0001434
   M1  1002.43000   0.0001618
   M1  1002.68900   0.0001479
   M1  1003.27000   0.0001568
   M1  1003.27200   0.0001575
   M1  1003.34800   0.0001545
   M1  1004.22400   0.0001394
   M1  1005.27600   8.2200000E-05
   M1  1005.29500   7.4500000E-05
   M1  1006.64600   4.0400000E-05
   M1  1007.45700   2.9300000E-05
   M1  1009.59700   2.6100000E-05
   M1  1011.69000   3.6800000E-05
   M1  1013.74400   8.9300000E-05
   M1  1015.75800   0.0001178
   M1  1017.85800   0.0001369
   M1  1019.00000   0.0001057
   M1  1024.50000   1.3797790E-05
   M1  1030.00000   1.7278540E-05
   M1  1035.51000   3.1533340E-05
   M1  1041.00000   1.2520680E-05
   M1  1046.50500   9.3028680E-06
   M1  1052.00500   7.7252630E-06
   M1  1057.49000   6.1038340E-06
   M1  1063.00000   4.7516000E-06
   M1  1068.50000   1.0000000E-10
   M1  1074.00000   1.0000000E-10
   M1  1079.50000   1.0000000E-10
   M1  1084.99500   1.0000000E-10
   M1  1090.50500   1.0000000E-10
   M1  1096.00000   1.0000000E-10
   M1  1101.50500   1.0000000E-10
