%DAWG J2 VIIRS Band Average "Fused" RSR Release V2 Band      M7
%Based upon VCST 11-13-2018 (V6) analysis (GLAMR) and DAWG V1 release (SpMA)
%Using J2 VIIRS FP-15,-16 RSR Measurements at Raytheon El Segundo, May - October 2017 and GLAMR RSR measurements August 2016
%Band   wvl_nm         RSR
   M7   665.80100   0.0002771
   M7   665.83400   0.0003491
   M7   666.30300   0.0002807
   M7   666.34000   0.0002932
   M7   666.81800   0.0002912
   M7   666.82900   0.0003470
   M7   667.29900   0.0002893
   M7   667.35300   0.0003500
   M7   667.78400   0.0002733
   M7   667.84200   0.0003274
   M7   668.29500   0.0002845
   M7   668.31600   0.0003223
   M7   668.78400   0.0002864
   M7   668.85300   0.0003130
   M7   669.28800   0.0002707
   M7   669.32900   0.0003205
   M7   669.75900   0.0002764
   M7   669.82000   0.0003269
   M7   670.27100   0.0002740
   M7   670.33000   0.0003555
   M7   670.76800   0.0003010
   M7   670.81700   0.0003066
   M7   671.28600   0.0002692
   M7   671.32100   0.0003196
   M7   671.77100   0.0002816
   M7   671.82400   0.0003443
   M7   672.31500   0.0002730
   M7   672.32600   0.0003261
   M7   672.83500   0.0003301
   M7   672.86300   0.0003076
   M7   673.27000   0.0002791
   M7   673.33000   0.0003173
   M7   673.80400   0.0002996
   M7   673.82000   0.0003271
   M7   673.86600   0.0003109
   M7   674.28300   0.0002872
   M7   674.32900   0.0003395
   M7   674.34400   0.0003660
   M7   674.77300   0.0002947
   M7   674.83000   0.0003407
   M7   674.83500   0.0003142
   M7   675.32100   0.0003156
   M7   675.32400   0.0003531
   M7   675.83600   0.0003149
   M7   675.84000   0.0003227
   M7   676.34200   0.0003184
   M7   676.34600   0.0003325
   M7   676.83800   0.0003130
   M7   676.85100   0.0003103
   M7   677.33400   0.0002900
   M7   677.40200   0.0003111
   M7   677.86700   0.0003100
   M7   677.87800   0.0003254
   M7   678.35200   0.0002764
   M7   678.37300   0.0002629
   M7   678.85700   0.0002913
   M7   678.88100   0.0002489
   M7   679.38500   0.0002615
   M7   679.42200   0.0002104
   M7   679.56200   0.0002274
   M7   679.82800   0.0002283
   M7   679.90800   0.0002120
   M7   680.23000   0.0002147
   M7   680.60600   0.0001967
   M7   680.63400   0.0001973
   M7   681.08800   0.0001868
   M7   681.75000   0.0001604
   M7   681.83900   0.0001505
   M7   682.23100   0.0001391
   M7   682.54900   0.0001361
   M7   682.57600   0.0001286
   M7   683.25000   0.0001078
   M7   683.70800   9.6900000E-05
   M7   683.81400   9.6500000E-05
   M7   684.13400   9.2800000E-05
   M7   684.75500   7.4000000E-05
   M7   684.79900   7.2500000E-05
   M7   685.23000   6.9100000E-05
   M7   685.61600   5.7000000E-05
   M7   685.65100   6.4000000E-05
   M7   686.40700   5.0000000E-05
   M7   686.70500   4.2400000E-05
   M7   686.74300   4.3800000E-05
   M7   687.18700   3.7500000E-05
   M7   687.57800   3.2600000E-05
   M7   687.58800   3.2700000E-05
   M7   688.27700   2.5400000E-05
   M7   688.68400   1.8900000E-05
   M7   688.75600   2.1000000E-05
   M7   689.15400   2.0700000E-05
   M7   689.59200   1.4900000E-05
   M7   690.24500   1.5300000E-05
   M7   690.62800   1.0700000E-05
   M7   690.68600   1.2500000E-05
   M7   691.65500   8.4000000E-06
   M7   692.00350   1.0000000E-10
   M7   697.50400   1.0000000E-10
   M7   702.99450   1.0000000E-10
   M7   708.49700   1.0000000E-10
   M7   713.99500   1.0000000E-10
   M7   719.50450   1.0000000E-10
   M7   724.99500   1.0000000E-10
   M7   730.50900   1.0000000E-10
   M7   735.99450   1.0000000E-10
   M7   741.50500   1.0000000E-10
   M7   747.00500   1.0000000E-10
   M7   752.50650   1.0000000E-10
   M7   756.71000   5.4000000E-06
   M7   757.63400   6.3000000E-06
   M7   758.35900   6.3000000E-06
   M7   758.60900   6.1000000E-06
   M7   759.59900   6.6000000E-06
   M7   759.73000   6.7000000E-06
   M7   761.61200   8.6000000E-06
   M7   763.58100   1.0000000E-05
   M7   764.53200   1.0900000E-05
   M7   766.49400   1.2000000E-05
   M7   767.52500   1.2800000E-05
   M7   768.87600   1.2800000E-05
   M7   769.83200   1.3600000E-05
   M7   770.84300   1.5200000E-05
   M7   771.88100   1.5100000E-05
   M7   772.75100   1.5700000E-05
   M7   773.82200   1.7200000E-05
   M7   774.78600   1.8000000E-05
   M7   775.73900   1.9000000E-05
   M7   776.74700   1.9200000E-05
   M7   777.75500   2.0300000E-05
   M7   778.73600   2.1600000E-05
   M7   779.76900   2.0500000E-05
   M7   780.73100   2.0700000E-05
   M7   781.79700   2.1100000E-05
   M7   782.80000   2.1900000E-05
   M7   783.74000   2.2100000E-05
   M7   784.79900   2.2200000E-05
   M7   786.79600   2.3200000E-05
   M7   787.87000   2.4400000E-05
   M7   788.83200   2.4000000E-05
   M7   789.87600   2.5500000E-05
   M7   790.93500   2.5500000E-05
   M7   792.55600   2.7700000E-05
   M7   793.63300   2.6600000E-05
   M7   794.68000   2.7300000E-05
   M7   796.62400   2.8800000E-05
   M7   797.83800   3.0400000E-05
   M7   798.53800   3.2300000E-05
   M7   798.71400   3.2300000E-05
   M7   802.55800   4.5500000E-05
   M7   808.92800   5.6300000E-05
   M7   810.09100   6.0500000E-05
   M7   810.67000   6.1800000E-05
   M7   811.67100   6.9900000E-05
   M7   812.74600   7.9800000E-05
   M7   813.85500   9.1000000E-05
   M7   814.51700   1.0000000E-04
   M7   815.59400   0.0001209
   M7   816.62000   0.0001438
   M7   817.68100   0.0001737
   M7   818.78400   0.0002128
   M7   819.83700   0.0002632
   M7   820.68600   0.0003076
   M7   822.65000   0.0004319
   M7   823.73700   0.0005207
   M7   824.59200   0.0005987
   M7   825.52900   0.0006957
   M7   826.62600   0.0008407
   M7   828.52300   0.0011812
   M7   828.83100   0.0012515
   M7   829.48200   0.0014326
   M7   829.49200   0.0014309
   M7   830.01200   0.0015984
   M7   830.55700   0.0018015
   M7   830.58100   0.0018154
   M7   831.07700   0.0020424
   M7   831.64200   0.0023474
   M7   831.66900   0.0023590
   M7   832.21900   0.0027294
   M7   832.34700   0.0028211
   M7   832.36300   0.0028511
   M7   832.89200   0.0032853
   M7   833.44300   0.0038648
   M7   833.99000   0.0045938
   M7   834.52300   0.0054622
   M7   834.53900   0.0055399
   M7   835.07200   0.0066015
   M7   835.66400   0.0081297
   M7   835.82200   0.0085370
   M7   836.32600   0.0103665
   M7   836.34000   0.0104429
   M7   836.86900   0.0126829
   M7   837.45500   0.0157046
   M7   837.47400   0.0158846
   M7   837.51200   0.0100697
   M7   838.00500   0.0192704
   M7   838.54500   0.0234394
   M7   838.56100   0.0236256
   M7   838.56700   0.0236132
   M7   839.12100   0.0286713
   M7   839.27600   0.0304103
   M7   839.27700   0.0304151
   M7   839.28200   0.0302171
   M7   839.80500   0.0360633
   M7   840.33500   0.0427747
   M7   840.41900   0.0430837
   M7   841.50800   0.0605182
   M7   841.53400   0.0610230
   M7   841.61700   0.0625141
   M7   842.20800   0.0732339
   M7   842.22400   0.0741225
   M7   842.77500   0.0854486
   M7   843.31400   0.0987592
   M7   843.31700   0.0982645
   M7   843.35800   0.0994546
   M7   843.85200   0.1130148
   M7   844.40200   0.1311539
   M7   844.40500   0.1311912
   M7   844.43600   0.1324447
   M7   845.03100   0.1529784
   M7   845.13500   0.1604148
   M7   845.19200   0.1622649
   M7   845.67500   0.1870850
   M7   846.32000   0.2264838
   M7   846.34900   0.2286576
   M7   846.87200   0.2673764
   M7   847.41200   0.3145246
   M7   847.42000   0.3181726
   M7   847.96500   0.3718399
   M7   848.14800   0.3919712
   M7   848.70400   0.4600427
   M7   849.25500   0.5330499
   M7   849.82400   0.6106637
   M7   850.45300   0.6955794
   M7   850.99000   0.7602681
   M7   851.54900   0.8200439
   M7   851.74300   0.8380072
   M7   852.86000   0.9132537
   M7   853.41700   0.9338015
   M7   854.00900   0.9470557
   M7   854.59300   0.9545556
   M7   855.17300   0.9592758
   M7   855.31600   0.9602726
   M7   855.91300   0.9637396
   M7   856.48400   0.9671848
   M7   857.04500   0.9701811
   M7   857.61700   0.9727514
   M7   858.21100   0.9759482
   M7   858.34600   0.9768185
   M7   858.82600   0.9794801
   M7   858.90200   0.9801150
   M7   858.90400   0.9800864
   M7   859.45000   0.9826967
   M7   860.05500   0.9855548
   M7   860.20100   0.9861871
   M7   860.78400   0.9883859
   M7   861.38700   0.9907535
   M7   861.97400   0.9928073
   M7   862.53500   0.9949159
   M7   863.10500   0.9965395
   M7   863.27200   0.9969775
   M7   863.86800   0.9981829
   M7   864.44600   0.9989614
   M7   865.01600   0.9995036
   M7   865.60100   0.9994247
   M7   865.73900   0.9995573
   M7   866.32100   0.9991572
   M7   866.85800   0.9989665
   M7   867.44100   0.9985611
   M7   867.61900   0.9984124
   M7   868.20800   0.9980443
   M7   868.80900   0.9976467
   M7   869.37900   0.9978113
   M7   869.97200   0.9982362
   M7   870.58200   0.9988494
   M7   870.68800   0.9987647
   M7   871.23000   0.9994315
   M7   871.85100   1.0000000
   M7   872.51300   0.9999124
   M7   873.09600   0.9998097
   M7   873.23400   0.9996701
   M7   873.72200   0.9991107
   M7   873.82300   0.9989348
   M7   873.82500   0.9988117
   M7   874.40500   0.9978977
   M7   874.98900   0.9963612
   M7   875.16000   0.9959404
   M7   875.78500   0.9940371
   M7   876.38900   0.9918847
   M7   876.95700   0.9902700
   M7   877.54800   0.9888712
   M7   877.69300   0.9886222
   M7   878.28900   0.9873627
   M7   878.86600   0.9869955
   M7   879.44200   0.9872506
   M7   879.67000   0.9869737
   M7   880.25800   0.9869504
   M7   880.88000   0.9860197
   M7   881.44600   0.9832522
   M7   882.03700   0.9791806
   M7   882.18000   0.9777934
   M7   882.74900   0.9673915
   M7   883.33200   0.9510793
   M7   883.99600   0.9205179
   M7   884.62600   0.8789250
   M7   884.77400   0.8669323
   M7   885.37000   0.8103272
   M7   885.94900   0.7401184
   M7   886.56800   0.6561121
   M7   887.24600   0.5545121
   M7   887.90300   0.4561595
   M7   888.58800   0.3631971
   M7   889.16700   0.2909585
   M7   889.25900   0.2836038
   M7   889.34600   0.2737732
   M7   889.91700   0.2159904
   M7   890.50400   0.1687781
   M7   890.53100   0.1693161
   M7   890.64500   0.1587351
   M7   891.23500   0.1255687
   M7   891.25100   0.1256831
   M7   891.83600   0.0973119
   M7   892.51300   0.0744138
   M7   892.57000   0.0719556
   M7   893.13100   0.0578628
   M7   893.23300   0.0555494
   M7   893.29000   0.0543220
   M7   893.30200   0.0541461
   M7   893.88500   0.0430932
   M7   893.88600   0.0430773
   M7   894.48300   0.0348120
   M7   894.48900   0.0347194
   M7   894.54100   0.0348221
   M7   894.61200   0.0331880
   M7   895.19800   0.0267646
   M7   895.24300   0.0264852
   M7   895.81400   0.0217709
   M7   896.57500   0.0168714
   M7   896.58800   0.0173350
   M7   897.12600   0.0141594
   M7   897.22900   0.0137023
   M7   897.27300   0.0135489
   M7   897.90100   0.0110936
   M7   898.47600   0.0093101
   M7   898.48300   0.0093092
   M7   899.11600   0.0077028
   M7   899.24500   0.0074627
   M7   899.25200   0.0074107
   M7   899.82900   0.0062317
   M7   900.15000   0.0057386
   M7   900.57400   0.0050903
   M7   901.14800   0.0043217
   M7   901.26000   0.0042671
   M7   901.30000   0.0041621
   M7   901.92300   0.0035533
   M7   902.48800   0.0030611
   M7   902.51900   0.0030706
   M7   902.64100   0.0029389
   M7   903.26400   0.0025233
   M7   903.27000   0.0025231
   M7   903.87200   0.0021540
   M7   904.20500   0.0019893
   M7   904.52100   0.0018418
   M7   904.71200   0.0017588
   M7   905.33500   0.0015189
   M7   905.35500   0.0015120
   M7   905.96300   0.0013212
   M7   906.53400   0.0011545
   M7   906.54300   0.0011442
   M7   906.70600   0.0010894
   M7   907.34300   0.0009716
   M7   907.93400   0.0007890
   M7   908.26800   0.0007919
   M7   908.59400   0.0006917
   M7   908.79700   0.0006795
   M7   909.43400   0.0006219
   M7   909.45400   0.0005901
   M7   910.04400   0.0005087
   M7   910.12700   0.0005403
   M7   911.42800   0.0004233
   M7   912.16300   0.0003584
   M7   913.11200   0.0003005
   M7   914.24300   0.0002422
   M7   915.47700   0.0001933
   M7   916.31700   0.0001675
   M7   917.04700   0.0001473
   M7   917.25800   0.0001416
   M7   918.40700   0.0001145
   M7   918.40900   0.0001150
   M7   919.12200   0.0001014
   M7   919.12600   0.0001025
   M7   920.40600   8.3200000E-05
   M7   921.19100   7.2800000E-05
   M7   922.15100   6.1800000E-05
   M7   923.34100   4.9800000E-05
   M7   924.60500   4.1500000E-05
   M7   925.41100   3.9000000E-05
   M7   927.60300   2.7900000E-05
   M7   928.37100   2.3400000E-05
   M7   929.69000   1.9800000E-05
   M7   930.56100   2.0300000E-05
   M7   931.35200   1.5600000E-05
   M7   932.61300   1.5300000E-05
   M7   933.40700   1.4800000E-05
   M7   934.13100   1.2100000E-05
   M7   935.49600   1.4100000E-05
   M7   936.30700   1.3400000E-05
   M7   937.58500   1.2100000E-05
   M7   938.32800   1.2000000E-05
   M7   939.14200   1.1800000E-05
   M7   940.11000   1.3000000E-05
   M7   941.38100   1.5000000E-05
   M7   942.12700   1.3200000E-05
   M7   943.45800   1.3900000E-05
   M7   944.27100   1.3000000E-05
   M7   945.16800   1.4000000E-05
   M7   946.45800   1.5200000E-05
   M7   947.29100   1.4100000E-05
   M7   948.31100   1.2800000E-05
   M7   949.38600   1.3000000E-05
   M7   949.52100   1.6300000E-05
   M7   949.63800   1.5800000E-05
   M7   950.32700   1.5500000E-05
   M7   950.35000   1.3800000E-05
   M7   950.97500   1.5600000E-05
   M7   951.05100   1.5900000E-05
   M7   951.11100   1.7700000E-05
   M7   951.81800   1.6000000E-05
   M7   952.40700   1.6600000E-05
   M7   952.42500   1.8900000E-05
   M7   952.58500   1.6600000E-05
   M7   953.26300   1.8600000E-05
   M7   953.91400   1.8700000E-05
   M7   954.25300   2.0400000E-05
   M7   954.26500   1.8300000E-05
   M7   954.68700   2.0500000E-05
   M7   954.92200   2.0400000E-05
   M7   955.51800   2.1000000E-05
   M7   955.58500   2.0200000E-05
   M7   956.21200   1.9600000E-05
   M7   956.32300   2.0500000E-05
   M7   956.94400   2.2800000E-05
   M7   957.07800   2.3700000E-05
   M7   957.16900   2.5700000E-05
   M7   957.37300   2.5600000E-05
   M7   957.78700   2.6300000E-05
   M7   958.07400   2.5400000E-05
   M7   958.15200   2.6000000E-05
   M7   958.51400   2.7200000E-05
   M7   958.53100   2.9400000E-05
   M7   958.53900   2.8600000E-05
   M7   958.54000   2.8100000E-05
   M7   959.21700   3.3700000E-05
   M7   959.22400   3.1200000E-05
   M7   959.23200   3.2600000E-05
   M7   959.30000   3.4100000E-05
   M7   959.52000   3.4500000E-05
   M7   960.18200   4.1100000E-05
   M7   960.22300   4.3700000E-05
   M7   960.86500   4.8200000E-05
   M7   961.20000   5.7400000E-05
   M7   961.22800   5.3100000E-05
   M7   961.68000   6.1500000E-05
   M7   962.38700   7.4400000E-05
   M7   962.41200   7.9200000E-05
   M7   962.71900   8.3100000E-05
   M7   963.17600   9.4600000E-05
   M7   963.50200   0.0001061
   M7   963.87200   0.0001135
   M7   964.18300   0.0001242
   M7   964.23600   0.0001275
   M7   964.82200   0.0001398
   M7   965.50300   0.0001515
   M7   965.55200   0.0001559
   M7   966.14800   0.0001527
   M7   966.37800   0.0001543
   M7   966.39700   0.0001524
   M7   966.99700   0.0001347
   M7   967.39200   0.0001199
   M7   967.79000   0.0001071
   M7   967.85700   9.9300000E-05
   M7   968.54100   7.0600000E-05
   M7   968.55400   7.0000000E-05
   M7   968.59600   7.0500000E-05
   M7   968.84900   6.2700000E-05
   M7   968.88200   6.0400000E-05
   M7   969.51400   4.7000000E-05
   M7   969.52500   4.6400000E-05
   M7   969.59800   4.7400000E-05
   M7   970.19600   3.9300000E-05
   M7   970.27400   3.8300000E-05
   M7   970.86800   3.6900000E-05
   M7   970.98100   3.2600000E-05
   M7   971.68800   2.3600000E-05
   M7   971.69100   2.4200000E-05
   M7   971.80600   1.9900000E-05
   M7   972.50100   1.3600000E-05
   M7   972.59400   1.2400000E-05
   M7   972.82500   1.2000000E-05
   M7   973.29100   9.8000000E-06
   M7   973.98600   9.3000000E-06
   M7   974.28100   7.9000000E-06
   M7   975.00200   1.0075560E-06
   M7   980.49600   1.0000000E-10
   M7   985.99500   1.0000000E-10
   M7   991.49900   1.0000000E-10
   M7   997.00000   1.0000000E-10
   M7  1002.49500   1.0000000E-10
   M7  1008.00000   1.0000000E-10
   M7  1013.50000   1.0000000E-10
   M7  1019.00000   1.0000000E-10
   M7  1024.50000   1.0000000E-10
   M7  1030.00000   1.0000000E-10
   M7  1035.51000   1.0000000E-10
   M7  1041.00000   1.0000000E-10
   M7  1046.50500   1.0000000E-10
   M7  1052.00500   1.0000000E-10
   M7  1057.49000   1.0000000E-10
   M7  1063.00000   1.0000000E-10
   M7  1068.50000   1.0000000E-10
   M7  1074.00000   1.0000000E-10
   M7  1079.50000   1.0000000E-10
   M7  1084.99500   1.0000000E-10
   M7  1090.50500   1.0000000E-10
   M7  1096.00000   1.0000000E-10
   M7  1101.50500   1.0000000E-10
