%DAWG J2 VIIRS Band Average "Fused" RSR Release V2 Band  DNBLGS
%Based upon VCST 11-13-2018 (V6) analysis (GLAMR) and DAWG V1 release (SpMA)
%Using J2 VIIRS FP-15,-16 RSR Measurements at Raytheon El Segundo, May - October 2017 and GLAMR RSR measurements August 2016
%Wavelength data subsampled to reduce number of data points to less than 1000 to meet LUT limits
%Band   wvl_nm         RSR
 DNBL   625.66500   0.8286878
 DNBL   626.19000   0.8286170
 DNBL   626.68900   0.8287849
 DNBL   627.16400   0.8285093
 DNBL   627.68000   0.8307489
 DNBL   628.17700   0.8334900
 DNBL   628.67700   0.8376839
 DNBL   629.16500   0.8401751
 DNBL   629.68000   0.8409622
 DNBL   630.19000   0.8411632
 DNBL   630.68200   0.8405847
 DNBL   631.41900   0.8414071
 DNBL   631.67700   0.8416928
 DNBL   632.19100   0.8441159
 DNBL   632.69100   0.8483311
 DNBL   633.19100   0.8539861
 DNBL   633.69800   0.8566994
 DNBL   634.23400   0.8582167
 DNBL   634.70700   0.8583596
 DNBL   635.21100   0.8559541
 DNBL   635.69400   0.8556642
 DNBL   636.20900   0.8545223
 DNBL   636.69400   0.8557315
 DNBL   637.26000   0.8583060
 DNBL   637.69500   0.8618204
 DNBL   638.27100   0.8642245
 DNBL   638.72200   0.8653616
 DNBL   639.29500   0.8644857
 DNBL   640.24400   0.8602032
 DNBL   640.79200   0.8592261
 DNBL   640.86700   0.8667950
 DNBL   641.20900   0.8597964
 DNBL   641.32400   0.8657491
 DNBL   641.71600   0.8633232
 DNBL   641.81000   0.8684042
 DNBL   642.19700   0.8675555
 DNBL   642.32300   0.8726576
 DNBL   642.77800   0.8748549
 DNBL   643.17700   0.8738027
 DNBL   643.31800   0.8786083
 DNBL   643.75700   0.8771859
 DNBL   644.28700   0.8766358
 DNBL   644.32500   0.8722725
 DNBL   644.69400   0.8680206
 DNBL   644.76900   0.8739749
 DNBL   645.19900   0.8668067
 DNBL   645.24200   0.8717876
 DNBL   645.75300   0.8676678
 DNBL   646.26000   0.8735484
 DNBL   646.26100   0.8689893
 DNBL   646.67100   0.8722383
 DNBL   646.88800   0.8774122
 DNBL   647.19200   0.8773187
 DNBL   647.26400   0.8824215
 DNBL   647.73100   0.8838729
 DNBL   648.17900   0.8824824
 DNBL   648.32100   0.8882025
 DNBL   648.68100   0.8824315
 DNBL   648.73300   0.8868432
 DNBL   649.18200   0.8799925
 DNBL   649.20400   0.8846313
 DNBL   649.67000   0.8776209
 DNBL   649.73500   0.8823720
 DNBL   650.19700   0.8770153
 DNBL   650.22800   0.8812241
 DNBL   650.74400   0.8813776
 DNBL   651.28200   0.8845931
 DNBL   651.70900   0.8850854
 DNBL   651.77100   0.8898456
 DNBL   652.27500   0.8899427
 DNBL   652.77400   0.8954020
 DNBL   653.25700   0.8951979
 DNBL   653.73500   0.8891667
 DNBL   653.74500   0.8937983
 DNBL   654.24100   0.8856734
 DNBL   654.24400   0.8897928
 DNBL   654.74700   0.8829127
 DNBL   654.76700   0.8876168
 DNBL   655.23900   0.8841280
 DNBL   655.26100   0.8884557
 DNBL   655.74700   0.8860369
 DNBL   655.75100   0.8903362
 DNBL   656.24300   0.8900667
 DNBL   656.26600   0.8949714
 DNBL   656.76000   0.8950345
 DNBL   656.78900   0.8998659
 DNBL   657.22400   0.8995583
 DNBL   657.26400   0.9040936
 DNBL   657.73400   0.9026440
 DNBL   657.78200   0.9071634
 DNBL   658.28100   0.9061558
 DNBL   658.73100   0.9001786
 DNBL   658.81800   0.9042516
 DNBL   658.92100   0.9075323
 DNBL   659.23400   0.8976919
 DNBL   659.35200   0.9019096
 DNBL   659.85400   0.8989103
 DNBL   660.35700   0.8981957
 DNBL   660.86600   0.9000616
 DNBL   661.36600   0.9023796
 DNBL   661.88100   0.9081917
 DNBL   662.36900   0.9105740
 DNBL   662.84400   0.9108805
 DNBL   663.36300   0.9097291
 DNBL   663.87500   0.9081018
 DNBL   664.30100   0.9009842
 DNBL   664.35500   0.9161585
 DNBL   664.85700   0.9009058
 DNBL   665.35700   0.8982375
 DNBL   665.83400   0.9021848
 DNBL   666.34000   0.9054615
 DNBL   666.82900   0.9095477
 DNBL   667.35300   0.9111199
 DNBL   667.84200   0.9112405
 DNBL   668.31600   0.9077627
 DNBL   668.85300   0.9036126
 DNBL   669.32900   0.8967628
 DNBL   669.82000   0.8913288
 DNBL   670.33000   0.8895083
 DNBL   670.81700   0.8875750
 DNBL   671.32100   0.8904677
 DNBL   671.82400   0.8926302
 DNBL   672.32600   0.8952118
 DNBL   672.86300   0.8937414
 DNBL   673.33000   0.8961940
 DNBL   673.82000   0.8923349
 DNBL   673.86600   0.8982206
 DNBL   674.28300   0.8880890
 DNBL   674.34400   0.8902026
 DNBL   674.83500   0.8921780
 DNBL   675.32400   0.8882891
 DNBL   675.83600   0.8886320
 DNBL   675.84000   0.8932811
 DNBL   676.34600   0.8928581
 DNBL   676.85100   0.8970381
 DNBL   677.40200   0.9022348
 DNBL   677.87800   0.9036819
 DNBL   678.37300   0.9039256
 DNBL   678.88100   0.9002093
 DNBL   679.42200   0.8991777
 DNBL   679.51100   0.8826964
 DNBL   679.56200   0.8911959
 DNBL   679.82800   0.8893326
 DNBL   679.90800   0.8949343
 DNBL   680.23000   0.8874867
 DNBL   680.63400   0.8871453
 DNBL   680.68600   0.8921977
 DNBL   681.08800   0.8883121
 DNBL   681.73600   0.8966332
 DNBL   681.83900   0.8922428
 DNBL   682.23100   0.8957073
 DNBL   682.57600   0.8987626
 DNBL   683.25000   0.9008413
 DNBL   683.62200   0.9047439
 DNBL   683.70800   0.9001590
 DNBL   683.81400   0.9003298
 DNBL   684.13400   0.8986626
 DNBL   684.79900   0.8958594
 DNBL   685.23000   0.8944816
 DNBL   685.59200   0.8976275
 DNBL   685.65100   0.8934469
 DNBL   686.40700   0.8945892
 DNBL   686.74300   0.8965682
 DNBL   687.18700   0.8999392
 DNBL   687.54200   0.9051607
 DNBL   687.58800   0.9016551
 DNBL   688.27700   0.9047674
 DNBL   688.75600   0.9059130
 DNBL   689.15400   0.9054858
 DNBL   689.59200   0.9029414
 DNBL   690.24500   0.9005807
 DNBL   690.68600   0.8998266
 DNBL   691.11000   0.8991005
 DNBL   691.46700   0.9023029
 DNBL   691.65500   0.8982742
 DNBL   691.80800   0.8995474
 DNBL   692.23700   0.9011390
 DNBL   692.59300   0.9066959
 DNBL   692.64900   0.9037356
 DNBL   693.08900   0.9054123
 DNBL   693.46100   0.9092749
 DNBL   693.51100   0.9063316
 DNBL   693.81200   0.9058349
 DNBL   694.26600   0.9050499
 DNBL   694.68900   0.9031918
 DNBL   695.06200   0.8995431
 DNBL   695.46000   0.9008113
 DNBL   695.48700   0.8960189
 DNBL   695.78000   0.8931700
 DNBL   696.22400   0.8904708
 DNBL   696.70700   0.8902353
 DNBL   697.16300   0.8906283
 DNBL   697.46900   0.8959248
 DNBL   697.79300   0.8917146
 DNBL   698.25000   0.8941927
 DNBL   698.62900   0.9016580
 DNBL   698.68300   0.8970749
 DNBL   699.40600   0.8988147
 DNBL   699.76800   0.9030070
 DNBL   699.83300   0.8980406
 DNBL   700.26500   0.8966588
 DNBL   700.72100   0.8959871
 DNBL   701.47100   0.8957888
 DNBL   701.78400   0.9021610
 DNBL   701.91800   0.8967241
 DNBL   702.29300   0.8989687
 DNBL   702.66000   0.9060096
 DNBL   702.76300   0.9022317
 DNBL   703.44600   0.9083311
 DNBL   703.83100   0.9172379
 DNBL   703.89100   0.9120558
 DNBL   704.33500   0.9155462
 DNBL   704.76700   0.9177267
 DNBL   705.60800   0.9255708
 DNBL   705.87900   0.9202055
 DNBL   706.74500   0.9237353
 DNBL   706.76200   0.9197119
 DNBL   707.61700   0.9260630
 DNBL   707.64600   0.9210011
 DNBL   708.82400   0.9274015
 DNBL   709.67700   0.9397440
 DNBL   709.72400   0.9348466
 DNBL   710.81900   0.9436305
 DNBL   710.85200   0.9392634
 DNBL   711.72400   0.9421638
 DNBL   711.78400   0.9371500
 DNBL   712.62600   0.9322160
 DNBL   713.74600   0.9352558
 DNBL   713.81700   0.9304947
 DNBL   714.67000   0.9399966
 DNBL   714.69200   0.9357679
 DNBL   715.56000   0.9455628
 DNBL   715.59900   0.9397041
 DNBL   716.77300   0.9397376
 DNBL   717.64900   0.9394039
 DNBL   717.74800   0.9345167
 DNBL   718.55800   0.9349812
 DNBL   718.59900   0.9303780
 DNBL   718.84200   0.9309416
 DNBL   719.73600   0.9399125
 DNBL   719.76000   0.9348029
 DNBL   720.62000   0.9446903
 DNBL   720.65100   0.9403175
 DNBL   721.53000   0.9519945
 DNBL   721.60000   0.9468133
 DNBL   722.69900   0.9484390
 DNBL   723.62800   0.9455797
 DNBL   723.67400   0.9407310
 DNBL   724.51800   0.9405437
 DNBL   724.54300   0.9364838
 DNBL   725.72000   0.9425279
 DNBL   726.67800   0.9465281
 DNBL   727.60800   0.9466417
 DNBL   728.81400   0.9493484
 DNBL   729.74500   0.9447445
 DNBL   729.78000   0.9397551
 DNBL   730.69100   0.9397308
 DNBL   731.53100   0.9439694
 DNBL   731.54800   0.9384712
 DNBL   732.77900   0.9497278
 DNBL   733.22900   0.9460107
 DNBL   733.65700   0.9575762
 DNBL   733.66400   0.9518204
 DNBL   734.20500   0.9558212
 DNBL   734.63100   0.9566165
 DNBL   735.12900   0.9544821
 DNBL   735.52900   0.9535742
 DNBL   735.56300   0.9501594
 DNBL   736.11500   0.9473384
 DNBL   736.54400   0.9475799
 DNBL   737.11500   0.9481784
 DNBL   737.67500   0.9532296
 DNBL   737.78200   0.9504412
 DNBL   738.14000   0.9524533
 DNBL   738.24700   0.9542447
 DNBL   738.76700   0.9583156
 DNBL   739.16400   0.9610966
 DNBL   739.46000   0.9648707
 DNBL   739.62200   0.9644877
 DNBL   739.72600   0.9627348
 DNBL   740.02100   0.9675395
 DNBL   740.17400   0.9669936
 DNBL   740.60800   0.9652680
 DNBL   740.99400   0.9624943
 DNBL   741.17800   0.9617279
 DNBL   741.36600   0.9600982
 DNBL   741.73500   0.9594107
 DNBL   741.77500   0.9540152
 DNBL   742.21800   0.9533778
 DNBL   742.79400   0.9487779
 DNBL   743.26100   0.9494741
 DNBL   743.68900   0.9503163
 DNBL   744.16800   0.9504785
 DNBL   744.58000   0.9517990
 DNBL   744.61400   0.9537444
 DNBL   745.12400   0.9578637
 DNBL   745.55700   0.9579398
 DNBL   746.10300   0.9610473
 DNBL   746.61700   0.9630805
 DNBL   747.26900   0.9548476
 DNBL   747.83000   0.9502505
 DNBL   748.25800   0.9466332
 DNBL   748.48400   0.9461374
 DNBL   748.71400   0.9434157
 DNBL   749.19100   0.9418289
 DNBL   749.70600   0.9388739
 DNBL   750.13300   0.9425676
 DNBL   750.63100   0.9463264
 DNBL   750.76100   0.9476201
 DNBL   751.10300   0.9468993
 DNBL   751.51400   0.9534786
 DNBL   751.56100   0.9504857
 DNBL   752.10700   0.9532175
 DNBL   752.24300   0.9553241
 DNBL   752.55000   0.9539960
 DNBL   752.95100   0.9563637
 DNBL   753.12900   0.9554015
 DNBL   753.46600   0.9564924
 DNBL   753.90300   0.9542668
 DNBL   754.32500   0.9538344
 DNBL   754.81400   0.9506830
 DNBL   755.30200   0.9466324
 DNBL   755.47600   0.9491123
 DNBL   755.76400   0.9462702
 DNBL   756.26400   0.9479756
 DNBL   756.71000   0.9455577
 DNBL   756.83500   0.9504468
 DNBL   757.18000   0.9493154
 DNBL   757.61700   0.9530019
 DNBL   757.65200   0.9509424
 DNBL   757.79200   0.9552034
 DNBL   758.17000   0.9554638
 DNBL   758.35900   0.9558614
 DNBL   758.62500   0.9604177
 DNBL   759.10600   0.9642560
 DNBL   759.28100   0.9695795
 DNBL   759.60100   0.9674685
 DNBL   759.73000   0.9653122
 DNBL   760.09100   0.9682957
 DNBL   760.65500   0.9618527
 DNBL   761.10600   0.9563923
 DNBL   761.59300   0.9551156
 DNBL   761.61200   0.9503140
 DNBL   761.94600   0.9523479
 DNBL   762.37000   0.9513967
 DNBL   762.89000   0.9530763
 DNBL   763.01500   0.9540562
 DNBL   763.40000   0.9552780
 DNBL   763.56600   0.9593459
 DNBL   763.58100   0.9540562
 DNBL   763.88800   0.9605171
 DNBL   764.47500   0.9707633
 DNBL   764.53200   0.9658581
 DNBL   764.83900   0.9737302
 DNBL   765.45700   0.9838672
 DNBL   766.49400   0.9821472
 DNBL   766.84100   0.9843250
 DNBL   767.42900   0.9799177
 DNBL   767.52500   0.9749531
 DNBL   768.35100   0.9739948
 DNBL   768.87600   0.9659862
 DNBL   769.79500   0.9712013
 DNBL   769.83200   0.9658850
 DNBL   770.42100   0.9750324
 DNBL   770.84300   0.9759757
 DNBL   771.34100   0.9842679
 DNBL   771.88100   0.9814237
 DNBL   772.74200   0.9869843
 DNBL   772.75100   0.9823345
 DNBL   773.73300   0.9874089
 DNBL   773.82200   0.9823837
 DNBL   774.26700   0.9868213
 DNBL   774.78600   0.9799247
 DNBL   775.73200   0.9739918
 DNBL   775.73900   0.9699442
 DNBL   776.74700   0.9746711
 DNBL   777.69500   0.9816429
 DNBL   777.75500   0.9761023
 DNBL   778.73600   0.9779233
 DNBL   779.07000   0.9846908
 DNBL   779.76200   0.9870783
 DNBL   779.76900   0.9824218
 DNBL   780.39200   0.9871305
 DNBL   780.73100   0.9810709
 DNBL   781.72000   0.9706776
 DNBL   781.79700   0.9650883
 DNBL   782.80000   0.9567249
 DNBL   782.84900   0.9622809
 DNBL   783.71400   0.9620837
 DNBL   783.74000   0.9550000
 DNBL   784.79900   0.9574019
 DNBL   785.09200   0.9677504
 DNBL   785.80200   0.9786834
 DNBL   786.54900   0.9884302
 DNBL   786.79600   0.9846120
 DNBL   787.37000   0.9917899
 DNBL   787.87000   0.9857875
 DNBL   788.60000   0.9864726
 DNBL   788.83200   0.9829523
 DNBL   789.86100   0.9856412
 DNBL   789.87600   0.9806855
 DNBL   790.66400   0.9784686
 DNBL   790.93500   0.9729941
 DNBL   791.93400   0.9899802
 DNBL   792.55600   0.9909138
 DNBL   792.72400   0.9978498
 DNBL   793.48500   1.0000000
 DNBL   793.63300   0.9941708
 DNBL   794.68000   0.9903812
 DNBL   794.79500   0.9952092
 DNBL   795.62500   0.9881848
 DNBL   796.37800   0.9800666
 DNBL   796.62400   0.9703244
 DNBL   797.20300   0.9652656
 DNBL   797.83800   0.9590015
 DNBL   798.46900   0.9699417
 DNBL   798.53800   0.9645797
 DNBL   798.71400   0.9667896
 DNBL   799.74700   0.9754148
 DNBL   800.57700   0.9753498
 DNBL   801.89300   0.9783411
 DNBL   802.55800   0.9670875
 DNBL   802.70000   0.9728546
 DNBL   803.54900   0.9599352
 DNBL   804.82600   0.9520193
 DNBL   805.75600   0.9545410
 DNBL   806.44800   0.9481786
 DNBL   807.86900   0.9567974
 DNBL   808.61000   0.9628810
 DNBL   808.92800   0.9591492
 DNBL   809.91100   0.9686068
 DNBL   810.09100   0.9620685
 DNBL   810.67000   0.9604415
 DNBL   810.77100   0.9660862
 DNBL   811.67100   0.9628333
 DNBL   812.09200   0.9695712
 DNBL   812.74600   0.9571945
 DNBL   812.87200   0.9621722
 DNBL   813.70700   0.9559526
 DNBL   813.85500   0.9510010
 DNBL   814.51700   0.9597230
 DNBL   815.07300   0.9690752
 DNBL   815.59400   0.9682038
 DNBL   815.92000   0.9757458
 DNBL   816.62000   0.9747747
 DNBL   816.76600   0.9827948
 DNBL   817.55400   0.9828117
 DNBL   817.68100   0.9758407
 DNBL   818.78400   0.9725741
 DNBL   818.96800   0.9751723
 DNBL   819.71000   0.9631200
 DNBL   819.83700   0.9562031
 DNBL   820.66000   0.9552580
 DNBL   820.68600   0.9475793
 DNBL   821.94300   0.9619740
 DNBL   822.65000   0.9587521
 DNBL   823.70800   0.9718012
 DNBL   823.73700   0.9655421
 DNBL   824.59200   0.9661105
 DNBL   824.81400   0.9713514
 DNBL   825.52900   0.9611595
 DNBL   825.94300   0.9617854
 DNBL   826.60200   0.9533752
 DNBL   826.62600   0.9464399
 DNBL   827.62000   0.9423960
 DNBL   828.52300   0.9353669
 DNBL   828.72000   0.9408968
 DNBL   828.83100   0.9409855
 DNBL   829.48200   0.9435656
 DNBL   829.49200   0.9393744
 DNBL   829.88300   0.9452285
 DNBL   830.01200   0.9438173
 DNBL   830.58100   0.9436984
 DNBL   830.58600   0.9487626
 DNBL   831.14100   0.9538541
 DNBL   831.66900   0.9515952
 DNBL   832.21900   0.9574581
 DNBL   832.36300   0.9544611
 DNBL   832.78300   0.9589449
 DNBL   832.89200   0.9567771
 DNBL   833.44300   0.9569227
 DNBL   833.99000   0.9554564
 DNBL   834.53900   0.9508320
 DNBL   835.07200   0.9517495
 DNBL   835.66200   0.9548792
 DNBL   835.66400   0.9507730
 DNBL   835.82200   0.9499413
 DNBL   836.34000   0.9450585
 DNBL   836.86900   0.9445494
 DNBL   837.46700   0.9408466
 DNBL   837.47400   0.9356635
 DNBL   837.49100   0.9417502
 DNBL   838.04800   0.9367686
 DNBL   838.56700   0.9313685
 DNBL   839.12100   0.9348042
 DNBL   839.28200   0.9348049
 DNBL   839.69900   0.9355024
 DNBL   839.80500   0.9330073
 DNBL   840.01600   0.9347134
 DNBL   840.41900   0.9297516
 DNBL   841.61700   0.9339698
 DNBL   842.20800   0.9343947
 DNBL   842.22400   0.9302718
 DNBL   842.77500   0.9313005
 DNBL   843.35800   0.9309721
 DNBL   843.85200   0.9281587
 DNBL   844.43600   0.9231023
 DNBL   845.03100   0.9208288
 DNBL   845.13600   0.9226380
 DNBL   845.19200   0.9169172
 DNBL   845.67500   0.9171534
 DNBL   846.34900   0.9174027
 DNBL   846.76500   0.9247867
 DNBL   846.87200   0.9238162
 DNBL   847.42000   0.9248296
 DNBL   847.96500   0.9304657
 DNBL   848.18200   0.9291336
