%DAWG J2 VIIRS Band Average "Fused" RSR Release V2 Band      M8
%Based upon VCST 11-13-2018 (V6) analysis (GLAMR) and DAWG V1 release (SpMA)
%Using J2 VIIRS FP-15,-16 RSR Measurements at Raytheon El Segundo, May - October 2017 and GLAMR RSR measurements August 2016
%Band   wvl_nm         RSR
   M8  1231.91800   0.6787861
   M8  1231.93700   0.6858054
   M8  1232.14300   0.6932666
   M8  1232.76300   0.7691731
   M8  1233.22600   0.8183011
   M8  1233.30100   0.8241939
   M8  1233.44900   0.8370924
   M8  1233.97900   0.8711443
   M8  1234.01400   0.8710935
   M8  1234.84100   0.9128983
   M8  1235.14000   0.9197529
   M8  1235.51000   0.9373557
   M8  1236.58300   0.9618540
   M8  1236.58600   0.9632178
   M8  1236.69500   0.9646966
   M8  1236.73200   0.9667334
   M8  1236.73600   0.9588620
   M8  1236.75600   0.9638645
   M8  1236.81400   0.9650078
   M8  1236.92600   0.9666247
   M8  1236.98900   0.9644909
   M8  1237.00900   0.9693088
   M8  1237.04200   0.9697676
   M8  1237.09000   0.9726533
   M8  1237.19100   0.9729386
   M8  1237.68500   0.9784695
   M8  1237.73400   0.9759431
   M8  1237.73500   0.9758658
   M8  1237.73700   0.9761216
   M8  1237.80200   0.9774369
   M8  1238.30800   0.9831573
   M8  1238.34800   0.9834043
   M8  1238.96400   0.9906296
   M8  1239.17100   0.9923450
   M8  1239.97200   1.0000000
   M8  1240.31600   0.9921179
   M8  1240.50500   0.9956425
   M8  1240.76600   0.9802295
   M8  1240.97900   0.9769214
   M8  1241.03400   0.9807475
   M8  1241.09100   0.9739100
   M8  1241.24100   0.9715180
   M8  1241.35200   0.9761626
   M8  1241.44200   0.9612044
   M8  1241.64100   0.9573519
   M8  1241.76600   0.9584265
   M8  1241.79000   0.9611193
   M8  1242.49300   0.9204972
   M8  1242.94600   0.9004703
   M8  1243.04600   0.9037726
   M8  1243.37400   0.8866705
   M8  1243.78800   0.8761682
   M8  1244.06900   0.8727598
   M8  1244.41100   0.8703724
   M8  1244.50700   0.8697970
   M8  1244.52300   0.8748654
   M8  1245.02700   0.8734147
   M8  1245.55100   0.8809701
   M8  1245.91500   0.8905862
   M8  1246.06600   0.8908416
   M8  1246.65100   0.9008835
   M8  1247.12400   0.9072495
   M8  1247.29200   0.9129310
   M8  1247.74100   0.9139181
   M8  1248.26300   0.9172143
   M8  1248.34100   0.9220907
   M8  1248.87900   0.9177821
   M8  1249.33100   0.9192774
   M8  1249.48700   0.9075181
   M8  1250.03800   0.8700228
   M8  1250.24800   0.8621988
   M8  1250.60700   0.7837026
   M8  1251.17500   0.6549514
   M8  1251.25200   0.6158715
   M8  1251.70100   0.4748610
   M8  1252.02100   0.3872242
   M8  1252.32600   0.2844443
   M8  1252.81400   0.1800993
   M8  1252.95200   0.1629453
   M8  1253.30100   0.1105632
   M8  1253.75100   0.0744762
   M8  1253.82200   0.0682632
   M8  1254.31800   0.0439501
   M8  1254.62400   0.0340901
   M8  1254.63800   0.0344730
   M8  1254.71400   0.0310192
   M8  1255.21300   0.0213299
   M8  1255.51300   0.0180372
   M8  1255.64200   0.0155144
   M8  1256.08800   0.0116525
   M8  1256.29000   0.0106614
   M8  1256.54100   0.0086334
   M8  1257.04200   0.0066997
   M8  1257.75800   0.0045494
   M8  1258.47400   0.0031551
   M8  1259.17500   0.0022539
   M8  1259.84000   0.0016516
   M8  1260.55900   0.0011994
   M8  1261.21200   0.0008719
   M8  1261.87900   0.0006377
   M8  1261.95100   0.0006255
   M8  1262.66000   0.0004434
   M8  1263.27200   0.0003268
   M8  1264.20000   0.0002015
   M8  1265.12400   0.0001244
   M8  1266.08900   7.9400000E-05
   M8  1266.89600   5.5100000E-05
   M8  1267.90200   3.2300000E-05
   M8  1268.88200   2.3100000E-05
   M8  1269.79200   1.8500000E-05
   M8  1270.68600   1.2000000E-05
   M8  1275.99500   4.9212320E-06
   M8  1284.00500   1.3398770E-06
   M8  1299.99000   1.0000000E-10
   M8  1316.01500   1.0000000E-10
   M8  1332.00000   4.3827770E-07
   M8  1348.00000   1.0000000E-10
   M8  1364.01500   1.0000000E-10
   M8  1371.79200   1.8600000E-05
   M8  1372.37600   4.8700000E-05
   M8  1372.94400   6.8800000E-05
   M8  1373.51500   9.5000000E-05
   M8  1374.08200   0.0001279
   M8  1374.60600   0.0001817
   M8  1375.17300   0.0002544
   M8  1375.74700   0.0002800
   M8  1376.29700   0.0003193
   M8  1376.79900   0.0003253
   M8  1377.40000   0.0003365
   M8  1377.94700   0.0003246
   M8  1378.22400   0.0003073
   M8  1378.24400   0.0002937
   M8  1378.24800   0.0002958
   M8  1378.25300   0.0002901
   M8  1378.26200   0.0002961
   M8  1378.27100   0.0002949
   M8  1378.27900   0.0002909
   M8  1378.29400   0.0002951
   M8  1378.30600   0.0002896
   M8  1378.31100   0.0002890
   M8  1378.31700   0.0002900
   M8  1378.33600   0.0002830
   M8  1378.33900   0.0002967
   M8  1378.34200   0.0002948
   M8  1378.36800   0.0002902
   M8  1378.39000   0.0002845
   M8  1379.02200   0.0003152
   M8  1379.16100   0.0003224
   M8  1379.41400   0.0003185
   M8  1379.44700   0.0003339
   M8  1379.53100   0.0003223
   M8  1379.70700   0.0003127
   M8  1379.75200   0.0003011
   M8  1379.83900   0.0003039
   M8  1379.86800   0.0003006
   M8  1379.95900   0.0002969
   M8  1380.11300   0.0002854
   M8  1380.12300   0.0003023
   M8  1380.18900   0.0002967
   M8  1380.19800   0.0002901
   M8  1380.20900   0.0002998
   M8  1380.31400   0.0002247
   M8  1380.92500   0.0002575
   M8  1380.99100   0.0002676
   M8  1381.06800   0.0003264
   M8  1381.11400   0.0003319
   M8  1381.31800   0.0003371
   M8  1381.34300   0.0003378
   M8  1381.36200   0.0003292
   M8  1381.36800   0.0003364
   M8  1381.44700   0.0003265
   M8  1381.46600   0.0003270
   M8  1381.54800   0.0003170
   M8  1381.57300   0.0003210
   M8  1381.57800   0.0003093
   M8  1381.75400   0.0003148
   M8  1381.83100   0.0003086
   M8  1381.88800   0.0003149
   M8  1381.96800   0.0003238
   M8  1382.00200   0.0003077
   M8  1382.05800   0.0003102
   M8  1382.06500   0.0003010
   M8  1382.07600   0.0003089
   M8  1382.12800   0.0002763
   M8  1382.36000   0.0002049
   M8  1382.97400   0.0003260
   M8  1383.00600   0.0003350
   M8  1383.01600   0.0003350
   M8  1383.03900   0.0003222
   M8  1383.05700   0.0003350
   M8  1383.15700   0.0003212
   M8  1383.23800   0.0003133
   M8  1383.32200   0.0003186
   M8  1383.33000   0.0003190
   M8  1383.33500   0.0003255
   M8  1383.35700   0.0003226
   M8  1383.38900   0.0003189
   M8  1383.42400   0.0003204
   M8  1383.43000   0.0003250
   M8  1383.47700   0.0003181
   M8  1383.49900   0.0003049
   M8  1383.51500   0.0003154
   M8  1383.71800   0.0003165
   M8  1383.85300   0.0003311
   M8  1383.99300   0.0003198
   M8  1384.11300   0.0003201
   M8  1384.18600   0.0003326
   M8  1384.37700   0.0003264
   M8  1384.61400   0.0002998
   M8  1384.61600   0.0003014
   M8  1384.62500   0.0002991
   M8  1384.74900   0.0002867
   M8  1385.03400   0.0003047
   M8  1385.52000   0.0002954
   M8  1385.98300   0.0003025
   M8  1386.41400   0.0003106
   M8  1386.84400   0.0003019
   M8  1387.33200   0.0002789
   M8  1387.63800   0.0002214
   M8  1388.10200   0.0002047
   M8  1388.32600   0.0002237
   M8  1388.60800   0.0001962
   M8  1389.09600   0.0001613
   M8  1389.20900   0.0001876
   M8  1389.43800   0.0001368
   M8  1389.61200   0.0001566
   M8  1390.08500   0.0001391
   M8  1390.49600   0.0001156
   M8  1390.92500   9.4800000E-05
   M8  1391.31900   6.7900000E-05
   M8  1391.69300   5.6000000E-05
   M8  1391.70400   4.9400000E-05
   M8  1392.12700   4.2300000E-05
   M8  1392.57700   3.4000000E-05
   M8  1392.98000   3.1200000E-05
   M8  1393.41400   2.5900000E-05
   M8  1393.80100   2.5300000E-05
   M8  1394.18800   1.6900000E-05
   M8  1395.03100   1.1300000E-05
   M8  1395.99000   1.0000000E-10
   M8  1412.00500   1.0000000E-10
   M8  1427.98500   1.0000000E-10
   M8  1443.99000   1.0000000E-10
   M8  1460.01500   4.3827770E-07
   M8  1476.00000   1.0000000E-10
   M8  1491.99000   1.0000000E-10
   M8  1507.99500   1.0000000E-10
   M8  1524.00000   1.0000000E-10
   M8  1540.01000   1.0000000E-10
   M8  1556.00000   1.0000000E-10
   M8  1572.02000   1.0000000E-10
   M8  1587.98000   1.0000000E-10
   M8  1604.00500   1.0000000E-10
   M8  1620.01000   1.0000000E-10
   M8  1636.01000   1.0000000E-10
   M8  1651.99500   1.0000000E-10
   M8  1667.99000   1.0000000E-10
   M8  1684.00500   1.0000000E-10
   M8  1700.00000   1.0000000E-10
   M8  1715.99500   1.0000000E-10
   M8  1731.99000   1.0000000E-10
   M8  1748.01500   1.0000000E-10
   M8  1764.00000   1.0000000E-10
   M8  1780.00000   1.0000000E-10
   M8  1795.99000   1.0000000E-10
   M8  1812.00500   1.0000000E-10
   M8  1828.02000   1.0000000E-10
   M8  1843.99500   1.0000000E-10
   M8  1859.99000   1.0000000E-10
   M8  1876.00000   1.0000000E-10
   M8  1892.01000   1.0000000E-10
   M8  1908.01000   1.0000000E-10
   M8  1923.98000   1.0000000E-10
   M8  1940.00500   1.0000000E-10
   M8  1956.00000   1.0000000E-10
   M8  1972.00500   1.0000000E-10
   M8  1987.99500   1.0000000E-10
   M8  2003.99500   1.0000000E-10
   M8  2020.00000   1.0000000E-10
   M8  2035.99000   1.0000000E-10
   M8  2051.98500   1.0000000E-10
   M8  2067.99500   1.0000000E-10
   M8  2084.00500   1.0000000E-10
   M8  2099.99500   1.0000000E-10
   M8  2116.02000   1.0000000E-10
   M8  2132.00000   1.0000000E-10
   M8  2148.00500   1.0000000E-10
   M8  2164.00500   1.0000000E-10
   M8  2179.99000   1.0000000E-10
   M8  2195.99000   1.0000000E-10
   M8  2212.00500   1.0000000E-10
   M8  2228.00000   1.0000000E-10
   M8  2244.00500   1.0000000E-10
   M8  2248.00500   1.0000000E-10
   M8  2264.00000   1.0000000E-10
   M8  2280.00500   1.0000000E-10
   M8  2296.00000   1.0000000E-10
   M8  2311.98500   1.0000000E-10
   M8  2327.99500   1.0000000E-10
   M8  2343.99500   1.0000000E-10
   M8  2359.99000   1.0000000E-10
   M8  2375.99000   1.0000000E-10
   M8  2391.99500   1.0000000E-10
   M8  2407.99500   1.0000000E-10
   M8  2424.01000   1.0000000E-10
   M8  2434.00000   1.0000000E-10
   M8  2449.99500   1.0000000E-10
   M8  2465.99500   1.0000000E-10
   M8  2482.01000   1.0000000E-10
   M8  2498.01000   1.0000000E-10
   M8  2514.01500   1.0000000E-10
   M8  2530.00000   1.0000000E-10
   M8  2546.00000   1.0000000E-10
   M8  2562.00500   1.0000000E-10
   M8  2577.99500   1.0000000E-10
   M8  2593.99500   1.0000000E-10
   M8  2610.00000   1.0000000E-10
   M8  2626.00500   1.0000000E-10
   M8  2642.00000   1.0000000E-10
   M8  2658.00000   1.0000000E-10
   M8  2673.99000   1.0000000E-10
   M8  2690.00500   1.0000000E-10
   M8  2706.00000   1.0000000E-10
   M8  2721.99500   1.0000000E-10
   M8  2738.00500   1.0000000E-10
   M8  2754.00000   1.0000000E-10
   M8  2769.99500   1.0000000E-10
   M8  2786.01000   1.0000000E-10
   M8  2801.99000   1.0000000E-10
   M8  2817.99500   1.0000000E-10
   M8  2833.99500   1.0000000E-10
   M8  2850.00000   1.0000000E-10
   M8  2866.00500   1.0000000E-10
   M8  2882.00000   1.0000000E-10
   M8  2898.00000   1.0000000E-10
   M8  2914.00000   1.0000000E-10
   M8  2930.01000   1.0000000E-10
   M8  2982.94000   1.0000000E-10
   M8  3047.95000   1.0000000E-10
   M8  3112.96500   1.0000000E-10
   M8  3178.04000   1.0000000E-10
   M8  3242.90000   1.0000000E-10
   M8  3308.04500   1.0000000E-10
   M8  3372.98500   1.0000000E-10
   M8  3437.93500   1.0000000E-10
   M8  3503.04000   4.3326880E-06
   M8  3567.95500   1.1188600E-05
   M8  3633.04500   5.3845550E-06
   M8  3697.92500   7.0312270E-06
   M8  3763.03000   1.4256550E-05
   M8  3828.03000   2.3404030E-05
   M8  3892.94000   1.8013210E-05
   M8  3957.98000   7.1188820E-06
   M8  4022.96500   3.5312660E-06
   M8  4088.00500   1.0000000E-10
   M8  4152.98000   1.0000000E-10
   M8  4217.95500   1.0000000E-10
   M8  4283.00000   1.0000000E-10
   M8  4347.94000   1.0000000E-10
   M8  4413.01500   1.0000000E-10
   M8  4477.99000   1.0000000E-10
   M8  4543.06000   1.0000000E-10
   M8  4608.02500   1.0000000E-10
   M8  4673.08000   1.0000000E-10
   M8  4737.91000   1.0000000E-10
   M8  4803.04000   1.0000000E-10
   M8  4868.00500   1.0000000E-10
   M8  4932.99500   1.0000000E-10
   M8  4997.99500   1.0000000E-10
   M8  5062.95000   1.0000000E-10
   M8  5128.05000   1.0000000E-10
   M8  5193.05000   1.0000000E-10
   M8  5258.01000   1.0000000E-10
   M8  5322.99500   1.0000000E-10
   M8  5388.00000   1.0000000E-10
   M8  5453.03500   1.0000000E-10
   M8  5517.98500   1.0000000E-10
   M8  5583.01000   1.0000000E-10
   M8  5647.95000   1.0000000E-10
   M8  5713.04000   1.0000000E-10
   M8  5778.02000   1.0000000E-10
   M8  5843.00000   1.0000000E-10
   M8  5908.04500   1.0000000E-10
   M8  5973.03500   1.0000000E-10
   M8  6038.01000   1.0000000E-10
   M8  6102.91500   1.0000000E-10
   M8  6168.01000   1.0000000E-10
   M8  6232.95000   1.0000000E-10
   M8  6298.05000   1.0000000E-10
   M8  6363.06000   1.0000000E-10
   M8  6427.94500   1.0000000E-10
   M8  6493.07000   1.0000000E-10
   M8  6558.01000   1.0000000E-10
   M8  6622.93500   1.0000000E-10
   M8  6688.03000   1.0000000E-10
   M8  6753.03500   1.0000000E-10
   M8  6817.99500   1.0000000E-10
   M8  6883.06000   1.0000000E-10
   M8  6947.96000   1.0000000E-10
   M8  7012.99000   1.0000000E-10
   M8  7078.00500   1.0000000E-10
   M8  7142.97000   1.0000000E-10
   M8  7207.96000   1.0000000E-10
