%DAWG J2 VIIRS Band Average "Fused" RSR Release V2 Band      I3
%Based upon VCST 11-13-2018 (V6) analysis (GLAMR) and DAWG V1 release (SpMA)
%Using J2 VIIRS FP-15,-16 RSR Measurements at Raytheon El Segundo, May - October 2017 and GLAMR RSR measurements August 2016
%Band   wvl_nm         RSR
   I3  1592.04200   0.9651081
   I3  1593.00900   0.9783577
   I3  1594.05200   0.9889285
   I3  1594.99600   0.9949435
   I3  1595.96300   0.9976573
   I3  1596.92500   0.9984208
   I3  1597.93000   0.9996105
   I3  1599.05600   0.9994598
   I3  1600.00400   0.9988121
   I3  1600.08300   0.9990089
   I3  1601.03100   0.9986516
   I3  1601.11200   0.9981157
   I3  1601.81800   0.9983295
   I3  1602.61400   0.9985784
   I3  1603.51300   0.9991354
   I3  1604.39800   0.9994002
   I3  1605.21700   1.0000000
   I3  1606.05700   0.9998353
   I3  1606.91700   0.9998736
   I3  1607.82900   0.9996878
   I3  1608.66900   0.9992428
   I3  1609.53400   0.9982873
   I3  1610.42800   0.9963866
   I3  1611.45600   0.9944947
   I3  1612.33100   0.9922433
   I3  1612.94400   0.9878315
   I3  1613.42700   0.9887921
   I3  1613.79500   0.9859809
   I3  1613.84900   0.9874339
   I3  1613.96700   0.9870754
   I3  1614.97200   0.9842380
   I3  1615.04400   0.9841655
   I3  1615.66500   0.9797923
   I3  1615.86000   0.9817984
   I3  1616.79300   0.9794077
   I3  1617.56500   0.9775959
   I3  1618.12400   0.9735846
   I3  1618.42000   0.9753771
   I3  1619.22900   0.9740357
   I3  1619.26800   0.9716706
   I3  1620.11100   0.9705181
   I3  1621.06500   0.9687155
   I3  1621.87600   0.9673127
   I3  1622.91300   0.9653343
   I3  1623.71700   0.9632276
   I3  1624.62600   0.9607055
   I3  1625.54500   0.9572715
   I3  1626.36900   0.9527520
   I3  1627.18000   0.9472795
   I3  1627.99000   0.9421982
   I3  1628.87100   0.9341424
   I3  1629.67000   0.9255602
   I3  1630.53400   0.9145925
   I3  1631.30700   0.9022094
   I3  1632.13800   0.8863655
   I3  1633.03000   0.8706077
   I3  1633.85300   0.8510135
   I3  1634.66400   0.8318503
   I3  1635.44100   0.8105772
   I3  1636.34800   0.7841362
   I3  1637.11900   0.7593561
   I3  1637.94000   0.7322467
   I3  1638.74400   0.7049231
   I3  1639.55500   0.6758506
   I3  1640.39000   0.6501030
   I3  1641.21600   0.6199236
   I3  1642.00800   0.5893631
   I3  1642.80100   0.5619870
   I3  1643.58400   0.5307315
   I3  1644.42700   0.5026509
   I3  1645.32800   0.4756429
   I3  1646.10000   0.4503544
   I3  1646.94200   0.4234956
   I3  1647.73800   0.3963168
   I3  1648.62400   0.3706272
   I3  1649.33500   0.3490931
   I3  1650.26500   0.3252506
   I3  1651.07600   0.3037965
   I3  1651.96900   0.2831447
   I3  1652.73400   0.2653028
   I3  1653.50600   0.2476548
   I3  1654.34700   0.2299377
   I3  1655.15700   0.2127946
   I3  1655.96000   0.1987104
   I3  1656.83200   0.1838697
   I3  1657.60300   0.1714836
   I3  1658.42400   0.1580619
   I3  1659.32800   0.1454380
   I3  1660.12900   0.1338740
   I3  1660.96800   0.1238895
   I3  1661.74200   0.1143770
   I3  1662.57400   0.1061932
   I3  1663.44600   0.0973476
   I3  1664.22700   0.0898844
   I3  1665.13300   0.0824693
   I3  1665.93700   0.0754241
   I3  1666.80300   0.0690395
   I3  1667.61300   0.0636614
   I3  1668.48600   0.0584812
   I3  1669.34500   0.0539127
   I3  1670.20600   0.0496110
   I3  1671.01300   0.0456122
   I3  1671.88900   0.0416305
   I3  1672.75700   0.0380398
   I3  1673.70100   0.0350003
   I3  1674.68700   0.0320277
   I3  1675.59800   0.0293435
   I3  1676.49000   0.0268782
   I3  1677.52300   0.0244287
   I3  1678.40000   0.0223689
   I3  1679.49500   0.0203543
   I3  1680.40800   0.0187611
   I3  1681.40800   0.0173120
   I3  1682.44000   0.0158187
   I3  1683.46200   0.0144702
   I3  1684.46300   0.0132104
   I3  1685.43000   0.0121800
   I3  1686.45000   0.0112451
   I3  1687.47300   0.0103766
   I3  1688.49000   0.0095915
   I3  1689.50800   0.0088129
   I3  1690.53100   0.0081357
   I3  1691.72000   0.0074932
   I3  1692.62400   0.0069756
   I3  1693.63800   0.0064583
   I3  1694.74300   0.0060158
   I3  1695.85700   0.0055190
   I3  1696.81400   0.0051528
   I3  1697.82900   0.0047795
   I3  1699.00400   0.0044391
   I3  1700.04300   0.0041264
   I3  1701.11900   0.0038372
   I3  1702.23400   0.0035278
   I3  1703.24300   0.0033079
   I3  1704.15800   0.0030859
   I3  1705.33100   0.0028875
   I3  1706.31700   0.0026683
   I3  1707.34500   0.0025000
   I3  1708.43300   0.0023963
   I3  1709.33500   0.0022111
   I3  1711.33300   0.0019062
   I3  1711.43200   0.0019189
   I3  1711.75100   0.0018698
   I3  1712.07800   0.0018134
   I3  1715.49100   0.0014480
   I3  1716.27500   0.0013692
   I3  1717.29700   0.0012934
   I3  1717.80200   0.0012332
   I3  1718.18500   0.0011875
   I3  1719.22600   0.0011394
   I3  1720.16900   0.0010522
   I3  1721.23900   0.0009678
   I3  1721.75900   0.0009461
   I3  1721.83800   0.0009154
   I3  1722.12700   0.0009262
   I3  1722.60000   0.0008826
   I3  1722.62500   0.0008624
   I3  1723.06800   0.0008756
   I3  1724.02100   0.0008185
   I3  1724.32100   0.0007993
   I3  1724.59200   0.0008139
   I3  1725.15200   0.0007819
   I3  1726.17000   0.0007270
   I3  1726.46800   0.0006943
   I3  1726.66800   0.0007034
   I3  1727.09100   0.0006860
   I3  1728.16500   0.0006149
   I3  1728.61300   0.0006197
   I3  1728.87600   0.0006137
   I3  1729.14900   0.0005989
   I3  1730.32800   0.0005681
   I3  1730.91700   0.0005390
   I3  1730.92100   0.0005385
   I3  1731.28100   0.0005257
   I3  1732.33800   0.0004899
   I3  1733.06600   0.0004707
   I3  1733.26300   0.0004762
   I3  1733.38900   0.0004817
   I3  1735.29000   0.0004083
   I3  1737.56600   0.0003938
   I3  1739.46900   0.0003263
   I3  1744.15200   0.0002522
   I3  1744.54600   0.0002752
   I3  1746.71500   0.0002434
   I3  1748.91000   0.0002417
   I3  1751.27000   0.0001789
   I3  1753.34500   0.0001885
   I3  1757.99500   0.0001375
   I3  1770.00000   8.4544020E-05
   I3  1782.01500   5.2009190E-05
   I3  1794.00000   3.0072430E-05
   I3  1805.99000   1.6697480E-05
   I3  1817.98500   9.2332230E-06
   I3  1829.98500   5.2581590E-06
   I3  1841.98500   2.9781540E-06
   I3  1853.98500   1.6966360E-06
   I3  1866.01000   1.4214630E-06
   I3  1878.01000   9.6860750E-07
   I3  1890.00500   1.0000000E-10
   I3  1901.98500   1.0000000E-10
   I3  1914.01500   1.0000000E-10
   I3  1926.00000   1.0000000E-10
   I3  1938.01000   1.0000000E-10
   I3  1950.00000   1.0000000E-10
   I3  1962.00000   1.0000000E-10
   I3  1973.98500   1.0000000E-10
   I3  1985.98000   1.0000000E-10
   I3  1998.01500   1.0000000E-10
   I3  2009.99500   1.0000000E-10
   I3  2022.00000   1.0000000E-10
   I3  2034.00000   1.0000000E-10
   I3  2045.99000   1.0000000E-10
   I3  2058.00490   1.0000000E-10
   I3  2069.99510   1.0000000E-10
   I3  2082.01000   1.0000000E-10
   I3  2093.99000   1.0000000E-10
   I3  2105.99510   1.0000000E-10
   I3  2117.99000   1.0000000E-10
   I3  2129.98000   1.0000000E-10
   I3  2142.00000   2.7045540E-07
   I3  2154.01000   1.0000000E-10
   I3  2166.01490   1.0000000E-10
   I3  2178.00490   1.0000000E-10
   I3  2190.02000   1.0000000E-10
   I3  2202.00000   1.0000000E-10
   I3  2214.00490   1.0000000E-10
   I3  2225.98510   1.0000000E-10
   I3  2237.99510   1.0000000E-10
   I3  2250.01000   1.0000000E-10
   I3  2260.01490   1.0000000E-10
   I3  2272.00490   1.0000000E-10
   I3  2284.01000   1.0000000E-10
   I3  2296.00000   1.0000000E-10
   I3  2308.00000   1.0000000E-10
   I3  2319.98510   1.7799740E-06
   I3  2331.99000   1.0000000E-10
   I3  2343.99510   1.0000000E-10
   I3  2356.00000   1.0000000E-10
   I3  2368.00490   1.0000000E-10
   I3  2380.00000   1.0000000E-10
   I3  2391.99510   1.0000000E-10
   I3  2403.99510   1.0000000E-10
   I3  2416.00000   1.0000000E-10
   I3  2418.00490   1.0000000E-10
   I3  2434.00000   1.0000000E-10
   I3  2449.99510   1.0000000E-10
   I3  2465.99510   1.0000000E-10
   I3  2482.01000   1.0000000E-10
   I3  2498.01000   1.0000000E-10
   I3  2514.01490   1.0000000E-10
   I3  2530.00000   1.0000000E-10
   I3  2546.00000   1.0000000E-10
   I3  2562.00490   1.0000000E-10
   I3  2577.99510   1.0000000E-10
   I3  2593.99510   1.0000000E-10
   I3  2610.00000   1.0000000E-10
   I3  2626.00490   1.0000000E-10
   I3  2642.00000   1.0000000E-10
   I3  2658.00000   1.0000000E-10
   I3  2673.99000   1.0000000E-10
   I3  2690.00490   1.0000000E-10
   I3  2706.00000   1.0000000E-10
   I3  2721.99510   1.0000000E-10
   I3  2738.00490   1.0000000E-10
   I3  2754.00000   1.0000000E-10
   I3  2769.99510   1.0000000E-10
   I3  2786.01000   1.0000000E-10
   I3  2801.99000   1.0000000E-10
   I3  2817.99510   1.0000000E-10
   I3  2833.99510   1.0000000E-10
   I3  2850.00000   1.0000000E-10
   I3  2866.00490   1.0000000E-10
   I3  2882.00000   1.0000000E-10
   I3  2898.00000   1.0000000E-10
   I3  2914.00000   1.0000000E-10
   I3  2930.01000   1.0000000E-10
   I3  2978.03490   1.0000000E-10
   I3  3034.07010   1.0000000E-10
   I3  3090.07500   1.0000000E-10
   I3  3145.96510   1.0000000E-10
   I3  3201.91500   1.0000000E-10
   I3  3257.95000   1.0000000E-10
   I3  3314.10010   1.0000000E-10
   I3  3369.99510   1.0000000E-10
   I3  3425.97510   1.0000000E-10
   I3  3481.96510   1.0000000E-10
   I3  3538.04490   1.5315320E-06
   I3  3593.97000   1.2415790E-05
   I3  3649.92990   5.5899350E-06
   I3  3705.97000   1.4153310E-05
   I3  3762.03000   9.9612490E-06
   I3  3818.02490   3.6700160E-06
   I3  3873.95510   5.0238660E-06
   I3  3929.97510   7.2865690E-06
   I3  3986.02000   7.9438400E-06
   I3  4042.07500   1.0000000E-10
   I3  4097.97020   1.0000000E-10
   I3  4153.95510   1.0000000E-10
   I3  4209.93990   1.0000000E-10
   I3  4265.96480   1.0000000E-10
   I3  4321.96000   1.0000000E-10
   I3  4378.04980   1.0000000E-10
   I3  4433.95510   1.0000000E-10
   I3  4489.96480   1.0000000E-10
   I3  4546.00490   1.0000000E-10
   I3  4601.97020   1.0000000E-10
   I3  4658.06490   1.0000000E-10
   I3  4713.94480   1.0000000E-10
   I3  4770.07520   1.0000000E-10
   I3  4826.02490   1.0000000E-10
   I3  4881.98490   1.0000000E-10
   I3  4937.96000   1.0000000E-10
   I3  4994.00490   1.0000000E-10
   I3  5050.00980   1.0000000E-10
   I3  5106.02490   1.0000000E-10
   I3  5161.95510   1.0000000E-10
   I3  5217.99020   1.0000000E-10
   I3  5274.04000   1.0000000E-10
   I3  5330.01510   1.0000000E-10
   I3  5385.95510   1.0000000E-10
   I3  5441.99020   1.0000000E-10
   I3  5498.04490   1.0000000E-10
   I3  5553.93510   1.0000000E-10
   I3  5609.99510   1.0000000E-10
   I3  5666.00490   1.0000000E-10
   I3  5721.98000   1.0000000E-10
   I3  5778.02000   1.0000000E-10
   I3  5833.96480   1.0000000E-10
   I3  5889.99510   1.0000000E-10
   I3  5946.01510   1.0000000E-10
   I3  6002.02980   1.0000000E-10
   I3  6058.00490   1.0000000E-10
   I3  6114.00980   1.0000000E-10
   I3  6169.97510   1.0000000E-10
   I3  6226.04490   1.0000000E-10
   I3  6282.08980   1.0000000E-10
   I3  6337.98000   1.0000000E-10
   I3  6393.96000   1.0000000E-10
   I3  6449.98000   1.0000000E-10
   I3  6506.00000   1.0000000E-10
   I3  6561.98000   1.0000000E-10
   I3  6618.04490   1.0000000E-10
   I3  6674.07520   1.0000000E-10
   I3  6730.07520   1.0000000E-10
   I3  6785.98490   1.0000000E-10
   I3  6842.02000   1.0000000E-10
   I3  6897.99020   1.0000000E-10
   I3  6954.02000   1.0000000E-10
   I3  7010.01510   1.0000000E-10
   I3  7066.02000   1.0000000E-10
