#DAWG J2 VIIRS Band Average RSR Release V1 Band M14 
#Based upon VCST August 7, 2018 RSR Analysis                                                        
#Using J2 VIIRS FP-15,-16 RSR Measurements at Raytheon El Segundo, May - October 2018               
#Band     wvl_um        RSR                                                                         
 M14    4135.060    0.1000000E-09 
 M14    4199.940    0.1000000E-09 
 M14    4265.000    0.1000000E-09 
 M14    4329.995    0.1000000E-09 
 M14    4395.000    0.1000000E-09 
 M14    4459.925    0.1000000E-09 
 M14    4525.035    0.1000000E-09 
 M14    4590.005    0.1000000E-09 
 M14    4655.050    0.1000000E-09 
 M14    4720.000    0.1000000E-09 
 M14    4785.050    0.1000000E-09 
 M14    4849.960    0.1000000E-09 
 M14    4915.035    0.1000000E-09 
 M14    4979.995    0.1000000E-09 
 M14    5044.985    0.1000000E-09 
 M14    5109.990    0.1000000E-09 
 M14    5174.995    0.1000000E-09 
 M14    5240.055    0.1000000E-09 
 M14    5305.020    0.1000000E-09 
 M14    5370.055    0.1000000E-09 
 M14    5434.965    0.1000000E-09 
 M14    5447.980    0.1000000E-09 
 M14    5512.920    0.1000000E-09 
 M14    5577.965    0.1000000E-09 
 M14    5642.960    0.1000000E-09 
 M14    5708.085    0.1000000E-09 
 M14    5773.015    0.1000000E-09 
 M14    5837.965    0.1000000E-09 
 M14    5903.000    0.1000000E-09 
 M14    5968.070    0.1000000E-09 
 M14    6033.045    0.1000000E-09 
 M14    6098.010    0.1000000E-09 
 M14    6162.985    0.1000000E-09 
 M14    6228.045    0.1000000E-09 
 M14    6292.970    0.1000000E-09 
 M14    6357.970    0.1000000E-09 
 M14    6422.995    0.1000000E-09 
 M14    6488.040    0.1000000E-09 
 M14    6552.970    0.1000000E-09 
 M14    6618.045    0.1000000E-09 
 M14    6682.950    0.1000000E-09 
 M14    6748.040    0.1000000E-09 
 M14    6813.060    0.1000000E-09 
 M14    6878.035    0.1000000E-09 
 M14    6943.020    0.1000000E-09 
 M14    7007.910    0.1000000E-09 
 M14    7073.045    0.1000000E-09 
 M14    7075.025    0.1000000E-09 
 M14    7194.885    0.1000000E-09 
 M14    7315.140    0.1000000E-09 
 M14    7435.055    0.1000000E-09 
 M14    7554.925    0.1000000E-09 
 M14    7675.015    0.1000000E-09 
 M14    7795.100    0.1806213E-04 
 M14    7914.930    0.8179349E-04 
 M14    8034.985    0.3950543E-03 
 M14    8095.050    0.9032632E-03 
 M14    8154.985    0.2447657E-02 
 M14    8175.110    0.3180370E-02 
 M14    8194.980    0.4559572E-02 
 M14    8215.025    0.6765973E-02 
 M14    8235.000    0.1034725E-01 
 M14    8254.915    0.1543358E-01 
 M14    8274.965    0.2458088E-01 
 M14    8294.930    0.4004821E-01 
 M14    8315.060    0.6475095E-01 
 M14    8334.930    0.1041983E+00 
 M14    8354.990    0.1731782E+00 
 M14    8375.040    0.2827240E+00 
 M14    8394.905    0.4404808E+00 
 M14    8415.005    0.6206073E+00 
 M14    8434.945    0.8023860E+00 
 M14    8454.940    0.9356069E+00 
 M14    8474.985    0.9975670E+00 
 M14    8494.870    0.9971479E+00 
 M14    8515.030    0.9802910E+00 
 M14    8535.005    0.9965235E+00 
 M14    8555.015    0.9915476E+00 
 M14    8574.820    0.9998801E+00 
 M14    8595.055    0.1000000E+01 
 M14    8614.830    0.9965384E+00 
 M14    8635.000    0.9856838E+00 
 M14    8655.110    0.9810115E+00 
 M14    8675.145    0.9724723E+00 
 M14    8695.105    0.9297309E+00 
 M14    8715.200    0.8251976E+00 
 M14    8735.025    0.6578724E+00 
 M14    8754.995    0.4563245E+00 
 M14    8775.135    0.2841035E+00 
 M14    8795.055    0.1708306E+00 
 M14    8814.980    0.1046864E+00 
 M14    8835.140    0.6380454E-01 
 M14    8854.920    0.4018978E-01 
 M14    8875.175    0.2614433E-01 
 M14    8895.055    0.1760448E-01 
 M14    8914.990    0.1189534E-01 
 M14    8934.985    0.8146803E-02 
 M14    8955.015    0.5562979E-02 
 M14    8975.095    0.4265125E-02 
 M14    8994.965    0.3212634E-02 
 M14    9015.060    0.2163984E-02 
 M14    9035.140    0.1751312E-02 
 M14    9054.970    0.1396205E-02 
 M14    9115.180    0.6656353E-03 
 M14    9175.170    0.3401910E-03 
 M14    9295.010    0.1268235E-03 
 M14    9415.105    0.6094873E-04 
 M14    9535.120    0.3235139E-04 
 M14    9655.110    0.1961640E-04 
 M14    9775.150    0.1000000E-09 
 M14    9895.020    0.1000000E-09 
 M14   10014.950    0.1000000E-09 
 M14   10134.950    0.1000000E-09 
 M14   10254.950    0.1000000E-09 
 M14   10375.050    0.1000000E-09 
 M14   10495.000    0.1000000E-09 
 M14   10615.050    0.1000000E-09 
 M14   10735.050    0.1000000E-09 
 M14   10855.050    0.1000000E-09 
 M14   10974.900    0.1000000E-09 
 M14   11095.000    0.1000000E-09 
 M14   11214.950    0.1000000E-09 
 M14   11335.200    0.1000000E-09 
 M14   11455.050    0.1000000E-09 
 M14   11574.950    0.1000000E-09 
 M14   11695.050    0.1000000E-09 
 M14   11814.950    0.1000000E-09 
 M14   11934.900    0.1000000E-09 
 M14   12054.950    0.1000000E-09 
 M14   12175.000    0.1000000E-09 
 M14   12295.150    0.1000000E-09 
 M14   12415.000    0.1000000E-09 
 M14   12535.150    0.1000000E-09 
 M14   12654.900    0.1000000E-09 
 M14   12774.950    0.1000000E-09 
 M14   12895.000    0.1000000E-09 
 M14   13014.900    0.1000000E-09 
 M14   13135.000    0.1000000E-09 
 M14   13255.050    0.1000000E-09 
 M14   13375.150    0.1000000E-09 
 M14   13495.100    0.1000000E-09 
 M14   13615.000    0.1000000E-09 
 M14   13735.000    0.1000000E-09 
 M14   13854.950    0.1000000E-09 
 M14   13975.000    0.1000000E-09 
 M14   14094.900    0.1000000E-09 
 M14   14215.000    0.1000000E-09 
 M14   14335.000    0.1000000E-09 
 M14   14454.950    0.1000000E-09 
 M14   14574.850    0.1000000E-09 
 M14   14695.100    0.1000000E-09 
 M14   14815.000    0.1000000E-09 
 M14   14934.850    0.1000000E-09 
 M14   15055.000    0.1000000E-09 
 M14   15175.100    0.1000000E-09 
 M14   15294.850    0.1000000E-09 
 M14   15415.000    0.1000000E-09 
 M14   15534.950    0.1000000E-09 
 M14   15654.900    0.1000000E-09 
 M14   15774.950    0.1000000E-09 
 M14   15895.050    0.1000000E-09 
 M14   16014.950    0.1000000E-09 
