%DAWG J2 VIIRS Band Average "Fused" RSR Release V2 Band      M2
%Based upon VCST 11-13-2018 (V6) analysis (GLAMR) and DAWG V1 release (SpMA)
%Using J2 VIIRS FP-15,-16 RSR Measurements at Raytheon El Segundo, May - October 2017 and GLAMR RSR measurements August 2016
%Band   wvl_nm         RSR
   M2   460.31300   0.0002272
   M2   461.57000   0.0002878
   M2   461.81800   0.0002865
   M2   462.20900   9.9800000E-05
   M2   466.39350   4.8325000E-05
   M2   470.00800   2.1531250E-05
   M2   473.60450   1.1462500E-05
   M2   477.19200   3.4750000E-06
   M2   481.99250   3.4750000E-06
   M2   487.49750   4.7250000E-06
   M2   492.99900   7.2749990E-06
   M2   498.49950   5.1375000E-06
   M2   503.99800   4.1250000E-06
   M2   509.50350   3.1937500E-06
   M2   515.00200   3.1437500E-06
   M2   520.49550   1.8187500E-06
   M2   526.00650   1.0000000E-10
   M2   531.50850   1.0000000E-10
   M2   537.00400   1.0000000E-10
   M2   542.49750   1.0000000E-10
   M2   548.00550   2.6000000E-06
   M2   553.49300   3.1875000E-06
   M2   558.99050   3.3750000E-06
   M2   564.50350   3.0375000E-06
   M2   570.00700   2.3062500E-06
   M2   575.50600   2.8500000E-06
   M2   580.99450   2.4750000E-06
   M2   586.50600   2.0625000E-06
   M2   592.00200   1.8750000E-06
   M2   597.50550   2.0437500E-06
   M2   602.98800   1.0000000E-10
   M2   608.51100   1.0000000E-10
   M2   613.99650   1.0000000E-10
   M2   619.50900   1.0000000E-10
   M2   624.99900   1.0000000E-10
   M2   630.49200   1.0000000E-10
   M2   636.00200   1.0000000E-10
   M2   641.50650   1.0000000E-10
   M2   647.00000   1.0000000E-10
   M2   652.50050   1.0000000E-10
   M2   658.00900   1.0000000E-10
   M2   663.50500   1.0000000E-10
   M2   668.99600   1.0000000E-10
   M2   674.49600   1.0000000E-10
   M2   680.00200   1.0000000E-10
   M2   685.50100   1.0000000E-10
   M2   691.00500   1.0000000E-10
   M2   696.49350   1.0000000E-10
   M2   701.99400   2.6687500E-06
   M2   707.50650   2.8750000E-06
   M2   712.99900   1.0000000E-10
   M2   718.50050   1.0000000E-10
   M2   724.00800   1.0000000E-10
   M2   729.50850   1.0000000E-10
   M2   735.01200   1.0000000E-10
   M2   740.41200  -5.6500000E-05
   M2   740.56500  -4.8900000E-05
   M2   744.16800  -4.8000000E-05
   M2   752.84500  -4.6600000E-05
   M2   757.00450   1.0000000E-10
   M2   762.51000   1.0000000E-10
   M2   768.00350   1.0000000E-10
   M2   773.50000   1.0000000E-10
   M2   778.73600   4.5000000E-06
   M2   778.99800   1.0000000E-10
   M2   784.50400   1.0000000E-10
   M2   789.99600   1.0000000E-10
   M2   795.50100   1.0000000E-10
   M2   800.99100   1.0000000E-10
   M2   806.49150   1.1700000E-05
   M2   808.92800   2.0300000E-05
   M2   810.09100   2.8800000E-05
   M2   810.67000   3.3100000E-05
   M2   811.67100   3.1500000E-05
   M2   812.74600   1.0200000E-05
   M2   813.85500   5.5000000E-06
   M2   820.68600   5.3000000E-06
   M2   822.65000   6.3000000E-06
   M2   823.73700   8.4000000E-06
   M2   824.59200   1.2500000E-05
   M2   825.52900   1.3600000E-05
   M2   826.62600   1.4800000E-05
   M2   828.52300   1.6200000E-05
   M2   829.49200   1.4300000E-05
   M2   830.58100   1.6000000E-05
   M2   831.66900   1.7700000E-05
   M2   832.36300   1.7800000E-05
   M2   832.89200   2.2800000E-05
   M2   833.99000   2.8200000E-05
   M2   834.52300   2.1300000E-05
   M2   834.53900   2.4700000E-05
   M2   835.07200   2.6900000E-05
   M2   835.66400   3.2200000E-05
   M2   835.82200   3.0200000E-05
   M2   836.32600   3.3400000E-05
   M2   836.34000   3.3900000E-05
   M2   836.86900   4.3800000E-05
   M2   837.45500   3.5200000E-05
   M2   837.47400   3.7600000E-05
   M2   838.00500   4.1000000E-05
   M2   838.54500   3.6200000E-05
   M2   838.56100   4.1400000E-05
   M2   838.56700   3.8800000E-05
   M2   839.12100   4.0100000E-05
   M2   839.27600   3.7600000E-05
   M2   839.27700   3.5900000E-05
   M2   839.28200   3.7200000E-05
   M2   839.80500   3.3200000E-05
   M2   840.33500   3.5700000E-05
   M2   840.41900   2.8700000E-05
   M2   841.53400   1.8400000E-05
   M2   842.20800   2.4100000E-05
   M2   842.22400   1.1800000E-05
   M2   843.31400   5.9000000E-06
   M2   847.42000  -1.3100000E-05
   M2   850.45300  -2.1400000E-05
   M2   850.99000  -2.7100000E-05
   M2   851.54900  -2.1200000E-05
   M2   852.86000  -2.6000000E-05
   M2   853.41700  -3.4900000E-05
   M2   854.00900  -2.9800000E-05
   M2   854.59300  -2.8200000E-05
   M2   855.17300  -2.6600000E-05
   M2   855.31600  -2.4500000E-05
   M2   855.91300  -2.9700000E-05
   M2   856.48400  -3.0200000E-05
   M2   857.61700  -2.4400000E-05
   M2   858.21100  -2.8400000E-05
   M2   858.34600  -2.6300000E-05
   M2   858.82600  -2.7800000E-05
   M2   858.90200  -3.4300000E-05
   M2   858.90400  -2.7900000E-05
   M2   859.45000  -2.7800000E-05
   M2   860.05500  -3.3100000E-05
   M2   860.20100  -3.1400000E-05
   M2   860.78400  -2.5200000E-05
   M2   861.38700  -2.9500000E-05
   M2   861.97400  -3.1600000E-05
   M2   862.53500  -3.6000000E-05
   M2   863.10500  -3.2600000E-05
   M2   863.27200  -3.1000000E-05
   M2   863.86800  -2.3200000E-05
   M2   864.44600  -2.3100000E-05
   M2   865.01600  -3.5000000E-05
   M2   865.60100  -2.9500000E-05
   M2   865.73900  -2.3600000E-05
   M2   866.32100  -3.0700000E-05
   M2   866.85800  -2.4500000E-05
   M2   867.44100  -2.9500000E-05
   M2   867.61900  -3.1700000E-05
   M2   868.20800  -2.5000000E-05
   M2   868.80900  -3.1200000E-05
   M2   869.37900  -3.9500000E-05
   M2   869.97200  -3.5000000E-05
   M2   870.58200  -2.9500000E-05
   M2   870.68800  -3.8100000E-05
   M2   871.23000  -3.3700000E-05
   M2   871.85100  -2.6500000E-05
   M2   872.51300  -2.9400000E-05
   M2   873.09600  -3.3900000E-05
   M2   873.23400  -3.6000000E-05
   M2   873.72200  -2.6600000E-05
   M2   873.82300  -3.6600000E-05
   M2   873.82500  -3.6600000E-05
   M2   874.40500  -2.9000000E-05
   M2   874.98900  -3.4400000E-05
   M2   875.16000  -2.6700000E-05
   M2   875.78500  -2.7800000E-05
   M2   876.38900  -3.4900000E-05
   M2   876.95700  -2.8500000E-05
   M2   877.54800  -2.7400000E-05
   M2   877.69300  -2.8900000E-05
   M2   878.28900  -3.8300000E-05
   M2   878.86600  -2.7200000E-05
   M2   879.44200  -2.3000000E-05
   M2   879.67000  -3.4700000E-05
   M2   880.25800  -3.6500000E-05
   M2   880.88000  -3.6000000E-05
   M2   881.44600  -2.4100000E-05
   M2   882.03700  -3.7800000E-05
   M2   882.18000  -2.8900000E-05
   M2   882.74900  -3.6400000E-05
   M2   883.33200  -3.0800000E-05
   M2   884.62600  -3.2200000E-05
   M2   884.77400  -3.5100000E-05
   M2   885.37000  -2.4500000E-05
   M2   885.94900  -2.2900000E-05
   M2   886.56800  -2.4500000E-05
   M2   889.25900  -9.0000000E-06
   M2   894.49450   1.0000000E-10
   M2   899.99500   1.0000000E-10
   M2   905.49350   1.0000000E-10
   M2   911.00500   1.0000000E-10
   M2   916.49650   1.1143750E-05
   M2   917.04700   1.1400000E-05
   M2   917.25800   1.2500000E-05
   M2   918.40700   1.7000000E-05
   M2   918.40900   1.6700000E-05
   M2   919.12200   1.6100000E-05
   M2   919.12600   1.5700000E-05
   M2   920.40600   1.7500000E-05
   M2   921.19100   1.8500000E-05
   M2   922.15100   2.3600000E-05
   M2   923.34100   1.8200000E-05
   M2   924.60500   1.4500000E-05
   M2   925.41100   1.2900000E-05
   M2   933.40700   1.1800000E-05
   M2   935.49600   1.2300000E-05
   M2   937.58500   1.8200000E-05
   M2   938.32800   1.7300000E-05
   M2   939.14200   1.4900000E-05
   M2   940.11000   2.2900000E-05
   M2   941.38100   2.6200000E-05
   M2   942.12700   3.1600000E-05
   M2   943.45800   3.2600000E-05
   M2   944.27100   3.1800000E-05
   M2   945.16800   2.8500000E-05
   M2   946.45800   3.2000000E-05
   M2   947.29100   3.0900000E-05
   M2   948.31100   2.4700000E-05
   M2   949.38600   2.0400000E-05
   M2   949.52100   2.4200000E-05
   M2   949.63800   2.2100000E-05
   M2   950.32700   1.9900000E-05
   M2   950.35000   1.8900000E-05
   M2   950.97500   2.1600000E-05
   M2   951.05100   2.2200000E-05
   M2   951.11100   1.9400000E-05
   M2   951.81800   2.0600000E-05
   M2   952.40700   1.7800000E-05
   M2   952.42500   1.9000000E-05
   M2   952.58500   2.3200000E-05
   M2   953.26300   1.9300000E-05
   M2   953.91400   2.0900000E-05
   M2   954.25300   2.1800000E-05
   M2   954.26500   1.9800000E-05
   M2   954.68700   2.3200000E-05
   M2   954.92200   1.8800000E-05
   M2   955.51800   2.2700000E-05
   M2   955.58500   1.9700000E-05
   M2   956.21200   1.9900000E-05
   M2   956.32300   1.9100000E-05
   M2   956.94400   2.2500000E-05
   M2   957.07800   2.4400000E-05
   M2   957.16900   2.5200000E-05
   M2   957.37300   2.3700000E-05
   M2   957.78700   2.1900000E-05
   M2   958.07400   2.6400000E-05
   M2   958.15200   2.1600000E-05
   M2   958.51400   2.2500000E-05
   M2   958.53100   2.2400000E-05
   M2   958.53900   2.2800000E-05
   M2   958.54000   2.4900000E-05
   M2   959.21700   2.5900000E-05
   M2   959.22400   2.2500000E-05
   M2   959.23200   2.5600000E-05
   M2   959.30000   2.8600000E-05
   M2   959.52000   2.7000000E-05
   M2   960.18200   2.6800000E-05
   M2   960.22300   2.6200000E-05
   M2   960.86500   2.5700000E-05
   M2   961.20000   2.6900000E-05
   M2   961.22800   2.4200000E-05
   M2   961.68000   2.3000000E-05
   M2   962.38700   2.4400000E-05
   M2   962.41200   2.3600000E-05
   M2   962.71900   2.2900000E-05
   M2   963.17600   2.2400000E-05
   M2   963.50200   2.1500000E-05
   M2   963.87200   1.9900000E-05
   M2   964.18300   2.4100000E-05
   M2   964.23600   2.4400000E-05
   M2   964.82200   2.1400000E-05
   M2   965.50300   1.8700000E-05
   M2   965.55200   1.8800000E-05
   M2   966.14800   2.1700000E-05
   M2   966.37800   2.6000000E-05
   M2   966.39700   2.2500000E-05
   M2   966.99700   1.9800000E-05
   M2   967.39200   1.8400000E-05
   M2   967.79000   2.4200000E-05
   M2   967.85700   1.7600000E-05
   M2   968.54100   1.9300000E-05
   M2   968.55400   1.9700000E-05
   M2   968.59600   1.7300000E-05
   M2   968.84900   1.4900000E-05
   M2   968.88200   1.7700000E-05
   M2   969.51400   1.5800000E-05
   M2   969.52500   1.7500000E-05
   M2   969.59800   2.0000000E-05
   M2   970.19600   1.5800000E-05
   M2   970.27400   1.7500000E-05
   M2   970.86800   1.8700000E-05
   M2   970.98100   1.5300000E-05
   M2   971.68800   1.7500000E-05
   M2   971.69100   1.6800000E-05
   M2   971.80600   1.9400000E-05
   M2   972.50100   1.9000000E-05
   M2   972.59400   1.5800000E-05
   M2   972.82500   1.4800000E-05
   M2   973.29100   1.4800000E-05
   M2   973.62200   1.4000000E-05
   M2   973.98600   1.5700000E-05
   M2   974.28100   1.6000000E-05
   M2   974.39000   1.8800000E-05
   M2   974.98000   2.0200000E-05
   M2   975.62400   1.6600000E-05
   M2   975.67800   1.5000000E-05
   M2   975.73000   2.1500000E-05
   M2   976.40700   2.0800000E-05
   M2   976.48300   2.0800000E-05
   M2   977.11200   2.2100000E-05
   M2   977.31600   2.3400000E-05
   M2   977.38300   1.9500000E-05
   M2   977.97900   2.6500000E-05
   M2   978.32600   2.4900000E-05
   M2   978.40600   2.4800000E-05
   M2   978.78400   2.4300000E-05
   M2   979.14500   2.9600000E-05
   M2   979.16100   2.8300000E-05
   M2   979.76900   2.6600000E-05
   M2   980.43200   3.2600000E-05
   M2   980.50800   2.8800000E-05
   M2   981.33100   2.8600000E-05
   M2   982.41800   3.0300000E-05
   M2   983.60300   2.4400000E-05
   M2   984.38000   3.9400000E-05
   M2   985.35700   3.2500000E-05
   M2   986.34400   3.2400000E-05
   M2   988.46700   3.4800000E-05
   M2   989.28700   3.8000000E-05
   M2   990.26700   4.4900000E-05
   M2   991.65500   5.1900000E-05
   M2   992.51300   4.6500000E-05
   M2   993.38000   4.9600000E-05
   M2   994.21600   4.8100000E-05
   M2   995.29200   4.5100000E-05
   M2   996.60000   3.8100000E-05
   M2   997.51000   3.2000000E-05
   M2   997.53400   3.2400000E-05
   M2   998.34300   3.2900000E-05
   M2   999.20900   2.7500000E-05
   M2  1000.28100   2.1300000E-05
   M2  1000.60400   2.3800000E-05
   M2  1000.65800   2.8500000E-05
   M2  1001.26100   2.7700000E-05
   M2  1001.29500   2.6500000E-05
   M2  1001.59900   1.9800000E-05
   M2  1002.43000   2.5400000E-05
   M2  1002.68900   2.6300000E-05
   M2  1003.27000   2.9100000E-05
   M2  1003.27200   2.4300000E-05
   M2  1003.34800   2.0200000E-05
   M2  1004.22400   2.9400000E-05
   M2  1005.27600   2.9300000E-05
   M2  1005.29500   3.1500000E-05
   M2  1006.64600   3.0300000E-05
   M2  1007.42300   3.1300000E-05
   M2  1007.45700   2.7800000E-05
   M2  1008.42100   2.9600000E-05
   M2  1009.25100   3.3500000E-05
   M2  1009.59700   2.7600000E-05
   M2  1011.69000   3.7100000E-05
   M2  1013.74400   3.6400000E-05
   M2  1015.75800   3.9300000E-05
   M2  1017.85800   4.3800000E-05
   M2  1019.89000   2.5400000E-05
   M2  1019.94900   2.8000000E-05
   M2  1020.44000   2.9100000E-05
   M2  1021.57100   2.7900000E-05
   M2  1021.99400   2.6900000E-05
   M2  1026.50500   6.9687500E-06
   M2  1031.99500   7.1937500E-06
   M2  1037.50000   8.0812510E-06
   M2  1042.99000   1.0662500E-05
   M2  1048.50000   8.8187500E-06
   M2  1054.00000   9.1812500E-06
   M2  1059.49000   9.6312500E-06
   M2  1065.01000   4.8437500E-06
   M2  1070.50000   2.0125000E-06
   M2  1076.00500   1.0000000E-10
   M2  1081.50000   1.0000000E-10
   M2  1086.99500   1.0000000E-10
   M2  1092.50000   1.0000000E-10
   M2  1098.00500   3.1000000E-06
   M2  1103.50000   3.1125000E-06
