%DAWG J2 VIIRS Band Average "Fused" RSR Release V2 Band      M3
%Based upon VCST 11-13-2018 (V6) analysis (GLAMR) and DAWG V1 release (SpMA)
%Using J2 VIIRS FP-15,-16 RSR Measurements at Raytheon El Segundo, May - October 2017 and GLAMR RSR measurements August 2016
%Band   wvl_nm         RSR
   M3   489.37000   0.9629440
   M3   489.87500   0.9653610
   M3   490.31800   0.9624489
   M3   490.57400   0.9601541
   M3   490.60000   0.9598866
   M3   491.47800   0.9490194
   M3   491.78500   0.9562598
   M3   492.16800   0.9583046
   M3   492.58400   0.9646486
   M3   493.07500   0.9742429
   M3   493.66000   0.9860507
   M3   494.20500   0.9953618
   M3   494.68900   0.9998063
   M3   495.11800   1.0000000
   M3   495.33300   0.9989720
   M3   495.65200   0.9958947
   M3   496.14600   0.9869753
   M3   496.38500   0.9728704
   M3   496.55700   0.9650414
   M3   496.61800   0.9617029
   M3   496.84300   0.9443299
   M3   497.01000   0.9257978
   M3   497.07600   0.9162512
   M3   497.35600   0.8649691
   M3   497.45800   0.8435697
   M3   497.52900   0.8216713
   M3   497.73800   0.7555759
   M3   497.90500   0.6996962
   M3   497.97700   0.6685593
   M3   498.20800   0.5696823
   M3   498.40900   0.4868941
   M3   498.46000   0.4542575
   M3   498.71100   0.3483173
   M3   498.89000   0.2791110
   M3   498.91900   0.2675383
   M3   499.15700   0.1896673
   M3   499.38700   0.1352743
   M3   499.40600   0.1272299
   M3   499.65700   0.0840253
   M3   499.88100   0.0588239
   M3   499.96500   0.0516853
   M3   500.23800   0.0326140
   M3   500.34700   0.0284936
   M3   500.89200   0.0143379
   M3   501.36600   0.0087644
   M3   501.85400   0.0057658
   M3   502.41800   0.0034990
   M3   503.16900   0.0014848
   M3   503.92700   0.0004410
   M3   504.59600   0.0001300
   M3   505.17600   8.6700000E-05
   M3   506.80900   9.5400000E-05
   M3   507.28500   0.0001146
   M3   507.76900   0.0001112
   M3   508.27900   0.0001060
   M3   508.78500   5.8100000E-05
   M3   510.00750   3.6312500E-05
   M3   514.01050   2.4687500E-05
   M3   518.00650   8.9874990E-06
   M3   521.99650   1.4350000E-05
   M3   527.49150   4.3124990E-06
   M3   532.99450   1.4543750E-05
   M3   538.49500   6.7062500E-06
   M3   544.00500   1.6925000E-05
   M3   544.24100   0.0002047
   M3   544.75500   0.0002292
   M3   544.81900   0.0002160
   M3   544.89500   0.0002803
   M3   545.02400   0.0001862
   M3   545.50900   0.0003071
   M3   545.52300   0.0002540
   M3   545.55400   0.0003667
   M3   545.62300   0.0003368
   M3   545.99800   0.0003514
   M3   546.29000   0.0003982
   M3   546.34800   0.0004438
   M3   547.55300   0.0003768
   M3   548.18200   0.0003789
   M3   548.67800   0.0003734
   M3   549.16100   0.0003702
   M3   549.61000   0.0003623
   M3   550.10000   0.0003609
   M3   550.56700   0.0003566
   M3   550.85100   0.0003378
   M3   551.13100   0.0003537
   M3   554.16500   0.0003517
   M3   560.79300   0.0003380
   M3   560.84700   0.0003387
   M3   561.41800   0.0003294
   M3   562.04400   0.0003327
   M3   562.13400   0.0003288
   M3   562.44800   0.0003373
   M3   562.85200   0.0003339
   M3   563.33800   0.0003263
   M3   563.83600   0.0003277
   M3   563.85200   0.0003385
   M3   563.94500   0.0003245
   M3   564.33600   0.0003267
   M3   564.73600   0.0003298
   M3   564.79900   0.0003052
   M3   564.81200   0.0003281
   M3   564.90100   0.0003114
   M3   565.50600   0.0002646
   M3   565.81500   0.0001948
   M3   565.91700   0.0002147
   M3   566.32900   0.0001285
   M3   566.47300   0.0001208
   M3   566.86000   5.5400000E-05
   M3   571.50100   2.4687500E-06
   M3   576.99800   1.0000000E-10
   M3   582.50300   1.5250000E-06
   M3   587.98850   1.0000000E-10
   M3   593.49900   1.0000000E-10
   M3   598.98800   1.0000000E-10
   M3   604.49550   1.0000000E-10
   M3   609.99900   4.2812500E-06
   M3   615.49750   2.3250000E-06
   M3   620.99250   3.3250000E-06
   M3   626.49200   6.7562500E-06
   M3   632.00050   2.2500000E-06
   M3   637.50800   1.0000000E-10
   M3   643.01000   1.0000000E-10
   M3   648.49550   1.0000000E-10
   M3   654.00350   1.0000000E-10
   M3   659.50800   4.5812500E-06
   M3   664.99150   2.3875000E-06
   M3   670.50250   2.0375000E-06
   M3   676.00250   3.6750000E-06
   M3   681.50350   5.3937500E-06
   M3   687.00400   2.9562500E-06
   M3   692.49600   2.2250000E-06
   M3   697.99650   6.0875000E-06
   M3   703.50650   2.1437500E-06
   M3   708.99250   4.1187500E-06
   M3   714.50700   4.3187500E-06
   M3   719.99400   2.3187500E-06
   M3   725.49450   1.0000000E-10
   M3   731.00200   1.0000000E-10
   M3   736.49950   1.0000000E-10
   M3   742.00150   1.0000000E-10
   M3   747.50250   1.0000000E-10
   M3   752.99900   1.0000000E-10
   M3   758.50350   1.0000000E-10
   M3   764.00050   1.0000000E-10
   M3   769.49400   1.0000000E-10
   M3   775.00000   1.0000000E-10
   M3   780.50350   1.0000000E-10
   M3   786.00000   1.0000000E-10
   M3   791.49350   1.0000000E-10
   M3   796.99300   1.0000000E-10
   M3   802.49450   1.0000000E-10
   M3   808.00000   5.8812500E-06
   M3   808.92800   7.7000000E-06
   M3   810.09100   1.3200000E-05
   M3   810.67000   1.5500000E-05
   M3   811.67100   1.8800000E-05
   M3   812.74600   5.0000000E-06
   M3   819.00650   1.0000000E-10
   M3   824.50650   1.0000000E-10
   M3   828.52300   6.4000000E-06
   M3   829.49200   9.0000000E-06
   M3   830.58100   1.5500000E-05
   M3   831.66900   1.9100000E-05
   M3   832.36300   2.3200000E-05
   M3   832.89200   2.3600000E-05
   M3   833.44300   2.8200000E-05
   M3   833.99000   3.2800000E-05
   M3   834.52300   3.2600000E-05
   M3   834.53900   3.2400000E-05
   M3   835.07200   3.6800000E-05
   M3   835.66400   3.4700000E-05
   M3   835.82200   4.0400000E-05
   M3   836.32600   3.9800000E-05
   M3   836.34000   3.8800000E-05
   M3   836.86900   5.0700000E-05
   M3   837.45500   4.3300000E-05
   M3   837.47400   4.4600000E-05
   M3   838.00500   4.5100000E-05
   M3   838.54500   4.7600000E-05
   M3   838.56100   5.1200000E-05
   M3   838.56700   4.7000000E-05
   M3   839.12100   4.6500000E-05
   M3   839.27600   4.5400000E-05
   M3   839.27700   4.1900000E-05
   M3   839.28200   4.2900000E-05
   M3   839.80500   3.5200000E-05
   M3   840.33500   3.7100000E-05
   M3   840.41900   3.4600000E-05
   M3   841.53400   2.2100000E-05
   M3   842.22400   1.0300000E-05
   M3   847.42000  -8.7000000E-06
   M3   850.45300  -2.4300000E-05
   M3   850.99000  -2.5500000E-05
   M3   851.74300  -2.9400000E-05
   M3   852.86000  -3.2700000E-05
   M3   853.41700  -2.5600000E-05
   M3   855.17300  -2.7100000E-05
   M3   855.31600  -2.9800000E-05
   M3   855.91300  -2.9300000E-05
   M3   856.48400  -2.7000000E-05
   M3   858.34600  -2.4200000E-05
   M3   858.82600  -2.6900000E-05
   M3   858.90200  -2.7800000E-05
   M3   858.90400  -2.3500000E-05
   M3   859.45000  -2.5200000E-05
   M3   860.05500  -2.6500000E-05
   M3   860.20100  -3.0500000E-05
   M3   861.38700  -3.2100000E-05
   M3   861.97400  -2.9000000E-05
   M3   862.53500  -3.4500000E-05
   M3   863.10500  -2.8800000E-05
   M3   863.27200  -2.6000000E-05
   M3   863.86800  -3.0500000E-05
   M3   864.44600  -2.4500000E-05
   M3   865.01600  -2.3900000E-05
   M3   865.60100  -2.6900000E-05
   M3   865.73900  -3.2900000E-05
   M3   866.32100  -2.5500000E-05
   M3   867.44100  -2.9000000E-05
   M3   867.61900  -2.7100000E-05
   M3   868.20800  -2.5600000E-05
   M3   868.80900  -2.5500000E-05
   M3   869.37900  -2.6800000E-05
   M3   869.97200  -2.4600000E-05
   M3   870.58200  -3.4700000E-05
   M3   870.68800  -2.8900000E-05
   M3   871.23000  -2.9700000E-05
   M3   871.85100  -3.0500000E-05
   M3   872.51300  -3.4100000E-05
   M3   873.09600  -2.6100000E-05
   M3   873.72200  -2.6500000E-05
   M3   873.82500  -3.3100000E-05
   M3   874.40500  -2.6800000E-05
   M3   874.98900  -2.9000000E-05
   M3   875.16000  -3.1700000E-05
   M3   875.78500  -3.2100000E-05
   M3   876.38900  -2.7200000E-05
   M3   876.95700  -2.8100000E-05
   M3   877.69300  -3.2600000E-05
   M3   878.28900  -2.5300000E-05
   M3   879.44200  -3.3400000E-05
   M3   879.67000  -2.5300000E-05
   M3   880.25800  -2.4800000E-05
   M3   880.88000  -2.7500000E-05
   M3   881.44600  -3.0000000E-05
   M3   882.18000  -2.9500000E-05
   M3   882.74900  -3.1900000E-05
   M3   883.33200  -3.2700000E-05
   M3   884.62600  -3.0600000E-05
   M3   884.77400  -2.6600000E-05
   M3   885.37000  -3.0900000E-05
   M3   885.94900  -2.6500000E-05
   M3   890.49550   1.0000000E-10
   M3   895.99200   1.0000000E-10
   M3   901.49700   1.0000000E-10
   M3   907.00600   1.0000000E-10
   M3   912.50700   2.7687500E-06
   M3   917.99350   7.3250000E-06
   M3   923.49550   9.0437510E-06
   M3   929.00300   4.8249990E-06
   M3   934.49750   3.8375000E-06
   M3   940.00450   8.5937500E-06
   M3   942.12700   1.5300000E-05
   M3   943.45800   1.7300000E-05
   M3   944.27100   1.9500000E-05
   M3   945.16800   2.7800000E-05
   M3   946.45800   2.4300000E-05
   M3   947.29100   2.0800000E-05
   M3   948.31100   1.7200000E-05
   M3   949.38600   1.5600000E-05
   M3   949.52100   1.6300000E-05
   M3   949.63800   1.5800000E-05
   M3   950.32700   1.5400000E-05
   M3   950.97500   1.0800000E-05
   M3   951.05100   1.5200000E-05
   M3   951.11100   1.5500000E-05
   M3   951.81800   1.1500000E-05
   M3   952.40700   1.3200000E-05
   M3   952.58500   1.1600000E-05
   M3   953.26300   1.1100000E-05
   M3   953.91400   1.0800000E-05
   M3   954.26500   1.0500000E-05
   M3   954.68700   9.8000000E-06
   M3   954.92200   9.1000000E-06
   M3   955.58500   1.0200000E-05
   M3   956.21200   1.1900000E-05
   M3   956.94400   1.0000000E-05
   M3   957.07800   1.1500000E-05
   M3   957.37300   1.5200000E-05
   M3   957.78700   8.9000000E-06
   M3   958.07400   1.1200000E-05
   M3   958.51400   8.4000000E-06
   M3   958.53900   1.2600000E-05
   M3   958.54000   1.2700000E-05
   M3   959.21700   1.3800000E-05
   M3   959.22400   1.0400000E-05
   M3   959.23200   1.4600000E-05
   M3   959.52000   1.2800000E-05
   M3   960.18200   1.4100000E-05
   M3   960.22300   1.4500000E-05
   M3   960.86500   1.6000000E-05
   M3   961.20000   1.7600000E-05
   M3   961.22800   1.9700000E-05
   M3   961.68000   2.1100000E-05
   M3   962.38700   2.1600000E-05
   M3   962.41200   2.5100000E-05
   M3   962.71900   2.5100000E-05
   M3   963.17600   2.9400000E-05
   M3   963.50200   3.1600000E-05
   M3   963.87200   3.3000000E-05
   M3   964.18300   3.6600000E-05
   M3   964.23600   3.8000000E-05
   M3   964.82200   3.6600000E-05
   M3   965.50300   3.5700000E-05
   M3   965.55200   3.8000000E-05
   M3   966.14800   3.5600000E-05
   M3   966.37800   3.7900000E-05
   M3   966.39700   3.2400000E-05
   M3   966.99700   2.5500000E-05
   M3   967.39200   2.3400000E-05
   M3   967.79000   2.0500000E-05
   M3   967.85700   1.8700000E-05
   M3   968.54100   1.3000000E-05
   M3   968.55400   1.2000000E-05
   M3   968.84900   1.1700000E-05
   M3   968.88200   9.9000000E-06
   M3   969.51400   7.9000000E-06
   M3   969.52500   1.0500000E-05
   M3   969.59800   1.5000000E-05
   M3   972.99850   2.4125000E-06
   M3   978.49700   2.7375000E-06
   M3   983.99150   5.0937500E-06
   M3   989.50150   1.0975000E-05
   M3   995.00000   1.1487500E-05
   M3  1000.50500   3.4875000E-06
   M3  1005.99000   3.2062500E-06
   M3  1011.49500   5.3187500E-06
   M3  1017.00000   1.3712500E-05
   M3  1022.50500   1.6793750E-05
   M3  1027.99500   6.7000000E-06
   M3  1033.50500   5.8750000E-06
   M3  1039.00500   5.0812500E-06
   M3  1044.50000   4.0750000E-06
   M3  1049.99500   3.9187500E-06
   M3  1055.50000   5.3875000E-06
   M3  1060.99500   6.9624990E-06
   M3  1066.49000   4.4812500E-06
   M3  1072.00500   2.3062500E-06
   M3  1077.50000   1.0000000E-10
   M3  1083.00500   1.0000000E-10
   M3  1088.50000   1.0000000E-10
   M3  1094.00500   1.0000000E-10
   M3  1099.49500   1.7687500E-06
