%DAWG J2 VIIRS Band Average "Fused" RSR Release V2 Band      I1
%Based upon VCST 11-13-2018 (V6) analysis (GLAMR) and DAWG V1 release (SpMA)
%Using J2 VIIRS FP-15,-16 RSR Measurements at Raytheon El Segundo, May - October 2017 and GLAMR RSR measurements August 2016
%Band   wvl_nm         RSR
   I1   640.79200   0.9247081
   I1   641.20900   0.9359118
   I1   641.71600   0.9499854
   I1   642.19700   0.9612228
   I1   642.75000   0.9700392
   I1   643.17700   0.9752124
   I1   643.74300   0.9769418
   I1   644.32500   0.9757449
   I1   644.69400   0.9694185
   I1   645.19900   0.9612199
   I1   645.75300   0.9515229
   I1   646.26100   0.9394550
   I1   646.67100   0.9290977
   I1   647.19200   0.9182322
   I1   647.68900   0.9114126
   I1   648.17900   0.9046841
   I1   648.68100   0.9012068
   I1   649.18200   0.8995577
   I1   649.67000   0.8987492
   I1   650.19700   0.9021136
   I1   650.72400   0.9045738
   I1   651.18600   0.9089186
   I1   651.70900   0.9137572
   I1   652.27500   0.9208096
   I1   652.70600   0.9273501
   I1   653.25400   0.9349326
   I1   653.73500   0.9437191
   I1   654.24100   0.9518680
   I1   654.74700   0.9615889
   I1   655.23900   0.9709984
   I1   655.74700   0.9791194
   I1   656.24300   0.9873976
   I1   656.76000   0.9930946
   I1   657.22400   0.9972573
   I1   657.73400   0.9998840
   I1   658.24900   0.9995068
   I1   658.73100   0.9962094
   I1   658.81800   0.9871541
   I1   659.23400   0.9905684
   I1   659.27100   0.9826384
   I1   659.71800   0.9844218
   I1   659.76100   0.9770205
   I1   660.27800   0.9703255
   I1   660.77800   0.9637388
   I1   661.28400   0.9573563
   I1   661.80500   0.9531212
   I1   662.28400   0.9505710
   I1   662.79500   0.9510080
   I1   663.31900   0.9524756
   I1   663.80700   0.9567504
   I1   664.30100   0.9613136
   I1   664.78800   0.9664157
   I1   665.35700   0.9719813
   I1   665.80100   0.9763202
   I1   666.30300   0.9801875
   I1   666.81800   0.9805286
   I1   667.29900   0.9803258
   I1   667.78400   0.9790081
   I1   668.29500   0.9745797
   I1   668.78400   0.9719808
   I1   669.28800   0.9680415
   I1   669.75900   0.9655328
   I1   670.27100   0.9651327
   I1   670.76800   0.9649952
   I1   671.28600   0.9687727
   I1   671.77100   0.9726212
   I1   672.31500   0.9800266
   I1   672.86300   0.9868197
   I1   673.27000   0.9919253
   I1   673.80400   0.9977818
   I1   673.86600   1.0000000
   I1   674.28300   0.9991857
   I1   674.32900   0.9994469
   I1   674.77300   0.9974044
   I1   674.83500   0.9974014
   I1   675.32100   0.9912668
   I1   675.84000   0.9783367
   I1   676.34200   0.9622705
   I1   676.83800   0.9395436
   I1   677.33400   0.9081482
   I1   677.86700   0.8704262
   I1   678.35200   0.8257313
   I1   678.85700   0.7729556
   I1   679.56200   0.6877745
   I1   679.82800   0.6477979
   I1   680.23000   0.5806928
   I1   680.60600   0.5181812
   I1   680.63400   0.5117583
   I1   681.08800   0.4364254
   I1   681.75000   0.3330813
   I1   681.83900   0.3287182
   I1   682.23100   0.2656675
   I1   682.54900   0.2175330
   I1   682.57600   0.2130218
   I1   683.25000   0.1443078
   I1   683.70800   0.1098805
   I1   683.81400   0.1109152
   I1   684.13400   0.0836811
   I1   684.75500   0.0568283
   I1   684.79900   0.0561031
   I1   685.23000   0.0424649
   I1   685.61600   0.0337697
   I1   685.65100   0.0332588
   I1   686.40700   0.0226048
