%DAWG J2 VIIRS Band Average "Fused" RSR Release V2 Band      M5
%Based upon VCST 11-13-2018 (V6) analysis (GLAMR) and DAWG V1 release (SpMA)
%Using J2 VIIRS FP-15,-16 RSR Measurements at Raytheon El Segundo, May - October 2017 and GLAMR RSR measurements August 2016
%Band   wvl_nm         RSR
   M5   646.67100   0.0020718
   M5   646.88800   0.0020003
   M5   647.19200   0.0024046
   M5   647.26400   0.0023269
   M5   647.68900   0.0027945
   M5   647.73100   0.0027132
   M5   648.17900   0.0032961
   M5   648.32100   0.0032352
   M5   648.68100   0.0039008
   M5   648.73300   0.0038145
   M5   649.18200   0.0046745
   M5   649.20400   0.0045877
   M5   649.67000   0.0055709
   M5   649.73500   0.0055027
   M5   650.19700   0.0067407
   M5   650.22800   0.0066989
   M5   650.72400   0.0081874
   M5   650.74400   0.0081007
   M5   651.18600   0.0099033
   M5   651.28200   0.0100035
   M5   651.70900   0.0121433
   M5   651.77100   0.0122224
   M5   652.23300   0.0150823
   M5   652.27500   0.0150166
   M5   652.70600   0.0185345
   M5   652.77400   0.0186581
   M5   653.25400   0.0231209
   M5   653.25700   0.0231534
   M5   653.73500   0.0288777
   M5   653.74500   0.0288022
   M5   654.24100   0.0359959
   M5   654.24400   0.0358009
   M5   654.74700   0.0450305
   M5   654.76700   0.0448732
   M5   655.23900   0.0561800
   M5   655.26100   0.0562314
   M5   655.74700   0.0703444
   M5   655.75100   0.0706885
   M5   656.24300   0.0876599
   M5   656.26600   0.0883503
   M5   656.76000   0.1089567
   M5   656.78900   0.1103194
   M5   657.22400   0.1353733
   M5   657.26400   0.1364939
   M5   657.73400   0.1675388
   M5   657.78200   0.1690813
   M5   658.24900   0.2059940
   M5   658.28100   0.2073166
   M5   658.73100   0.2508156
   M5   658.75000   0.2517340
   M5   658.81800   0.2585600
   M5   658.92100   0.2666528
   M5   659.23400   0.3014670
   M5   659.26200   0.3027891
   M5   659.27100   0.3062754
   M5   659.35200   0.3142510
   M5   659.71800   0.3587346
   M5   659.76100   0.3641918
   M5   659.76900   0.3609761
   M5   659.85400   0.3722732
   M5   660.27800   0.4285982
   M5   660.35700   0.4375924
   M5   660.77800   0.4976363
   M5   660.86600   0.5055518
   M5   661.28400   0.5681862
   M5   661.36600   0.5767375
   M5   661.80500   0.6398815
   M5   661.88100   0.6469813
   M5   662.28400   0.7071470
   M5   662.36900   0.7133808
   M5   662.79500   0.7696466
   M5   662.84400   0.7740746
   M5   663.31900   0.8277095
   M5   663.36300   0.8303241
   M5   663.80700   0.8747607
   M5   663.87500   0.8772490
   M5   664.30100   0.9140085
   M5   664.35500   0.9273137
   M5   664.78800   0.9442685
   M5   664.85700   0.9439028
   M5   665.35300   0.9655133
   M5   665.35700   0.9675737
   M5   665.80100   0.9827335
   M5   665.83400   0.9805854
   M5   666.30300   0.9929964
   M5   666.34000   0.9899915
   M5   666.81800   0.9982337
   M5   666.82900   0.9947563
   M5   667.29900   0.9999179
   M5   667.35300   0.9965600
   M5   667.78400   0.9996398
   M5   667.84200   0.9960352
   M5   668.29500   0.9981256
   M5   668.31600   0.9944131
   M5   668.78400   0.9958173
   M5   668.85300   0.9921431
   M5   669.28800   0.9938869
   M5   669.32900   0.9902006
   M5   669.75900   0.9920986
   M5   669.82000   0.9885723
   M5   670.27100   0.9910417
   M5   670.33000   0.9877341
   M5   670.76800   0.9905996
   M5   670.81700   0.9873914
   M5   671.28600   0.9909471
   M5   671.32100   0.9876432
   M5   671.77100   0.9920118
   M5   671.82400   0.9887097
   M5   672.31500   0.9934030
   M5   672.32600   0.9900255
   M5   672.83500   0.9919737
   M5   672.86300   0.9953701
   M5   673.27000   0.9969970
   M5   673.33000   0.9937099
   M5   673.80400   0.9985268
   M5   673.82000   0.9951650
   M5   673.86600   0.9961630
   M5   674.28300   0.9997704
   M5   674.32900   0.9971812
   M5   674.34400   0.9964671
   M5   674.77300   1.0000000
   M5   674.83000   0.9960923
   M5   674.83500   0.9969873
   M5   675.32100   0.9946068
   M5   675.32400   0.9939431
   M5   675.83600   0.9886710
   M5   675.84000   0.9892585
   M5   676.34200   0.9792479
   M5   676.34600   0.9785081
   M5   676.83800   0.9634707
   M5   676.85100   0.9630040
   M5   677.33400   0.9395504
   M5   677.40200   0.9396290
   M5   677.86700   0.9080562
   M5   677.87800   0.9076746
   M5   678.35200   0.8688388
   M5   678.37300   0.8690806
   M5   678.85700   0.8211289
   M5   678.88100   0.8208682
   M5   679.38500   0.7687782
   M5   679.42200   0.7698161
   M5   679.82800   0.7280581
   M5   679.90800   0.7104855
   M5   680.23000   0.6789990
   M5   680.60600   0.6370152
   M5   680.63400   0.6323209
   M5   681.08800   0.5805451
   M5   681.75000   0.5154902
   M5   681.83900   0.5098032
   M5   682.23100   0.4667186
   M5   682.54900   0.4319268
   M5   682.57600   0.4284276
   M5   683.25000   0.3686885
   M5   683.70800   0.3307922
   M5   683.81400   0.3342873
   M5   684.13400   0.2963506
   M5   684.75500   0.2501866
   M5   684.79900   0.2474877
   M5   685.23000   0.2156295
   M5   685.61600   0.1903036
   M5   685.65100   0.1874063
   M5   686.40700   0.1466806
   M5   686.70500   0.1268585
   M5   686.74300   0.1247514
   M5   687.18700   0.1043698
   M5   687.57800   0.0892013
   M5   687.58800   0.0884339
   M5   688.27700   0.0662349
   M5   688.68400   0.0565056
   M5   688.75600   0.0549168
   M5   689.15400   0.0464198
   M5   689.59200   0.0390073
   M5   690.24500   0.0300886
   M5   690.62800   0.0261271
   M5   690.68600   0.0255726
   M5   691.11000   0.0219980
   M5   691.65500   0.0193860
   M5   691.80800   0.0176043
   M5   692.23700   0.0152561
   M5   692.61100   0.0135475
   M5   692.64900   0.0133787
   M5   693.08900   0.0117437
   M5   693.48300   0.0104972
   M5   693.51100   0.0104035
   M5   693.81200   0.0095464
   M5   694.20300   0.0085550
   M5   694.26600   0.0085607
   M5   694.58200   0.0077110
   M5   694.65700   0.0075413
   M5   694.68900   0.0075688
   M5   695.06200   0.0067647
   M5   695.48700   0.0060112
   M5   695.78000   0.0055764
   M5   696.22400   0.0049246
   M5   696.60800   0.0044052
   M5   696.70700   0.0043480
   M5   697.16300   0.0038454
   M5   697.76500   0.0031927
   M5   697.79300   0.0031740
   M5   698.25000   0.0027988
   M5   698.64100   0.0025073
   M5   698.68300   0.0024777
   M5   699.40600   0.0020417
   M5   699.79000   0.0018400
   M5   699.83300   0.0018176
   M5   700.26500   0.0016281
   M5   700.67700   0.0014702
   M5   700.72100   0.0014516
   M5   701.47100   0.0012295
   M5   701.83000   0.0011255
   M5   701.91800   0.0011145
   M5   702.29300   0.0010125
   M5   702.68100   0.0009389
   M5   702.76300   0.0009265
   M5   703.44600   0.0008071
   M5   703.86200   0.0007533
   M5   703.89100   0.0007460
   M5   704.33500   0.0006882
   M5   704.74300   0.0006510
   M5   704.76700   0.0006395
   M5   705.87900   0.0005400
   M5   706.76200   0.0004657
   M5   707.64600   0.0003974
   M5   708.82400   0.0003186
   M5   709.72400   0.0002655
   M5   710.85200   0.0002032
   M5   711.78400   0.0001646
   M5   712.62600   0.0001304
   M5   713.81700   0.0001030
   M5   714.69200   8.2600000E-05
   M5   715.59900   7.2700000E-05
   M5   716.77300   5.7000000E-05
   M5   717.67000   5.1200000E-05
   M5   717.74800   5.1700000E-05
   M5   718.59900   4.6500000E-05
   M5   718.84200   4.4100000E-05
   M5   719.74100   4.0300000E-05
   M5   719.76000   4.3100000E-05
   M5   720.65100   3.8900000E-05
   M5   721.60000   3.5700000E-05
   M5   722.69100   3.2400000E-05
   M5   723.67400   3.1800000E-05
   M5   724.54300   2.7400000E-05
   M5   727.60800   2.0400000E-05
   M5   729.78000   1.6600000E-05
   M5   730.67300   1.5100000E-05
   M5   731.54800   1.3000000E-05
   M5   732.76500   1.2900000E-05
   M5   733.66100   1.2200000E-05
   M5   734.59500   1.0800000E-05
   M5   735.54500   1.0800000E-05
   M5   736.49400   1.0400000E-05
   M5   737.69200   1.0400000E-05
   M5   739.98400   3.6700000E-05
   M5   740.02100   4.6900000E-05
   M5   740.17400   5.1300000E-05
   M5   740.41200   6.4900000E-05
   M5   740.60800   5.3300000E-05
   M5   740.91000   6.9700000E-05
   M5   740.99400   6.3600000E-05
   M5   741.17800   6.4400000E-05
   M5   741.36600   5.9700000E-05
   M5   741.73400   6.5000000E-05
   M5   741.77200   6.5200000E-05
   M5   742.21800   7.1600000E-05
   M5   742.74800   7.2100000E-05
   M5   743.26100   6.8900000E-05
   M5   743.68900   6.5000000E-05
   M5   744.16800   7.2900000E-05
   M5   744.61400   7.0300000E-05
   M5   745.12400   6.6100000E-05
   M5   745.54000   8.5800000E-05
   M5   746.10300   6.7900000E-05
   M5   746.57600   8.1000000E-05
   M5   747.26900   5.9500000E-05
   M5   747.74500   6.6400000E-05
   M5   747.79500   7.1700000E-05
   M5   748.25100   7.4700000E-05
   M5   748.25800   7.3400000E-05
   M5   748.71400   6.8200000E-05
   M5   749.19100   7.0400000E-05
   M5   749.68200   7.7900000E-05
   M5   750.13300   6.7800000E-05
   M5   750.63100   7.3600000E-05
   M5   751.10300   6.2400000E-05
   M5   751.56100   6.5200000E-05
   M5   752.10700   7.8100000E-05
   M5   752.55000   6.7700000E-05
   M5   752.84500   6.6500000E-05
   M5   752.88500   6.8500000E-05
   M5   752.95100   6.1800000E-05
   M5   753.12900   6.7500000E-05
   M5   753.35000   6.7400000E-05
   M5   753.46600   5.0100000E-05
   M5   753.79600   5.9100000E-05
   M5   753.84600   6.4500000E-05
   M5   754.26000   6.0000000E-05
   M5   754.30300   5.6700000E-05
   M5   754.81400   4.9900000E-05
   M5   756.71000   1.0300000E-05
   M5   757.63400   7.8000000E-06
   M5   758.35900   7.0000000E-06
   M5   758.60900   6.8000000E-06
   M5   759.59900   5.6000000E-06
   M5   759.73000   5.2000000E-06
   M5   761.61200   4.2000000E-06
   M5   763.58100   4.6000000E-06
   M5   764.53200   4.9000000E-06
   M5   766.49400   4.7000000E-06
   M5   767.52500   5.4000000E-06
   M5   768.87600   5.4000000E-06
   M5   769.83200   5.8000000E-06
   M5   770.84300   5.2000000E-06
   M5   771.88100   6.2000000E-06
   M5   772.75100   5.4000000E-06
   M5   773.82200   6.0000000E-06
   M5   774.78600   5.8000000E-06
   M5   775.73900   5.6000000E-06
   M5   776.74700   4.5000000E-06
   M5   781.79700   4.5000000E-06
   M5   786.00000   1.0000000E-10
   M5   791.49350   1.0000000E-10
   M5   796.99300   1.0000000E-10
   M5   802.49450   1.0000000E-10
   M5   808.00000   1.0000000E-10
   M5   813.49300   1.0000000E-10
   M5   819.00650   1.0000000E-10
   M5   824.50650   1.0000000E-10
   M5   829.99850   1.0000000E-10
   M5   835.50450   1.0000000E-10
   M5   836.34000   6.0000000E-06
   M5   837.47400   9.7000000E-06
   M5   838.56100   1.3800000E-05
   M5   838.56700   1.4600000E-05
   M5   839.27600   1.7200000E-05
   M5   839.27700   1.8600000E-05
   M5   839.28200   2.2200000E-05
   M5   839.80500   2.7900000E-05
   M5   840.33500   2.5600000E-05
   M5   840.41900   2.4700000E-05
   M5   841.50800   3.4300000E-05
   M5   841.53400   3.0300000E-05
   M5   841.61700   3.6600000E-05
   M5   842.20800   3.7200000E-05
   M5   842.22400   3.8400000E-05
   M5   842.77500   5.0400000E-05
   M5   843.31400   4.8300000E-05
   M5   843.31700   5.8600000E-05
   M5   843.35800   5.6700000E-05
   M5   843.85200   6.1700000E-05
   M5   844.40200   7.6000000E-05
   M5   844.40500   7.0900000E-05
   M5   844.43600   6.5200000E-05
   M5   845.03100   8.4300000E-05
   M5   845.13500   8.8900000E-05
   M5   845.19200   7.8500000E-05
   M5   845.67500   9.2900000E-05
   M5   846.32000   0.0001174
   M5   846.34900   0.0001189
   M5   846.87200   0.0001368
   M5   847.41200   0.0001595
   M5   847.42000   0.0001617
   M5   847.96500   0.0001817
   M5   848.14800   0.0001889
   M5   848.70400   0.0002179
   M5   849.25500   0.0002526
   M5   849.82400   0.0002923
   M5   850.45300   0.0003381
   M5   850.99000   0.0003801
   M5   851.54900   0.0004172
   M5   851.74300   0.0004180
   M5   852.86000   0.0004583
   M5   853.41700   0.0004738
   M5   854.00900   0.0004812
   M5   854.59300   0.0004892
   M5   855.17300   0.0004908
   M5   855.31600   0.0004881
   M5   855.91300   0.0004892
   M5   856.48400   0.0004922
   M5   857.04500   0.0004944
   M5   857.61700   0.0004924
   M5   858.21100   0.0004972
   M5   858.34600   0.0004997
   M5   858.82600   0.0005011
   M5   858.90200   0.0005014
   M5   858.90400   0.0005044
   M5   859.45000   0.0004998
   M5   860.05500   0.0005002
   M5   860.20100   0.0004985
   M5   860.78400   0.0005045
   M5   861.38700   0.0005047
   M5   861.97400   0.0005089
   M5   862.53500   0.0005108
   M5   863.10500   0.0005049
   M5   863.27200   0.0005060
   M5   863.86800   0.0005084
   M5   864.44600   0.0005063
   M5   865.01600   0.0005089
   M5   865.60100   0.0005070
   M5   865.73900   0.0005039
   M5   866.32100   0.0005067
   M5   866.85800   0.0005136
   M5   867.44100   0.0005119
   M5   867.61900   0.0005095
   M5   868.20800   0.0005141
   M5   868.80900   0.0005086
   M5   869.37900   0.0005030
   M5   869.97200   0.0005100
   M5   870.58200   0.0005047
   M5   870.68800   0.0005081
   M5   871.23000   0.0005074
   M5   871.85100   0.0005091
   M5   872.51300   0.0005090
   M5   873.09600   0.0005065
   M5   873.23400   0.0005073
   M5   873.72200   0.0005106
   M5   873.82300   0.0005064
   M5   873.82500   0.0005083
   M5   874.40500   0.0005073
   M5   874.98900   0.0005078
   M5   875.16000   0.0005080
   M5   875.78500   0.0005123
   M5   876.38900   0.0005059
   M5   876.95700   0.0005048
   M5   877.54800   0.0004982
   M5   877.69300   0.0005047
   M5   878.28900   0.0005041
   M5   878.86600   0.0005009
   M5   879.44200   0.0005027
   M5   879.67000   0.0005035
   M5   880.25800   0.0005050
   M5   880.88000   0.0005043
   M5   881.44600   0.0005050
   M5   882.03700   0.0005024
   M5   882.18000   0.0004985
   M5   882.74900   0.0004957
   M5   883.33200   0.0004866
   M5   883.99600   0.0004759
   M5   884.62600   0.0004559
   M5   884.77400   0.0004586
   M5   885.37000   0.0004284
   M5   885.94900   0.0003930
   M5   886.56800   0.0003350
   M5   887.24600   0.0002853
   M5   887.90300   0.0002329
   M5   888.58800   0.0001914
   M5   889.16700   0.0001625
   M5   889.25900   0.0001575
   M5   889.34600   0.0001561
   M5   889.91700   0.0001287
   M5   890.50400   0.0001103
   M5   890.53100   9.2800000E-05
   M5   890.64500   9.5200000E-05
   M5   891.23500   8.8400000E-05
   M5   891.25100   7.1900000E-05
   M5   891.83600   6.7900000E-05
   M5   892.51300   5.1000000E-05
   M5   892.57000   5.7500000E-05
   M5   893.13100   4.1100000E-05
   M5   893.23300   4.1300000E-05
   M5   893.29000   4.5100000E-05
   M5   893.30200   4.2300000E-05
   M5   893.88500   3.0400000E-05
   M5   893.88600   3.8500000E-05
   M5   894.48300   3.8100000E-05
   M5   894.48900   3.7200000E-05
   M5   894.54100   3.0800000E-05
   M5   894.61200   3.0400000E-05
   M5   895.24300   2.4200000E-05
   M5   895.81400   2.6700000E-05
   M5   896.58800   2.2500000E-05
   M5   897.22900   1.9300000E-05
   M5   897.90100   2.4100000E-05
   M5   898.48300   1.5000000E-05
   M5   899.24500   1.3800000E-05
   M5   900.15000   1.1500000E-05
   M5   901.26000   1.0300000E-05
   M5   902.51900   8.9000000E-06
   M5   903.26400   8.4000000E-06
   M5   904.20500   8.8000000E-06
   M5   905.33500   9.1000000E-06
   M5   906.53400   9.9000000E-06
   M5   907.34300   9.0000000E-06
   M5   908.26800   1.1600000E-05
   M5   909.43400   1.1900000E-05
   M5   910.12700   1.4200000E-05
   M5   911.42800   1.6900000E-05
   M5   912.16300   2.0400000E-05
   M5   913.11200   2.5500000E-05
   M5   914.24300   3.7200000E-05
   M5   915.47700   5.1300000E-05
   M5   916.31700   6.2300000E-05
   M5   917.04700   6.7500000E-05
   M5   917.25800   6.7600000E-05
   M5   918.40700   6.9800000E-05
   M5   918.40900   7.1900000E-05
   M5   919.12200   6.8000000E-05
   M5   919.12600   6.8700000E-05
   M5   920.40600   6.1500000E-05
   M5   921.19100   5.9200000E-05
   M5   922.15100   5.7100000E-05
   M5   923.34100   5.5300000E-05
   M5   924.60500   5.2800000E-05
   M5   925.41100   5.0000000E-05
   M5   927.60300   5.0300000E-05
   M5   928.37100   5.3500000E-05
   M5   929.69000   5.3700000E-05
   M5   930.56100   5.8000000E-05
   M5   931.35200   5.9800000E-05
   M5   932.61300   6.8300000E-05
   M5   933.40700   7.0300000E-05
   M5   934.13100   6.9800000E-05
   M5   935.49600   7.9000000E-05
   M5   936.30700   8.3300000E-05
   M5   937.58500   8.4300000E-05
   M5   938.32800   8.8700000E-05
   M5   939.14200   8.9900000E-05
   M5   940.11000   9.1700000E-05
   M5   941.38100   9.6200000E-05
   M5   942.12700   9.7700000E-05
   M5   943.45800   9.5700000E-05
   M5   944.27100   0.0001015
   M5   945.16800   0.0001004
   M5   946.45800   0.0001092
   M5   947.29100   0.0001143
   M5   948.31100   0.0001230
   M5   949.38600   0.0001305
   M5   949.52100   0.0001319
   M5   949.63800   0.0001318
   M5   950.32700   0.0001419
   M5   950.35000   0.0001435
   M5   950.97500   0.0001529
   M5   951.05100   0.0001523
   M5   951.11100   0.0001600
   M5   951.81800   0.0001640
   M5   952.40700   0.0001752
   M5   952.42500   0.0001810
   M5   952.58500   0.0001788
   M5   953.26300   0.0001949
   M5   953.91400   0.0002002
   M5   954.25300   0.0002122
   M5   954.26500   0.0002063
   M5   954.68700   0.0002133
   M5   954.92200   0.0002166
   M5   955.51800   0.0002281
   M5   955.58500   0.0002222
   M5   956.21200   0.0002091
   M5   956.32300   0.0002365
   M5   956.94400   0.0002328
   M5   957.07800   0.0002326
   M5   957.16900   0.0002399
   M5   957.37300   0.0002416
   M5   957.78700   0.0002357
   M5   958.07400   0.0002387
   M5   958.15200   0.0002429
   M5   958.51400   0.0002392
   M5   958.53100   0.0002456
   M5   958.53900   0.0002394
   M5   958.54000   0.0002408
   M5   959.21700   0.0002471
   M5   959.22400   0.0002443
   M5   959.23200   0.0002486
   M5   959.30000   0.0002504
   M5   959.52000   0.0002468
   M5   960.18200   0.0002584
   M5   960.22300   0.0002645
   M5   960.86500   0.0002706
   M5   961.20000   0.0002897
   M5   961.22800   0.0002790
   M5   961.68000   0.0003000
   M5   962.38700   0.0003278
   M5   962.41200   0.0003422
   M5   962.71900   0.0003513
   M5   963.17600   0.0003801
   M5   963.50200   0.0004093
   M5   963.87200   0.0004280
   M5   964.18300   0.0004531
   M5   964.23600   0.0004647
   M5   964.82200   0.0004962
   M5   965.50300   0.0005285
   M5   965.55200   0.0005367
   M5   966.14800   0.0005398
   M5   966.37800   0.0005425
   M5   966.39700   0.0005359
   M5   966.99700   0.0004936
   M5   967.39200   0.0004548
   M5   967.79000   0.0004041
   M5   967.85700   0.0003951
   M5   968.54100   0.0003139
   M5   968.55400   0.0003109
   M5   968.59600   0.0003180
   M5   968.84900   0.0002935
   M5   968.88200   0.0002914
   M5   969.51400   0.0002650
   M5   969.52500   0.0002636
   M5   969.59800   0.0002729
   M5   970.19600   0.0002543
   M5   970.27400   0.0002531
   M5   970.86800   0.0002514
   M5   970.98100   0.0002415
   M5   971.68800   0.0001643
   M5   971.69100   0.0001568
   M5   971.80600   0.0001334
   M5   972.50100   7.1400000E-05
   M5   972.59400   6.4500000E-05
   M5   972.82500   5.6700000E-05
   M5   973.29100   4.3800000E-05
   M5   973.62200   4.2500000E-05
   M5   973.98600   3.5400000E-05
   M5   974.28100   3.0400000E-05
   M5   974.39000   2.9800000E-05
   M5   974.98000   2.5800000E-05
   M5   975.62400   2.1400000E-05
   M5   975.67800   2.2700000E-05
   M5   975.73000   2.1800000E-05
   M5   976.40700   1.8400000E-05
   M5   976.48300   2.0800000E-05
   M5   977.11200   1.8400000E-05
   M5   977.31600   1.7100000E-05
   M5   977.38300   2.0100000E-05
   M5   977.97900   1.6700000E-05
   M5   978.32600   1.5600000E-05
   M5   978.78400   1.5100000E-05
   M5   979.14500   1.7600000E-05
   M5   979.16100   1.5800000E-05
   M5   979.76900   1.4900000E-05
   M5   980.43200   1.4600000E-05
   M5   980.50800   1.7500000E-05
   M5   981.33100   1.6400000E-05
   M5   983.60300   1.4600000E-05
   M5   984.38000   1.6900000E-05
   M5   985.35700   1.6100000E-05
   M5   986.34400   1.7600000E-05
   M5   988.46700   1.5500000E-05
   M5   989.28700   1.4000000E-05
   M5   990.26700   1.9100000E-05
   M5   991.65500   1.6300000E-05
   M5   992.51300   2.2200000E-05
   M5   993.38000   1.9600000E-05
   M5   994.21600   1.9700000E-05
   M5   995.29200   2.2400000E-05
   M5   996.60000   2.1200000E-05
   M5   997.51000   2.7200000E-05
   M5   997.53400   2.5500000E-05
   M5   998.34300   2.1400000E-05
   M5   999.20900   1.8600000E-05
   M5  1000.28100   2.3900000E-05
   M5  1001.26100   2.0100000E-05
   M5  1001.59900   2.0100000E-05
   M5  1002.68900   2.0700000E-05
   M5  1003.27000   2.1800000E-05
   M5  1003.34800   2.4200000E-05
   M5  1004.22400   2.0800000E-05
   M5  1006.64600   2.1900000E-05
   M5  1007.45700   2.1600000E-05
   M5  1008.42100   2.1300000E-05
   M5  1009.25100   2.0200000E-05
   M5  1011.49500   1.2702240E-05
   M5  1017.00000   1.0776900E-05
   M5  1022.50500   1.0501850E-05
   M5  1027.99500   9.8892420E-06
   M5  1033.50500   8.4577400E-06
   M5  1039.00500   6.7261850E-06
   M5  1044.50000   5.8072720E-06
   M5  1049.99500   6.0323130E-06
   M5  1055.50000   5.9948060E-06
   M5  1060.99500   4.7008280E-06
   M5  1066.49000   3.1880610E-06
   M5  1072.00500   2.1941360E-06
   M5  1077.50000   1.4440040E-06
   M5  1083.00500   1.0000000E-10
   M5  1088.50000   1.0000000E-10
   M5  1094.00500   1.0000000E-10
   M5  1099.49500   1.0000000E-10
