%DAWG J2 VIIRS Band Average "Fused" RSR Release V2 Band      M4
%Based upon VCST 11-13-2018 (V6) analysis (GLAMR) and DAWG V1 release (SpMA)
%Using J2 VIIRS FP-15,-16 RSR Measurements at Raytheon El Segundo, May - October 2017 and GLAMR RSR measurements August 2016
%Band   wvl_nm         RSR
   M4   553.74100   0.9868391
   M4   553.75200   0.9861504
   M4   553.79500   0.9855334
   M4   553.99600   0.9822615
   M4   554.16500   0.9815016
   M4   554.48300   0.9697663
   M4   555.02300   0.9536123
   M4   555.50200   0.9368390
   M4   555.87500   0.9233514
   M4   556.37500   0.9113881
   M4   556.85700   0.9088497
   M4   557.25800   0.9113008
   M4   557.28300   0.9154653
   M4   557.76900   0.9324688
   M4   558.31400   0.9565106
   M4   558.71500   0.9747259
   M4   559.17800   0.9909613
   M4   559.68300   1.0000000
   M4   560.22200   0.9997430
   M4   560.69300   0.9937751
   M4   560.97600   0.9928377
   M4   561.59100   0.9780600
   M4   561.89100   0.9744076
   M4   561.95500   0.9722047
   M4   561.96700   0.9700515
   M4   562.07500   0.9736668
   M4   562.17600   0.9722945
   M4   562.20500   0.9719972
   M4   562.21900   0.9699986
   M4   562.84200   0.9663619
   M4   563.17500   0.9717539
   M4   563.37300   0.9708464
   M4   563.68900   0.9744124
   M4   564.28100   0.9711818
   M4   564.28700   0.9705517
   M4   564.63900   0.9426522
   M4   564.81200   0.9181313
   M4   565.18900   0.8300671
   M4   565.21000   0.8222223
   M4   565.67000   0.6634398
   M4   565.69400   0.6425769
   M4   566.02000   0.4871984
   M4   566.07200   0.4618637
   M4   566.41200   0.3108313
   M4   566.42400   0.3094517
   M4   567.22800   0.0848416
   M4   567.69300   0.0414973
   M4   567.72100   0.0391828
   M4   567.73000   0.0389040
   M4   568.01800   0.0258804
   M4   568.13000   0.0217610
   M4   568.13300   0.0212182
   M4   568.29600   0.0171991
   M4   568.36600   0.0162016
   M4   568.43900   0.0143949
   M4   568.79300   0.0091485
   M4   568.79800   0.0091195
   M4   568.82700   0.0088279
   M4   569.29600   0.0052098
   M4   569.79100   0.0031187
   M4   569.82200   0.0030098
   M4   570.79800   0.0011601
   M4   570.82700   0.0011370
   M4   571.30100   0.0006960
   M4   571.79600   0.0004237
   M4   571.82300   0.0004027
   M4   572.29600   0.0002544
   M4   572.79000   0.0002044
   M4   572.82000   0.0002000
   M4   573.29100   0.0001984
   M4   573.79500   0.0002135
   M4   573.82600   0.0002176
   M4   574.29000   0.0002114
   M4   574.79100   0.0002192
   M4   574.83600   0.0002161
   M4   575.28700   0.0002049
   M4   575.79400   0.0001124
   M4   575.82900   0.0001233
   M4   577.99950   2.1967920E-05
   M4   581.99950   1.2799910E-06
   M4   585.99850   2.1879650E-06
   M4   589.99500   1.0000000E-10
   M4   595.49900   4.0480500E-06
   M4   601.00500   3.8084460E-06
   M4   606.50150   4.9686340E-06
   M4   611.99450   6.8728570E-06
   M4   617.50400   8.9347150E-06
   M4   623.00000   7.5286170E-06
   M4   628.50150   1.1040710E-05
   M4   634.00450   7.5979750E-06
   M4   639.50500   3.5625360E-06
   M4   644.99950   3.4238180E-06
   M4   650.49600   1.0000000E-10
   M4   655.99500   9.5904720E-06
   M4   661.48950   5.6496150E-06
   M4   666.99250   7.7650680E-05
   M4   672.50200   3.8866320E-05
   M4   677.99400   9.7462150E-05
   M4   683.50200   9.2941210E-06
   M4   689.00050   5.0253830E-06
   M4   694.50800   2.6482570E-06
   M4   699.99900   5.7883330E-06
   M4   705.49700   5.4352330E-06
   M4   710.99950   4.0606610E-06
   M4   716.50650   6.9233010E-06
   M4   717.67000   1.3800000E-05
   M4   717.74800   1.5200000E-05
   M4   718.59900   2.0100000E-05
   M4   718.84200   2.3900000E-05
   M4   719.74100   2.0700000E-05
   M4   719.76000   1.8500000E-05
   M4   720.65100   6.6000000E-06
   M4   727.50000   2.9383040E-06
   M4   732.99600   3.3481530E-06
   M4   735.54500   6.6000000E-06
   M4   740.41200  -6.0700000E-05
   M4   740.60800  -5.7500000E-05
   M4   741.17800  -6.4800000E-05
   M4   741.36600  -9.2900000E-05
   M4   741.73400  -8.2900000E-05
   M4   741.77200  -8.0000000E-05
   M4   742.21800  -9.6900000E-05
   M4   742.74800  -9.1700000E-05
   M4   743.26100  -1.0040000E-04
   M4   743.68900  -9.6700000E-05
   M4   744.16800  -1.0250000E-04
   M4   744.61400  -8.6300000E-05
   M4   745.12400  -9.0900000E-05
   M4   745.54000  -9.9400000E-05
   M4   746.10300  -8.4200000E-05
   M4   746.57600  -9.0900000E-05
   M4   747.26900  -8.0400000E-05
   M4   747.74500  -8.0100000E-05
   M4   747.79500  -8.9900000E-05
   M4   748.25100  -8.9000000E-05
   M4   748.25800  -8.5700000E-05
   M4   748.71400  -8.9100000E-05
   M4   749.19100  -9.0400000E-05
   M4   749.68200  -7.8000000E-05
   M4   750.13300  -8.5500000E-05
   M4   750.63100  -8.1400000E-05
   M4   751.10300  -9.7100000E-05
   M4   751.56100  -1.0090000E-04
   M4   752.10700  -7.7500000E-05
   M4   752.55000  -6.8600000E-05
   M4   752.84500  -7.1200000E-05
   M4   752.88500  -6.0600000E-05
   M4   752.95100  -6.7700000E-05
   M4   753.12900  -5.5800000E-05
   M4   753.35000  -6.7000000E-05
   M4   756.71000   1.4400000E-05
   M4   757.63400   2.0200000E-05
   M4   758.35900   2.0200000E-05
   M4   758.60900   2.0900000E-05
   M4   759.59900   1.9100000E-05
   M4   759.73000   2.0600000E-05
   M4   761.61200   2.2100000E-05
   M4   763.58100   2.1800000E-05
   M4   764.53200   2.1500000E-05
   M4   766.49400   2.1800000E-05
   M4   767.52500   2.2200000E-05
   M4   768.87600   2.3700000E-05
   M4   769.83200   2.2400000E-05
   M4   770.84300   2.4400000E-05
   M4   771.88100   2.5800000E-05
   M4   772.75100   2.7400000E-05
   M4   773.82200   3.1000000E-05
   M4   774.78600   3.6700000E-05
   M4   775.73900   4.0700000E-05
   M4   776.74700   3.8100000E-05
   M4   777.75500   3.2100000E-05
   M4   778.73600   2.7400000E-05
   M4   779.76900   2.0400000E-05
   M4   780.73100   1.3800000E-05
   M4   781.79700   7.8000000E-06
   M4   782.80000   5.5000000E-06
   M4   787.99450   1.0000000E-10
   M4   793.50800   1.0000000E-10
   M4   798.99500   1.0000000E-10
   M4   804.49800   1.0000000E-10
   M4   809.99650   1.0000000E-10
   M4   815.50200   1.0000000E-10
   M4   821.00400   1.0000000E-10
   M4   826.50150   1.0000000E-10
   M4   831.99150   1.0000000E-10
   M4   837.49550   1.0000000E-10
   M4   842.99650   1.0000000E-10
   M4   846.34900  -1.1000000E-05
   M4   847.42000  -3.3700000E-05
   M4   850.45300  -2.7100000E-05
   M4   850.99000  -3.8300000E-05
   M4   851.54900  -3.7000000E-05
   M4   851.74300  -4.3100000E-05
   M4   852.86000  -5.6900000E-05
   M4   853.41700  -6.7700000E-05
   M4   854.00900  -6.6400000E-05
   M4   854.59300  -6.5200000E-05
   M4   855.17300  -6.8100000E-05
   M4   855.31600  -6.7600000E-05
   M4   855.91300  -6.4000000E-05
   M4   856.48400  -6.6100000E-05
   M4   857.04500  -6.4400000E-05
   M4   857.61700  -6.9600000E-05
   M4   858.21100  -6.5800000E-05
   M4   858.34600  -7.1200000E-05
   M4   858.82600  -6.7000000E-05
   M4   858.90200  -7.1200000E-05
   M4   858.90400  -6.5700000E-05
   M4   859.45000  -6.9200000E-05
   M4   860.05500  -7.2700000E-05
   M4   860.20100  -7.1900000E-05
   M4   860.78400  -7.2900000E-05
   M4   861.38700  -7.0000000E-05
   M4   861.97400  -7.1000000E-05
   M4   862.53500  -7.4500000E-05
   M4   863.10500  -7.4800000E-05
   M4   863.27200  -7.6700000E-05
   M4   863.86800  -7.8600000E-05
   M4   864.44600  -7.1100000E-05
   M4   865.01600  -7.1300000E-05
   M4   865.60100  -6.5300000E-05
   M4   865.73900  -7.2700000E-05
   M4   866.32100  -7.1500000E-05
   M4   866.85800  -6.7700000E-05
   M4   867.44100  -7.1900000E-05
   M4   867.61900  -6.9900000E-05
   M4   868.20800  -6.6300000E-05
   M4   868.80900  -7.1700000E-05
   M4   869.37900  -6.6800000E-05
   M4   869.97200  -6.6700000E-05
   M4   870.58200  -7.5000000E-05
   M4   870.68800  -7.2600000E-05
   M4   871.23000  -7.3000000E-05
   M4   871.85100  -6.6500000E-05
   M4   872.51300  -6.7900000E-05
   M4   873.09600  -6.5100000E-05
   M4   873.23400  -6.6700000E-05
   M4   873.72200  -6.7300000E-05
   M4   873.82300  -6.2800000E-05
   M4   873.82500  -6.6100000E-05
   M4   874.40500  -5.9500000E-05
   M4   874.98900  -5.6100000E-05
   M4   875.16000  -5.3700000E-05
   M4   875.78500  -5.8700000E-05
   M4   876.38900  -4.1700000E-05
   M4   876.95700  -4.2100000E-05
   M4   877.54800  -3.5200000E-05
   M4   877.69300  -4.6700000E-05
   M4   878.28900  -4.4100000E-05
   M4   878.86600  -3.9500000E-05
   M4   879.44200  -4.0300000E-05
   M4   879.67000  -4.9800000E-05
   M4   880.25800  -4.9600000E-05
   M4   880.88000  -5.2500000E-05
   M4   881.44600  -5.3200000E-05
   M4   882.03700  -4.9900000E-05
   M4   882.18000  -5.4600000E-05
   M4   882.74900  -5.0700000E-05
   M4   883.33200  -5.4400000E-05
   M4   883.99600  -2.8600000E-05
   M4   884.62600  -4.1000000E-05
   M4   884.77400  -4.1000000E-05
   M4   885.37000  -3.2200000E-05
   M4   889.25900   9.5000000E-06
   M4   890.53100   1.7000000E-05
   M4   891.25100   1.6400000E-05
   M4   892.51300   1.5200000E-05
   M4   893.23300   1.3700000E-05
   M4   894.54100   1.1800000E-05
   M4   895.24300   1.0200000E-05
   M4   897.99850   1.0000000E-10
   M4   902.51900   9.8000000E-06
   M4   903.26400   1.0200000E-05
   M4   904.20500   9.2000000E-06
   M4   909.00200   3.4364290E-06
   M4   911.42800   8.8000000E-06
   M4   912.16300   1.1100000E-05
   M4   913.11200   1.3000000E-05
   M4   914.24300   1.3800000E-05
   M4   915.47700   1.0100000E-05
   M4   916.31700   1.4000000E-05
   M4   917.04700   1.2600000E-05
   M4   918.40900   1.1000000E-05
   M4   919.99650   3.5247040E-06
   M4   925.50650   2.6860890E-06
   M4   930.99650   2.3392940E-06
   M4   936.49700   2.7365320E-06
   M4   940.11000   1.0600000E-05
   M4   941.38100   1.3100000E-05
   M4   942.12700   1.8400000E-05
   M4   943.45800   1.8700000E-05
   M4   944.27100   2.0400000E-05
   M4   945.16800   2.1800000E-05
   M4   946.45800   2.0800000E-05
   M4   947.29100   1.9700000E-05
   M4   948.31100   1.6700000E-05
   M4   949.52100   1.4400000E-05
   M4   949.63800   1.1700000E-05
   M4   950.32700   1.0800000E-05
   M4   950.97500   1.2400000E-05
   M4   951.05100   1.0800000E-05
   M4   951.81800   1.1400000E-05
   M4   952.40700   1.0900000E-05
   M4   952.58500   1.0400000E-05
   M4   953.26300   1.1700000E-05
   M4   953.91400   9.5000000E-06
   M4   954.26500   1.1500000E-05
   M4   954.68700   9.9000000E-06
   M4   954.92200   9.7000000E-06
   M4   955.58500   9.5000000E-06
   M4   956.21200   1.0000000E-05
   M4   956.94400   9.1000000E-06
   M4   957.07800   8.7000000E-06
   M4   957.78700   1.1000000E-05
   M4   958.07400   1.1000000E-05
   M4   958.51400   1.0100000E-05
   M4   958.53900   1.2700000E-05
   M4   958.54000   1.2200000E-05
   M4   959.21700   1.2500000E-05
   M4   959.22400   1.3600000E-05
   M4   959.52000   1.2300000E-05
   M4   960.18200   1.5300000E-05
   M4   960.86500   1.3600000E-05
   M4   961.22800   1.5800000E-05
   M4   961.68000   1.5600000E-05
   M4   962.38700   1.7200000E-05
   M4   962.71900   1.6000000E-05
   M4   963.17600   1.7600000E-05
   M4   963.50200   1.6800000E-05
   M4   963.87200   1.6700000E-05
   M4   964.18300   1.7900000E-05
   M4   964.23600   1.9700000E-05
   M4   964.82200   1.8100000E-05
   M4   965.50300   1.9400000E-05
   M4   965.55200   2.1800000E-05
   M4   966.14800   2.1200000E-05
   M4   966.37800   2.3700000E-05
   M4   966.39700   2.2600000E-05
   M4   966.99700   2.5200000E-05
   M4   967.39200   2.5400000E-05
   M4   967.79000   3.3200000E-05
   M4   967.85700   3.1100000E-05
   M4   968.54100   3.7900000E-05
   M4   968.55400   3.8300000E-05
   M4   968.59600   3.8300000E-05
   M4   968.84900   3.8700000E-05
   M4   968.88200   3.9700000E-05
   M4   969.51400   4.7000000E-05
   M4   969.52500   4.7000000E-05
   M4   969.59800   4.8000000E-05
   M4   970.19600   5.1700000E-05
   M4   970.27400   5.7200000E-05
   M4   970.86800   6.0300000E-05
   M4   970.98100   6.2600000E-05
   M4   971.68800   6.7900000E-05
   M4   971.69100   6.7100000E-05
   M4   971.80600   6.8800000E-05
   M4   972.50100   7.0500000E-05
   M4   972.59400   7.0900000E-05
   M4   972.82500   7.1900000E-05
   M4   973.29100   6.5900000E-05
   M4   973.62200   6.1200000E-05
   M4   973.98600   4.8700000E-05
   M4   974.28100   3.8600000E-05
   M4   974.39000   3.5500000E-05
   M4   974.98000   2.4900000E-05
   M4   975.62400   1.5900000E-05
   M4   975.67800   2.0100000E-05
   M4   975.73000   1.5400000E-05
   M4   976.40700   1.4300000E-05
   M4   980.49600   2.6419510E-06
   M4   985.99500   1.6330920E-06
   M4   991.49900   2.0492460E-06
   M4   997.00000   1.6457030E-06
   M4  1002.49500   5.2649860E-06
   M4  1008.00000   1.5328360E-05
   M4  1013.50000   2.9572200E-06
   M4  1019.00000   2.6923950E-06
   M4  1024.50000   2.4969280E-06
   M4  1030.00000   2.5032330E-06
   M4  1035.51000   8.7518590E-06
   M4  1041.00000   1.5700380E-05
   M4  1046.50500   6.6900020E-06
   M4  1052.00500   1.2459420E-05
   M4  1057.49000   1.9748430E-05
   M4  1063.00000   5.1830170E-06
   M4  1068.50000   1.6330920E-06
   M4  1074.00000   1.0000000E-10
   M4  1079.50000   1.0000000E-10
   M4  1084.99500   1.0000000E-10
   M4  1090.50500   1.0000000E-10
   M4  1096.00000   1.0000000E-10
   M4  1101.50500   1.0000000E-10
