%DAWG J2 VIIRS Band Average "Fused" RSR Release V2 Band      I2
%Based upon VCST 11-13-2018 (V6) analysis (GLAMR) and DAWG V1 release (SpMA)
%Using J2 VIIRS FP-15,-16 RSR Measurements at Raytheon El Segundo, May - October 2017 and GLAMR RSR measurements August 2016
%Band   wvl_nm         RSR
   I2   867.61900   0.9979290
   I2   868.20800   0.9978513
   I2   868.80900   0.9978519
   I2   869.37900   0.9976896
   I2   869.97200   0.9983541
   I2   870.58200   0.9988990
   I2   870.68800   0.9992677
   I2   871.23000   0.9995299
   I2   871.85100   0.9998207
   I2   872.51300   1.0000000
   I2   873.09600   0.9996094
   I2   873.23400   0.9993556
   I2   873.72200   0.9985284
   I2   873.82300   0.9981331
   I2   873.82500   0.9980059
   I2   874.40500   0.9971668
   I2   874.98900   0.9957490
   I2   875.16000   0.9951680
   I2   875.78500   0.9927795
   I2   876.38900   0.9911514
   I2   876.95700   0.9895739
   I2   877.54800   0.9880892
   I2   877.69300   0.9879240
   I2   878.28900   0.9872580
   I2   878.86600   0.9867743
   I2   879.44200   0.9871146
   I2   879.67000   0.9866803
   I2   880.25800   0.9859995
   I2   880.88000   0.9851150
   I2   881.44600   0.9824013
   I2   882.03700   0.9753249
   I2   882.18000   0.9728087
   I2   882.74900   0.9609235
   I2   883.33200   0.9400176
   I2   883.99600   0.9038470
   I2   884.62600   0.8546955
   I2   884.77400   0.8407786
   I2   885.37000   0.7780563
   I2   885.94900   0.7036678
   I2   886.56800   0.6140225
   I2   887.24600   0.5130242
   I2   887.90300   0.4165878
   I2   888.58800   0.3273994
   I2   889.16700   0.2604723
   I2   889.25900   0.2512204
   I2   889.34600   0.2447137
   I2   889.91700   0.1915983
   I2   890.50400   0.1509241
   I2   890.53100   0.1503207
   I2   890.64500   0.1420164
   I2   891.23500   0.1111438
   I2   891.25100   0.1109585
   I2   891.83600   0.0864612
   I2   892.51300   0.0662526
   I2   892.57000   0.0644202
   I2   893.13100   0.0520140
   I2   893.23300   0.0500505
   I2   893.29000   0.0489192
   I2   893.30200   0.0487207
   I2   893.88500   0.0391005
   I2   893.88600   0.0391293
   I2   894.48300   0.0316125
   I2   894.48900   0.0314959
   I2   894.54100   0.0313297
   I2   894.61200   0.0302706
   I2   895.19800   0.0247865
   I2   895.24300   0.0240785
   I2   895.81400   0.0199891
   I2   896.57500   0.0156740
   I2   896.58800   0.0158037
   I2   897.12600   0.0131590
   I2   897.22900   0.0126075
   I2   897.27300   0.0125936
   I2   897.90100   0.0105159
   I2   898.47600   0.0088018
   I2   898.48300   0.0086578
   I2   899.11600   0.0073361
   I2   899.24500   0.0069880
   I2   899.25200   0.0070621
   I2   899.82900   0.0060412
   I2   900.15000   0.0053826
   I2   900.57400   0.0049471
   I2   901.14800   0.0042372
   I2   901.26000   0.0040021
   I2   901.30000   0.0040291
   I2   901.92300   0.0034410
   I2   902.48800   0.0029639
   I2   902.51900   0.0029247
   I2   902.64100   0.0028318
   I2   903.26400   0.0024123
   I2   903.27000   0.0024118
   I2   903.87200   0.0020783
   I2   904.20500   0.0019256
   I2   904.52100   0.0017343
   I2   904.71200   0.0016759
   I2   905.33500   0.0014758
   I2   905.35500   0.0014387
   I2   905.96300   0.0012382
   I2   906.53400   0.0010996
   I2   906.54300   0.0011008
   I2   906.70600   0.0010075
   I2   907.34300   0.0009227
   I2   907.93400   0.0007787
   I2   908.26800   0.0007514
   I2   908.59400   0.0006745
   I2   908.79700   0.0006849
   I2   909.43400   0.0005826
   I2   909.45400   0.0005500
   I2   910.04400   0.0004758
   I2   910.12700   0.0005130
   I2   911.42800   0.0003904
   I2   912.16300   0.0003326
   I2   913.11200   0.0002842
   I2   914.24300   0.0002266
   I2   915.47700   0.0001702
   I2   916.31700   0.0001512
   I2   917.04700   0.0001459
   I2   917.25800   0.0001330
   I2   918.40900   0.0001096
   I2   919.12600   9.9100000E-05
   I2   924.99350   3.4153930E-05
   I2   930.99650   1.4036630E-05
   I2   936.49700   1.0000000E-10
   I2   941.99800   1.0000000E-10
   I2   947.50150   1.0000000E-10
   I2   953.00950   1.0000000E-10
   I2   958.49650   1.0000000E-10
   I2   963.99600   1.0000000E-10
   I2   969.49200   1.0000000E-10
   I2   975.00200   1.0000000E-10
   I2   980.49600   1.0000000E-10
   I2   985.99500   1.0000000E-10
   I2   991.49900   1.0000000E-10
   I2   997.00000   1.0000000E-10
   I2  1002.49500   1.0000000E-10
   I2  1008.00000   1.0000000E-10
   I2  1013.50000   1.0000000E-10
   I2  1019.00000   1.0000000E-10
   I2  1024.50000   1.0000000E-10
   I2  1030.00000   1.0000000E-10
   I2  1035.51000   1.0000000E-10
   I2  1041.00000   1.0000000E-10
   I2  1046.50500   1.0000000E-10
   I2  1052.00500   1.0000000E-10
   I2  1057.49000   1.0000000E-10
   I2  1063.00000   1.0000000E-10
   I2  1068.50000   1.0000000E-10
   I2  1074.00000   1.0000000E-10
   I2  1079.50000   1.0000000E-10
   I2  1084.99500   1.0000000E-10
   I2  1090.50500   1.0000000E-10
   I2  1096.00000   1.0000000E-10
   I2  1101.50500   1.0000000E-10
