Wavelength [um],Blue,Green,Red,NIR,Pan
0.747,0.000165574,0.000521793,2.52812E-05,0.280150698,0.305965092
0.748,0.000128035,0.000552876,2.54728E-05,0.292369759,0.304546983
0.749,8.90457E-05,0.00056813,2.43523E-05,0.299053356,0.303243652
0.75,6.54727E-05,0.000555236,1.97698E-05,0.301394886,0.301747485
0.751,5.51995E-05,0.000536951,1.63833E-05,0.30093495,0.299923559
0.752,4.54328E-05,0.000529334,1.86916E-05,0.299078672,0.297905486
0.753,4.32329E-05,0.000512547,2.83435E-05,0.29716787,0.296181182
0.754,3.36588E-05,0.000445144,1.70322E-05,0.295763162,0.294836483
0.755,2.39963E-05,0.000332494,5.72301E-06,0.294540899,0.293501759
0.756,2.33E-05,0.000245447,1.49445E-05,0.293503995,0.292163666
0.757,2.06E-05,0.000180007,9.7611E-06,0.292234658,0.290585478
0.758,2.45E-05,0.000133513,9.10622E-06,0.291788624,0.289954946
0.759,2.68E-05,0.000120002,1.02834E-05,0.290975099,0.289203853
0.76,3.85E-05,8.85389E-05,1.40647E-05,0.29020388,0.288706061
0.761,5.09E-05,7.48915E-05,1.8694E-05,0.288878771,0.28777334
0.762,4.63E-05,6.65348E-05,1.27563E-05,0.287853376,0.287177276
0.763,6.34E-05,6.06765E-05,1.44692E-05,0.286940655,0.286561955
0.764,7.54E-05,6.6178E-05,9.64003E-06,0.285938009,0.285746088
0.765,8.91E-05,5.91217E-05,8.50082E-06,0.285093416,0.284877024
0.766,1.04E-04,5.68E-05,1.73421E-05,0.284432419,0.284172297
0.767,1.06E-04,6.00E-05,1.11089E-05,0.283908616,0.283570836
0.768,1.14E-04,6.39E-05,1.86172E-05,0.282792673,0.282327768
0.769,1.14E-04,7.42E-05,2.29232E-05,0.281603565,0.280984679
0.77,1.16E-04,7.21E-05,1.96388E-05,0.280464247,0.279660866
0.771,1.29E-04,8.58E-05,2.76481E-05,0.278691905,0.277763778
0.772,1.32E-04,1.04E-04,1.1208E-05,0.277587407,0.276483263
0.773,1.35E-04,1.23E-04,1.04856E-05,0.276204053,0.274858089
0.774,1.29E-04,1.62E-04,1.70521E-05,0.275281743,0.2737535
0.775,1.16E-04,1.83E-04,9.63784E-06,0.273914228,0.272293418
0.776,1.04E-04,2.07E-04,1.55E-05,0.272994787,0.271262288
0.777,8.86E-05,2.14E-04,1.70E-05,0.271656132,0.269885586
0.778,7.85E-05,2.03E-04,7.21E-06,0.270638788,0.268938659
0.779,7.35E-05,0.000207747,1.11E-05,0.269893798,0.268320054
0.78,6.59E-05,0.000198503,8.48E-07,0.269007856,0.26755799
0.781,6.83E-05,0.000211878,6.50E-06,0.268025219,0.266752844
0.782,6.37E-05,0.000243899,2.19E-05,0.26721508,0.266074473
0.783,6.47E-05,0.000247275,2.35E-05,0.26674689,0.265636508
0.784,7.10E-05,0.000214497,2.68E-05,0.265122385,0.263983112
0.785,7.69E-05,0.000146177,1.19E-05,0.264864214,0.263700628
0.786,8.47E-05,9.49918E-05,1.61E-05,0.26407335,0.262854978
0.787,9.13E-05,6.93156E-05,2.01E-05,0.263167433,0.261764486
0.788,9.69868E-05,4.36417E-05,1.21E-05,0.26235266,0.260882629
0.789,0.000111719,4.01889E-05,1.83E-05,0.260864333,0.259380469
0.79,0.000104442,3.65233E-05,1.28E-05,0.259903107,0.258326991
0.791,0.000100057,2.24138E-05,2.65E-05,0.258832135,0.257222346
0.792,9.77347E-05,1.89019E-05,2.47E-05,0.25775094,0.256048462
0.793,0.000104395,2.8057E-05,1.67E-05,0.256189116,0.254545519
0.794,0.000104016,2.38553E-05,1.72E-05,0.255391226,0.253752558
0.795,9.12389E-05,1.75238E-05,2.02E-05,0.254071332,0.252438721
0.796,9.12983E-05,6.54904E-06,2.58E-05,0.253287234,0.251607055
0.797,8.59605E-05,1.80105E-05,3.45E-05,0.252232449,0.250567616
0.798,6.48495E-05,1.41452E-05,2.77E-05,0.251021967,0.24939395
0.799,6.66893E-05,9.98713E-06,3.60E-05,0.249912538,0.248315144
0.8,4.97148E-05,1.23891E-05,2.53E-05,0.248977305,0.247460009
0.801,4.4412E-05,1.0833E-05,2.56E-05,0.247854806,0.2463654
0.802,3.33615E-05,1.87566E-05,4.14E-05,0.246078703,0.2446849
0.803,2.43951E-05,1.57005E-05,4.02E-05,0.245242808,0.243822893
0.804,3.80752E-05,1.03169E-05,4.08E-05,0.244179169,0.242684172
0.805,2.78037E-05,1.80849E-05,3.38E-05,0.242405352,0.240852045
0.806,2.12199E-05,2.12973E-06,3.12E-05,0.241082376,0.239428226
0.807,3.16362E-05,7.50624E-06,4.38E-05,0.239843591,0.238104076
0.808,2.7623E-05,8.89063E-06,3.71E-05,0.237560178,0.235716058
0.809,2.96696E-05,2.31797E-06,4.16E-05,0.235306964,0.233414652
0.81,4.88074E-05,1.37368E-05,5.06E-05,0.23338864,0.231545414
0.811,5.02551E-05,1.60878E-05,4.14E-05,0.23083221,0.228929135
0.812,6.97845E-05,1.16714E-05,4.66E-05,0.228516069,0.226689095
0.813,8.48417E-05,2.35762E-05,4.94E-05,0.226400008,0.224591027
0.814,0.000103831,6.34849E-06,4.39E-05,0.224490888,0.222802791
0.815,0.000133846,1.40362E-05,4.64E-05,0.222349992,0.220746573
0.816,0.000137498,1.77334E-05,4.03E-05,0.220477914,0.218976972
0.817,0.000145976,1.76E-05,3.99E-05,0.21796342,0.216494498
0.818,0.000148205,1.82E-05,4.96E-05,0.217833712,0.216511836
0.819,0.000126202,1.77E-05,4.85E-05,0.217835471,0.216523806
0.82,0.000136209,1.85E-05,4.95E-05,0.217513203,0.216313515
0.821,0.000150544,2.03E-05,4.44E-05,0.217680813,0.216527426
0.822,0.000184354,2.07E-05,5.56E-05,0.217583812,0.21642676
0.823,0.000194942,2.16E-05,6.60E-05,0.217289451,0.216055679
0.824,0.00014666,2.84E-05,4.74E-05,0.216432154,0.215213708
0.825,0.000110285,1.47E-05,4.77E-05,0.216034219,0.214723402
0.826,8.04161E-05,2.46E-05,4.61E-05,0.21553806,0.214267596
0.827,5.4218E-05,2.11E-05,5.14E-05,0.215685553,0.214295509
0.828,5.31759E-05,2.48E-05,5.94E-05,0.21414043,0.212622654
0.829,4.24169E-05,3.91E-05,5.48E-05,0.211905339,0.21040294
0.83,3.99624E-05,2.48E-05,7.22E-05,0.209881098,0.208329018
0.831,3.58206E-05,3.30E-05,5.92E-05,0.207758874,0.206280082
0.832,3.27234E-05,2.98E-05,6.14E-05,0.205698482,0.204269911
0.833,4.05683E-05,3.28E-05,7.15E-05,0.203936375,0.20253255
0.834,3.32775E-05,3.46E-05,5.90E-05,0.202211461,0.200939888
0.835,3.62897E-05,2.46E-05,6.57E-05,0.199944022,0.198741659
0.836,3.71485E-05,3.57E-05,7.81E-05,0.197467079,0.196297775
0.837,3.50363E-05,3.75E-05,8.16E-05,0.195656495,0.194607095
0.838,4.75634E-05,3.46E-05,9.79E-05,0.19436506,0.193307252
0.839,4.24311E-05,4.59E-05,8.44E-05,0.192664236,0.191695266
0.84,4.67639E-05,4.11E-05,9.79E-05,0.190718256,0.189644382
0.841,4.67E-05,4.75E-05,1.05E-04,0.18903084,0.187927783
0.842,3.74E-05,4.74E-05,8.80E-05,0.187312166,0.186038517
0.843,4.78E-05,4.22E-05,1.13E-04,0.185922763,0.184552249
0.844,4.38E-05,4.92E-05,1.15E-04,0.183681295,0.182270957
0.845,5.16E-05,4.39738E-05,1.15E-04,0.181965938,0.180518269
0.846,5.43E-05,4.34084E-05,1.26E-04,0.180005313,0.178386078
0.847,3.87E-05,5.04866E-05,1.24E-04,0.178539414,0.17673592
0.848,5.12E-05,3.4826E-05,1.51E-04,0.176496793,0.174617111
0.849,5.42E-05,5.74735E-05,1.69E-04,0.174478944,0.172628996
0.85,4.81E-05,4.21409E-05,1.57E-04,0.172500558,0.170781016
0.851,6.40E-05,4.79378E-05,1.89E-04,0.169991209,0.168064328
0.852,5.42E-05,4.63929E-05,2.02E-04,0.167289583,0.165640464
0.853,5.74E-05,3.9256E-05,2.21E-04,0.165134853,0.16339222
0.854,6.07E-05,5.132E-05,2.15E-04,0.163008766,0.161390477
0.855,4.37E-05,3.16776E-05,2.28E-04,0.160400097,0.158734842
0.856,2.16E-05,3.61869E-06,2.18E-04,0.158171452,0.156601781
0.857,4.41E-05,3.57602E-05,2.40E-04,0.155659432,0.154400181
0.858,-2.78E-04,-0.000301619,-3.17E-05,0.153119392,0.151722081
0.859,-2.57E-04,-2.58E-04,-5.41E-06,0.151336551,0.149983325
0.86,-2.68E-04,-2.86E-04,7.38E-06,0.149375102,0.148031857
0.861,-2.27E-04,-2.51E-04,2.45E-05,0.147462974,0.14617466
0.862,-2.34E-04,-2.62E-04,1.37E-05,0.145655812,0.144362178
0.863,-2.21E-04,-2.29E-04,3.22E-05,0.143327316,0.142066186
0.864,-2.26E-04,-2.30E-04,4.74E-05,0.141620436,0.140426138
0.865,-1.98E-04,-2.12E-04,4.99E-05,0.139627669,0.138510853
0.866,-2.15E-04,-2.27E-04,3.14E-05,0.137556141,0.136545225
0.867,-2.03E-04,-2.19E-04,3.86E-05,0.135263281,0.134304759
0.868,-1.89E-04,-1.99E-04,6.42E-05,0.132815785,0.131948397
0.869,-2.02E-04,-2.20E-04,5.84E-05,0.130454927,0.129564903
0.87,-1.69E-04,-1.75E-04,6.29E-05,0.12802035,0.127114494
0.871,-1.84E-04,-1.93E-04,4.49E-05,0.12564822,0.12463778
0.872,-1.57E-04,-1.72E-04,6.41E-05,0.123235508,0.122090122
0.873,-1.75E-04,-1.85E-04,5.87E-05,0.121104933,0.119791647
0.874,-1.50E-04,-1.59E-04,5.99E-05,0.118620827,0.117194452
0.875,-1.50E-04,-1.52E-04,5.37E-05,0.116233529,0.114744736
0.876,-1.39E-04,-1.59E-04,5.12E-05,0.114083863,0.112572286
0.877,-1.33E-04,-1.34E-04,8.06E-05,0.112098388,0.110658527
0.878,-1.30E-04,-1.52E-04,7.06E-05,0.110193382,0.108805216
0.879,-1.20E-04,-1.22E-04,8.60E-05,0.108523739,0.107056666
0.88,-1.27E-04,-1.36E-04,7.76E-05,0.106309547,0.104465313
0.881,-1.12E-04,-1.17E-04,9.75E-05,0.103746368,0.101091519
0.882,-1.13E-04,-1.24E-04,9.48E-05,0.100399262,0.096482512
0.883,-1.08E-04,-1.12E-04,1.00E-04,0.095999412,0.090630709
0.884,-9.29E-05,-1.04E-04,9.23E-05,0.090445764,0.083801453
0.885,-9.15E-05,-1.13E-04,7.64E-05,0.083643594,0.076264701
0.886,-8.83E-05,-9.51E-05,6.62E-05,0.076341268,0.069226168
0.887,-8.05E-05,-1.05E-04,5.04E-05,0.068833159,0.06282196
0.888,-7.41E-05,-9.34E-05,5.97E-05,0.062122836,0.057513505
0.889,-7.89E-05,-9.68E-05,5.84E-05,0.055907854,0.05227051
0.89,-7.03E-05,-8.83E-05,7.50E-05,0.050143458,0.04659884
0.891,-7.72E-05,-9.19E-05,5.40E-05,0.043157937,0.038940906
0.892,-7.48E-05,-8.57E-05,3.14E-05,0.035632224,0.030848109
0.893,-7.04E-05,-7.55E-05,1.09E-06,0.026998775,0.022389776
0.894,-6.84E-05,-7.64E-05,-2.22E-05,0.019259439,0.015585516
0.895,-6.26E-05,-7.01E-05,-2.75E-05,0.012970184,0.01045911
0.896,-6.05E-05,-7.11E-05,-3.85E-05,0.008628673,0.007055724
0.897,-6.19E-05,-6.92E-05,-4.42E-05,0.005582596,0.004692709
0.898,-6.01E-05,-6.53E-05,-4.31E-05,0.003674695,0.003193408
0.899,-6.40E-05,-6.07E-05,-4.13E-05,0.00241578,0.002176176
0.9,-6.24E-05,-6.24E-05,-3.96E-05,0.001625318,0.001522471
0.901,-5.81E-05,-6.16E-05,-3.98E-05,0.001103937,0.001071683
0.902,-5.59E-05,-5.71E-05,-3.56E-05,0.000763522,0.00076716
0.903,-5.44E-05,-5.25E-05,-3.06E-05,0.000524521,0.000559054
0.904,-5.22E-05,-5.00E-05,-2.76E-05,0.000374098,0.000406193
0.905,-5.05E-05,-5.10E-05,-1.40E-05,0.000261026,0.000296401
0.906,-5.03E-05,-4.98E-05,-8.63E-06,0.000188448,0.000220197
0.907,-4.64E-05,-4.75E-05,-2.40E-06,0.000132888,0.000164084
0.908,-4.57E-05,-4.83E-05,-2.13E-06,9.18133E-05,0.000125338
0.909,-4.54E-05,-4.58E-05,-1.62E-06,6.5992E-05,9.26777E-05
0.91,-4.73E-05,-4.63E-05,-6.08E-06,4.22179E-05,6.63908E-05
0.911,-4.27E-05,-4.39E-05,-6.91E-06,2.57382E-05,4.809E-05
0.912,-3.94E-05,-4.16E-05,-4.31E-06,1.77303E-05,3.63E-05
0.913,-4.08E-05,-4.10E-05,-2.20E-06,6.67915E-06,2.48E-05
0.914,-3.88E-05,-3.75E-05,6.46E-06,2.65E-06,1.78E-05
0.915,-3.70E-05,-3.89E-05,1.39E-05,-3.75E-06,9.60E-06
0.916,-3.53E-05,-3.55E-05,1.61E-05,-6.00E-06,5.32E-06
0.917,-3.55E-05,-3.53E-05,1.07E-05,-9.53E-06,3.19E-06
0.918,-3.33E-05,-3.33E-05,2.67E-06,-9.46E-06,-1.57E-06
0.919,-3.40E-05,-3.35E-05,-9.46E-06,-1.36E-05,-6.25E-06
0.92,-2.97E-05,-3.25E-05,-1.33E-05,-1.56E-05,-7.81E-06
0.921,-2.19E-05,-2.86E-05,-1.06E-05,-1.27E-05,-8.95E-06
0.922,-1.69E-05,-2.57E-05,-1.01E-05,-1.60E-05,-9.48E-06
0.923,-1.51E-05,-1.86E-05,-5.32E-06,-1.32E-05,-8.04E-06
0.924,-1.60E-05,-1.63E-05,-2.81E-06,-1.44E-05,-1.11E-05
0.925,-1.79E-05,-1.41E-05,2.27E-06,-1.34E-05,-9.73E-06
0.926,-2.25E-05,-1.74E-05,3.60E-06,-1.51E-05,-9.55E-06
0.927,-2.31E-05,-2.11E-05,2.92E-06,-1.32E-05,-9.15E-06
0.928,-2.32E-05,-2.28E-05,-1.62E-06,-1.54E-05,-1.14E-05
0.929,-1.90E-05,-2.20E-05,-3.92E-06,-1.44E-05,-1.18E-05
0.93,-4.24E-06,-1.76E-05,-3.74E-06,-1.29E-05,-1.09E-05
0.931,9.64E-06,-5.24E-06,-3.61E-06,-1.43E-05,-1.27E-05
0.932,-1.69E-05,8.92E-06,1.37E-06,-1.11E-05,-1.06E-05
0.933,-1.76E-05,-1.99E-05,5.09E-06,-1.28E-05,-1.10E-05
0.934,-1.69E-05,-1.78E-05,6.75E-06,-1.16E-05,-9.56E-06
0.935,-1.72E-05,-1.78E-05,1.33E-06,-1.21E-05,-9.57E-06
0.936,-1.62E-05,-1.58E-05,-3.27E-06,-1.13E-05,-8.75E-06
0.937,-1.58E-05,-1.56E-05,-7.87E-06,-1.17E-05,-9.33E-06
0.938,-1.60E-05,-1.52E-05,-9.44E-06,-1.16E-05,-9.21E-06
0.939,-1.51E-05,-1.39E-05,-9.36E-06,-1.02E-05,-8.04E-06
0.94,-1.40E-05,-1.44E-05,-1.14E-05,-1.14E-05,-8.76E-06
0.941,-1.30E-05,-1.35E-05,-1.07E-05,-9.76E-06,-7.56E-06
0.942,-1.33E-05,-1.45E-05,-1.18E-05,-1.08E-05,-8.75E-06
0.943,-1.30E-05,-1.31E-05,-1.05E-05,-9.17E-06,-8.15E-06
0.944,-1.25E-05,-1.34E-05,-1.12E-05,-1.04E-05,-8.69E-06
0.945,-1.22E-05,-1.24E-05,-1.07E-05,-1.01E-05,-7.87E-06
0.946,-1.24E-05,-1.24E-05,-1.10E-05,-9.93E-06,-8.18E-06
0.947,-1.19E-05,-1.24E-05,-1.14E-05,-9.87E-06,-8.51E-06
0.948,-1.12E-05,-1.18E-05,-1.07E-05,-9.05E-06,-7.71E-06
0.949,-1.15E-05,-1.21E-05,-1.08E-05,-9.54E-06,-7.77E-06
0.95,-1.12E-05,-1.15E-05,-9.90E-06,-8.50E-06,-6.86E-06
0.951,-1.11E-05,-1.16E-05,-1.07E-05,-8.85E-06,-7.32E-06
0.952,-1.13E-05,-1.11E-05,-9.84E-06,-8.42E-06,-7.12E-06
0.953,-1.16E-05,-1.20E-05,-1.10E-05,-9.43E-06,-7.51E-06
0.954,-1.09E-05,-1.15E-05,-9.96E-06,-8.32E-06,-7.15E-06
0.955,-1.06E-05,-1.14E-05,-9.49E-06,-7.93E-06,-6.77E-06
0.956,-1.05E-05,-1.10E-05,-9.19E-06,-7.71E-06,-6.37E-06
0.957,-1.02E-05,-1.03E-05,-8.79E-06,-7.59E-06,-6.27E-06
0.958,-1.02E-05,-1.04E-05,-9.13E-06,-7.99E-06,-6.57E-06
0.959,-1.00E-05,-9.94E-06,-8.59E-06,-7.97E-06,-6.56E-06
0.96,-9.82E-06,-9.90E-06,-8.43E-06,-8.10E-06,-6.45E-06
0.961,-9.65E-06,-9.61E-06,-8.48E-06,-7.46E-06,-6.26E-06
0.962,-9.95E-06,-9.85E-06,-8.97E-06,-7.54E-06,-6.26E-06
0.963,-9.83E-06,-9.60E-06,-8.30E-06,-7.54E-06,-6.07E-06
0.964,-9.27E-06,-9.19E-06,-7.62E-06,-7.01E-06,-5.76E-06
0.965,-8.82E-06,-8.79E-06,-7.61E-06,-6.92E-06,-5.53E-06
0.966,-8.93E-06,-8.61E-06,-7.58E-06,-7.04E-06,-5.81E-06
0.967,-8.75E-06,-8.47E-06,-7.71E-06,-6.95E-06,-5.91E-06
0.968,-8.43E-06,-8.28E-06,-7.50E-06,-6.80E-06,-5.90E-06
0.969,-7.88E-06,-8.35E-06,-7.17E-06,-6.29E-06,-5.24E-06
0.97,-7.72E-06,-8.68E-06,-7.08E-06,-6.10E-06,-4.99E-06
0.971,-7.64E-06,-8.75E-06,-7.04E-06,-6.21E-06,-5.39E-06
0.972,-7.47E-06,-8.58E-06,-7.43E-06,-6.61E-06,-5.85E-06
0.973,-7.22E-06,-7.87E-06,-6.91E-06,-6.08E-06,-5.36E-06
0.974,-7.12E-06,-7.46E-06,-6.55E-06,-5.90E-06,-5.19E-06
0.975,-6.89E-06,-7.08E-06,-6.48E-06,-5.92E-06,-4.77E-06
0.976,-6.97E-06,-6.90E-06,-6.17E-06,-5.52E-06,-4.20E-06
0.977,-6.66E-06,-7.10E-06,-6.08E-06,-5.32E-06,-4.15E-06
0.978,-6.25E-06,-6.71E-06,-5.91E-06,-5.27E-06,-4.19E-06
0.979,-6.37E-06,-6.44E-06,-5.47E-06,-5.01E-06,-3.91E-06
0.98,-6.14E-06,-6.20E-06,-5.35E-06,-4.74E-06,-3.84E-06
0.981,-5.71E-06,-6.00E-06,-5.36E-06,-5.02E-06,-4.23E-06
0.982,-5.53E-06,-6.00E-06,-4.94E-06,-4.88E-06,-4.04E-06
0.983,-5.38E-06,-5.80E-06,-5.02E-06,-4.59E-06,-3.73E-06
0.984,-5.21E-06,-5.57E-06,-4.93E-06,-4.56E-06,-3.55E-06
0.985,-4.98E-06,-5.44E-06,-4.58E-06,-4.35E-06,-3.44E-06
0.986,-4.72E-06,-5.33E-06,-4.48E-06,-4.14E-06,-3.23E-06
0.987,-4.67E-06,-5.26E-06,-4.44E-06,-3.89E-06,-3.00E-06
0.988,-4.66E-06,-5.00E-06,-4.24E-06,-3.68E-06,-2.87E-06
0.989,-4.59E-06,-4.65E-06,-4.15E-06,-3.63E-06,-2.88E-06
0.99,-4.47E-06,-4.66E-06,-4.33E-06,-3.91E-06,-3.02E-06
0.991,-4.34E-06,-4.44E-06,-3.79E-06,-3.54E-06,-2.84E-06
0.992,-4.28E-06,-4.27E-06,-3.75E-06,-3.32E-06,-2.72E-06
0.993,-4.15E-06,-4.09E-06,-3.69E-06,-3.21E-06,-2.65E-06
0.994,-3.77E-06,-4.06E-06,-3.58E-06,-3.05E-06,-2.58E-06
0.995,-3.46E-06,-4.06E-06,-3.65E-06,-2.84E-06,-2.20E-06
0.996,-3.10E-06,-3.99E-06,-3.64E-06,-2.76E-06,-2.10E-06
