Wavelength [um],Blue,Green,Red,NIR,Pan
0.394,8.18082E-06,3.99048E-06,-3.02829E-07,8.21131E-06,4.1906E-07
0.395,3.04253E-06,-1.05751E-06,-3.19188E-06,1.26316E-05,-3.09256E-06
0.396,5.64478E-06,5.03635E-07,-2.2655E-07,2.35118E-05,2.25306E-07
0.397,8.30E-06,2.75E-06,-2.23E-07,1.58E-05,5.12E-06
0.398,3.53E-06,-1.59E-06,-1.10E-06,1.23E-05,6.17E-06
0.399,2.67E-06,3.38E-06,1.15E-06,1.52E-05,3.31E-06
0.4,5.01E-06,3.05E-06,-1.43E-07,7.77E-06,9.29E-06
0.401,4.16E-06,1.23E-06,-2.44E-06,5.44E-06,1.88E-05
0.402,6.74E-06,3.78E-06,-1.79E-06,4.84E-06,4.72E-05
0.403,9.50E-06,-4.19E-06,-1.84E-06,9.32E-06,4.94E-05
0.404,2.25E-05,1.83E-06,-1.05E-06,1.84E-05,6.51E-05
0.405,3.57E-05,-2.83E-06,-3.14E-06,2.75E-05,9.67E-05
0.406,3.53E-05,-1.58E-06,-4.42E-06,2.26E-05,5.70E-05
0.407,3.87E-05,1.60E-06,2.58E-07,2.53E-05,6.42E-05
0.408,1.82E-05,-5.07E-06,-3.14E-06,2.98E-05,9.74E-05
0.409,2.30E-05,-1.19E-06,-3.54E-06,3.59E-05,1.21E-04
0.41,4.18E-05,2.60E-06,2.90E-06,2.84E-05,1.16E-04
0.411,6.70E-05,-4.83E-06,-4.83E-06,3.33E-05,1.21E-04
0.412,1.04E-04,2.96E-06,3.35E-06,2.76E-05,1.13E-04
0.413,1.06E-04,1.33E-06,9.74E-07,9.71E-06,7.95E-05
0.414,1.11E-04,1.69E-06,1.50E-06,-1.30E-06,5.11E-05
0.415,1.34E-04,2.56E-06,4.87E-06,-5.97E-06,3.64E-05
0.416,8.72E-05,-7.45E-06,-1.41E-06,1.19E-06,3.58E-05
0.417,5.70E-05,7.82E-06,7.47E-06,-3.05E-07,4.93E-05
0.418,3.50E-05,-2.80E-06,-1.73E-06,9.49E-06,7.12E-05
0.419,2.80E-05,-8.96E-07,-9.70E-06,3.18E-05,1.02E-04
0.42,3.57E-05,2.19E-06,-3.44E-06,2.21E-05,1.37E-04
0.421,3.69E-05,-1.25E-05,-7.30E-06,3.99E-05,1.51E-04
0.422,4.45E-05,-5.38E-06,6.92E-06,3.19E-05,1.74E-04
0.423,6.48E-05,-7.41E-06,-3.21E-06,2.01E-05,1.71E-04
0.424,4.94E-05,2.31E-06,-4.81E-06,1.33E-05,1.61E-04
0.425,5.52E-05,1.13E-06,3.79E-06,2.93E-06,1.21E-04
0.426,5.54E-05,-4.79E-06,-2.08E-07,2.45E-05,1.32E-04
0.427,3.04E-05,2.91E-07,3.12E-06,1.07E-05,2.04E-04
0.428,1.46E-05,-5.26E-06,2.11E-06,9.05E-07,3.19E-04
0.429,3.40E-05,-6.58E-06,-1.19E-05,1.32E-05,4.26E-04
0.43,5.93E-05,-3.50E-06,4.34E-06,1.64E-05,4.19E-04
0.431,7.52E-05,3.15E-06,-1.33E-06,1.68E-05,4.20E-04
0.432,0.000101931,-1.46E-06,-6.23E-06,3.53E-05,0.000500779
0.433,0.000109352,4.77E-06,-1.78E-06,1.31E-05,0.000441043
0.434,9.57923E-05,2.21E-06,-1.23E-05,2.06E-05,0.000314654
0.435,8.91674E-05,5.35E-06,-6.85E-06,6.71E-05,0.000286484
0.436,8.88926E-05,-1.66E-06,-4.25E-06,4.76E-05,0.000327403
0.437,0.000261908,-4.14E-06,-3.02E-06,2.12E-05,0.0005833
0.438,0.001363838,8.07E-06,-2.63E-06,5.14E-05,0.00127039
0.439,0.004409542,2.05E-06,8.34E-06,4.91E-05,0.003753135
0.44,0.009307134,3.10E-06,1.44E-05,1.94E-05,0.014090874
0.441,0.023306857,5.49E-06,9.93E-06,2.44E-06,0.046304277
0.442,0.06504065,-4.12E-06,-5.25E-07,1.74E-06,0.102821062
0.443,0.128966155,-1.26E-06,4.06E-06,-8.05E-06,0.154906132
0.444,0.17836163,-1.47E-05,-1.00E-05,-1.10E-05,0.195321842
0.445,0.229579672,7.55E-06,-9.19E-06,-2.41E-06,0.266755093
0.446,0.30823678,3.03E-06,-8.43E-06,-8.74E-06,0.340477081
0.447,0.355799021,-6.87E-06,-2.26E-05,-2.54E-06,0.360484147
0.448,0.362088354,8.46E-06,-2.20E-05,-1.55E-06,0.36591618
0.449,0.366191673,-4.18E-07,-2.48E-05,8.80E-06,0.372242361
0.45,0.371960102,-8.47E-06,-2.84E-05,-1.84E-06,0.374156713
0.451,0.375099473,-1.35E-05,-3.69E-05,8.00E-06,0.373977453
0.452,0.376348789,-2.05E-05,-3.23E-05,6.38E-05,0.374638979
0.453,0.378236164,-7.46E-06,-9.57E-06,8.66E-05,0.376154883
0.454,0.379662297,-5.93E-06,-1.80E-05,6.10E-05,0.375950558
0.455,0.379789069,8.01E-06,-2.49E-05,6.58E-05,0.374627511
0.456,0.379835651,1.68E-05,-1.83028E-05,8.05E-05,0.374625437
0.457,0.380033687,6.50E-06,-3.02729E-05,1.99E-05,0.375679653
0.458,0.379848193,1.04E-05,-2.315E-05,-4.14E-06,0.376638432
0.459,0.380297766,9.03E-06,-1.63366E-05,-5.00E-06,0.377651073
0.46,0.380666141,5.22E-06,-1.40173E-05,-1.36E-05,0.378012885
0.461,0.38097894,9.75E-06,-1.6543E-05,-1.97E-05,0.378621198
0.462,0.381155196,4.94E-06,-1.68433E-05,-9.78E-06,0.379540101
0.463,0.381004297,1.85E-05,-8.93009E-06,-1.19E-07,0.379944871
0.464,0.380454713,1.70E-05,-6.7685E-06,6.30E-07,0.379505871
0.465,0.378709414,1.21E-05,1.7582E-06,2.14E-05,0.377301274
0.466,0.375004391,2.12E-05,6.65306E-06,3.75E-05,0.373195385
0.467,0.370277189,2.47E-05,-3.43874E-06,4.11E-05,0.368716727
0.468,0.366851335,2.83E-05,7.03275E-06,2.85E-05,0.365656718
0.469,0.366514946,4.17E-05,1.43E-05,1.93E-05,0.365172553
0.47,0.369222224,5.87E-05,1.50E-05,2.61E-05,0.367377574
0.471,0.372950801,8.50E-05,2.94E-05,1.53E-05,0.370424954
0.472,0.375201869,8.14E-05,2.93E-05,1.45E-05,0.372013009
0.473,0.375960429,9.25E-05,2.68E-05,1.29E-05,0.372250147
0.474,0.376709792,9.40E-05,3.58E-05,1.40E-05,0.37271248
0.475,0.376454749,7.80E-05,4.66E-05,2.45E-05,0.372536976
0.476,0.378199258,7.14E-05,5.19E-05,2.11E-05,0.375072231
0.477,0.379255948,6.68E-05,5.80E-05,3.42E-05,0.377589686
0.478,0.380103839,6.97E-05,7.65E-05,5.07E-05,0.379684994
0.479,0.3818671,6.08E-05,7.39E-05,4.64E-05,0.382219715
0.48,0.383757886,4.82E-05,5.04E-05,4.10E-05,0.384918137
0.481,0.3847901,4.97E-05,4.54E-05,3.14E-05,0.386430313
0.482,0.386936525,5.18E-05,4.50E-05,3.03E-05,0.388164431
0.483,0.388971801,5.01E-05,3.13E-05,3.13E-05,0.38920621
0.484,0.391361818,4.94E-05,2.39E-05,2.46E-05,0.39068695
0.485,0.392748079,3.42E-05,1.77E-05,1.65E-05,0.391400266
0.486,0.39316306,2.52E-05,1.96E-05,1.03E-06,0.391373604
0.487,0.394204023,1.57E-05,1.80E-05,-1.17E-05,0.392153963
0.488,0.395080737,1.14E-05,1.63E-05,-1.59E-05,0.392920266
0.489,0.395617497,8.56E-06,2.90E-05,-1.39E-05,0.393763661
0.49,0.396075721,7.93052E-06,1.72E-05,-8.70E-06,0.395147494
0.491,0.396901323,1.09097E-05,2.06E-05,-1.52E-05,0.396880654
0.492,0.397233144,8.60184E-06,2.16E-05,-2.00E-05,0.397654544
0.493,0.397951315,1.01387E-05,8.91E-06,-1.54E-05,0.398845078
0.494,0.398389222,1.65801E-05,1.77E-05,-1.74E-05,0.399939721
0.495,0.39889237,2.53408E-05,9.81E-06,-1.06E-05,0.400148284
0.496,0.400100604,4.35283E-05,1.49E-05,-3.08E-06,0.39988653
0.497,0.400485154,7.80207E-05,2.58E-05,-6.07E-06,0.398998081
0.498,0.400624295,0.000134715,3.33445E-05,6.37E-06,0.398616264
0.499,0.400286235,0.000227145,3.49126E-05,-7.23E-06,0.39842307
0.5,0.398756213,0.000355233,2.72216E-05,-1.4002E-05,0.39884983
0.501,0.39390449,0.000541615,4.83878E-05,-4.9911E-06,0.39924666
0.502,0.381703045,0.000842353,8.20761E-05,-1.39188E-05,0.40052252
0.503,0.347638756,0.001415863,0.000106443,-1.84015E-05,0.401823941
0.504,0.290043796,0.002670651,0.0001322,-1.49882E-05,0.402641985
0.505,0.237385481,0.005690586,0.000163585,-8.00469E-06,0.403769262
0.506,0.194334924,0.012788593,0.000223081,-7.14859E-06,0.404812456
0.507,0.129859969,0.028044702,0.000288758,-1.64756E-05,0.404381765
0.508,0.061342306,0.058025549,0.000327687,-1.83446E-05,0.404049734
0.509,0.023803203,0.10714973,0.000373706,-1.31218E-05,0.40345499
0.51,0.0099046,0.165831217,0.00040016,-1.12E-05,0.403239458
0.511,0.0044131,0.216112601,0.000409804,-5.38E-06,0.404047225
0.512,0.001954811,0.266140771,0.000404232,1.51E-05,0.405804938
0.513,0.00088155,0.333356137,0.000371012,2.60E-05,0.40810918
0.514,0.000447333,0.385910263,0.000343421,2.23E-05,0.410849445
0.515,0.000267202,0.399979294,0.000315863,2.16E-05,0.413174181
0.516,0.000185502,0.403876535,0.000314342,2.60E-05,0.415404051
0.517,0.000148065,0.412147487,0.000312865,3.58E-05,0.41669234
0.518,0.000111222,0.417230707,0.000267067,3.69E-05,0.417070897
0.519,7.81797E-05,0.417476949,0.000210056,2.03E-05,0.416994138
0.52,5.31155E-05,0.417301299,0.000164066,1.37E-05,0.417321702
0.521,4.37088E-05,0.417297201,0.000144421,9.14E-06,0.417006661
0.522,4.47861E-05,0.418196834,0.000136171,6.99E-07,0.416595676
0.523,4.34975E-05,0.420106681,0.000129621,3.81E-06,0.416872138
0.524,4.76906E-05,0.42035639,0.000129336,5.01E-06,0.41693507
0.525,4.68271E-05,0.418685654,0.000128237,6.91E-06,0.416739741
0.526,3.82475E-05,0.416350909,0.000135413,3.59251E-06,0.41538471
0.527,3.95035E-05,0.41578522,0.000149354,5.37615E-06,0.414168317
0.528,3.52021E-05,0.415107442,0.000162099,1.29119E-05,0.413027658
0.529,3.3458E-05,0.412574134,0.000179736,1.21518E-05,0.411625716
0.53,3.14571E-05,0.409969567,0.000207105,7.26905E-06,0.410478144
0.531,2.23259E-05,0.408460005,0.000250825,1.11702E-05,0.409301539
0.532,3.46843E-05,0.407139625,0.00032217,1.87002E-05,0.407796455
0.533,3.9826E-05,0.404747927,0.000372447,3.06125E-05,0.406040009
0.534,3.99924E-05,0.401900497,0.00039833,2.16696E-05,0.404245091
0.535,3.67294E-05,0.399807506,0.000430696,2.40E-05,0.402050774
0.536,2.77831E-05,0.398685875,0.000456504,2.60E-05,0.399587311
0.537,3.67739E-05,0.39752222,0.000463959,2.02E-05,0.397132403
0.538,4.50629E-05,0.394446584,0.000442592,3.25E-05,0.393404884
0.539,4.16556E-05,0.392003579,0.000400002,3.77E-05,0.390358068
0.54,3.24204E-05,0.388933568,0.000348206,1.10E-05,0.386351434
0.541,3.09497E-05,0.385381237,0.000297635,1.27E-05,0.382214536
0.542,3.70704E-05,0.380871807,0.000266144,1.98E-05,0.378211792
0.543,4.08337E-05,0.376048896,0.000242819,1.35E-05,0.374576846
0.544,5.31924E-05,0.372910383,0.000214899,1.24E-05,0.372442952
0.545,7.42482E-05,0.37312214,0.000225393,1.31E-05,0.373164473
0.546,8.0152E-05,0.376392442,0.000211369,1.87E-05,0.376778338
0.547,1.00E-04,0.381563182,0.000197741,1.41E-05,0.382334603
0.548,1.29E-04,0.388312438,0.000200289,3.27E-05,0.389206768
0.549,1.50E-04,0.395043178,1.90E-04,3.21E-05,0.395667774
0.55,1.68E-04,0.401460287,1.99E-04,3.72E-05,0.401726532
0.551,1.62E-04,0.407419121,2.09E-04,4.56E-05,0.407393754
0.552,1.64E-04,0.411691728,2.33E-04,6.79E-05,0.411431115
0.553,1.64E-04,0.415591253,2.57E-04,4.44453E-05,0.414963485
0.554,1.49E-04,0.418649661,2.75E-04,3.98029E-05,0.417591965
0.555,0.000126556,0.420730332,3.06E-04,5.08111E-05,0.419399516
0.556,7.13201E-05,0.422426008,3.14E-04,5.52592E-05,0.421053504
0.557,4.40545E-05,0.423263468,3.40E-04,4.01841E-05,0.421857749
0.558,3.7428E-05,0.424916957,3.54E-04,4.55415E-05,0.423194995
0.559,2.6337E-05,0.426292228,3.50E-04,8.65E-05,0.424305712
0.56,2.10883E-05,0.427374439,3.52E-04,1.00E-04,0.425390488
0.561,2.2153E-05,0.427779117,3.37E-04,1.16E-04,0.426264124
0.562,2.34814E-05,0.427889685,3.16E-04,1.11E-04,0.426848588
0.563,2.82605E-05,0.428429036,3.05E-04,1.02E-04,0.427506993
0.564,2.75382E-05,0.428385122,2.78E-04,1.19E-04,0.427536418
0.565,1.56004E-05,0.427361757,2.59E-04,1.24E-04,0.426985844
0.566,2.38734E-05,0.425712668,2.41E-04,8.17E-05,0.426040505
0.567,2.00999E-05,0.424102154,2.15E-04,4.86E-05,0.425001269
0.568,3.62481E-05,0.422278289,2.08E-04,3.06E-05,0.423184267
0.569,4.68873E-05,0.421149794,2.03E-04,1.55E-05,0.421686699
0.57,6.31409E-05,0.419931895,0.000178302,1.84E-05,0.419937025
0.571,0.000103301,0.418583947,0.000177877,2.86E-06,0.418379336
0.572,0.000139363,0.417224509,0.000173136,1.75E-05,0.417036616
0.573,0.000192229,0.416657347,0.00019195,2.08E-05,0.416255933
0.574,0.000240234,0.416020071,0.000211594,7.34E-06,0.415343794
0.575,0.000253452,0.41639543,0.000204011,6.81E-06,0.415372581
0.576,0.000283736,0.416285987,0.000226503,1.34E-05,0.415295963
0.577,0.000316141,0.415874572,0.000233341,4.52E-05,0.415343869
0.578,0.000321447,0.41548209,0.000265454,7.02E-05,0.415578413
0.579,0.000312412,0.414935321,0.00029468,5.24E-05,0.415621251
0.58,0.000276401,0.415202051,0.000323975,5.63E-05,0.416307001
0.581,0.000263636,0.415054833,0.000390773,4.09E-05,0.41666029
0.582,0.000238867,0.414929598,0.000463343,4.18E-05,0.417395303
0.583,0.000216421,0.414115878,0.000571728,1.01E-04,0.418819321
0.584,0.000206159,0.408067303,0.000735747,7.47E-05,0.419668127
0.585,0.000178731,0.391490626,0.000954339,1.39E-05,0.420771583
0.586,0.000177953,0.358923456,0.001284862,7.82E-06,0.422275798
0.587,0.000175252,0.313606736,0.001749266,8.66E-06,0.423599012
0.588,0.000158999,0.268320403,0.002407434,-8.77E-06,0.424085707
0.589,0.000164432,0.228515003,0.003413785,-3.42E-06,0.425109686
0.59,0.000159173,0.181146756,0.004902548,1.32E-05,0.425851014
0.591,0.000177338,0.120582445,0.007256914,1.62E-06,0.426770512
0.592,0.000188988,0.066236883,0.01102688,-3.08E-06,0.427316997
0.593,0.000171165,0.032697432,0.017481222,8.16E-06,0.427689075
0.594,0.000159562,0.016203361,0.028672492,4.42E-06,0.428646062
0.595,0.000134068,0.008581526,0.047630615,1.61E-05,0.429220204
0.596,0.000159483,0.004911992,0.077124752,1.95E-05,0.430622935
0.597,0.000182831,0.003035709,0.116397732,-7.60E-06,0.431204957
0.598,0.000121521,0.001962811,0.160936446,1.08E-05,0.432035992
0.599,7.89E-05,0.001340255,0.205321474,3.57E-06,0.432419464
0.6,2.73E-05,0.000955451,0.249006498,1.13834E-06,0.433525222
0.601,1.17E-05,0.000680295,0.294892091,2.19398E-05,0.434160673
0.602,1.40E-05,0.000505982,0.342564865,1.84604E-05,0.433786244
0.603,-1.76E-06,0.000401008,0.384582002,1.99355E-05,0.4335192
0.604,1.58E-05,0.000318201,0.412637608,-3.1672E-07,0.432994273
0.605,7.45E-06,0.000272987,0.426746382,1.0813E-05,0.432485864
0.606,9.78E-06,0.000243753,0.431421897,2.38387E-05,0.431868776
0.607,1.37E-05,0.000211741,0.431499163,4.13715E-06,0.431344799
0.608,1.88E-06,0.000208945,0.428624429,1.73E-05,0.429364766
0.609,1.53E-06,0.000197728,0.426199995,1.45E-05,0.427585045
0.61,-8.94E-06,0.000204974,0.424398924,-8.89E-06,0.425731293
0.611,-1.12E-05,0.000196414,0.423912132,1.33E-06,0.42487103
0.612,-2.53E-06,0.000216329,0.421990811,2.07E-05,0.422866979
0.613,8.06E-06,0.000229486,0.419185057,2.56E-05,0.420741308
0.614,1.31E-05,0.000209531,0.416575826,-9.61E-06,0.419066907
0.615,1.79E-05,0.000220397,0.413690081,4.30E-06,0.41679732
0.616,3.17E-06,2.09E-04,0.41074397,1.91E-05,0.413791085
0.617,5.31E-06,2.17E-04,0.408795092,-3.7435E-06,0.411423638
0.618,-2.00E-07,2.06E-04,0.408060332,6.84529E-07,0.410011085
0.619,-9.64E-06,1.82E-04,0.406003154,4.78721E-06,0.407618278
0.62,1.09E-05,1.55E-04,0.404229369,3.36824E-06,0.405643286
0.621,1.28E-06,1.42E-04,0.402173274,1.27899E-05,0.403281784
0.622,1.49E-05,1.06E-04,0.401287325,1.09545E-05,0.401889004
0.623,5.18E-06,1.04E-04,0.39991191,7.61787E-06,0.399969355
0.624,-7.85E-07,8.30E-05,0.398556159,1.35768E-05,0.398288488
0.625,2.34E-06,8.08E-05,0.396532851,6.32516E-06,0.396336655
0.626,-8.55E-07,6.06E-05,0.39488216,1.28859E-05,0.394897373
0.627,9.93E-06,5.02E-05,0.392980634,-2.6284E-06,0.393192684
0.628,3.83E-06,3.73E-05,0.390829716,-8.77479E-06,0.390789194
0.629,-8.64E-06,4.87E-05,0.389032054,1.32818E-05,0.388430745
0.63,6.43E-07,3.83E-05,0.38771391,3.07971E-06,0.386419691
0.631,1.02E-06,3.80E-05,0.386396144,1.91649E-06,0.384585634
0.632,8.52E-06,3.07E-05,0.385544845,1.83949E-06,0.38360763
0.633,1.05E-05,4.68E-05,0.384409729,4.64025E-06,0.382759489
0.634,3.92E-06,3.91E-05,0.383726237,5.22939E-06,0.38252605
0.635,5.86E-06,3.92E-05,0.383197074,2.37426E-06,0.382214748
0.636,7.24E-06,5.19E-05,0.38351806,5.84523E-06,0.382457068
0.637,4.30E-06,4.89E-05,0.384004089,1.18023E-05,0.38287786
0.638,1.10378E-05,5.32944E-05,0.385211177,6.43174E-06,0.38416942
0.639,-5.70158E-06,7.57384E-05,0.38586954,1.47495E-05,0.385070988
0.64,8.49121E-06,7.91026E-05,0.38664261,8.67891E-06,0.386197717
0.641,4.06602E-06,0.000101784,0.387607759,1.27857E-05,0.38742347
0.642,-7.5504E-06,0.000111049,0.388837422,4.16493E-06,0.388649768
0.643,7.11E-06,0.00013601,0.390362171,7.68168E-07,0.389901006
0.644,-1.39E-06,0.000152333,0.391542335,2.6794E-05,0.390831005
0.645,2.70E-06,0.000195662,0.393042483,8.54899E-06,0.392153573
0.646,7.83E-06,0.000241504,0.394033491,-7.81276E-06,0.393262408
0.647,6.52E-06,0.000274161,0.394923684,4.73E-06,0.394405122
0.648,6.22E-06,0.000316001,0.394991672,-2.10E-06,0.394741332
0.649,-3.07E-07,0.000338487,0.394989979,7.54E-06,0.394892491
0.65,-5.02E-06,0.000343182,0.395602872,1.03E-05,0.395403108
0.651,6.13E-06,0.000368353,0.395754711,-1.07E-05,0.395486845
0.652,9.16E-06,0.00036777,0.395651185,4.79E-06,0.395413696
0.653,2.00E-05,0.000360969,0.395019727,-2.84E-06,0.394945864
0.654,-2.07E-06,0.000345414,0.394077538,1.48E-05,0.394239638
0.655,5.84E-06,0.000308084,0.393560311,2.10E-05,0.393778966
0.656,3.30E-06,2.89E-04,0.393353326,-4.80E-06,0.393200274
0.657,-1.01E-05,2.41E-04,0.392884043,1.14E-06,0.392273352
0.658,6.77E-06,2.05E-04,0.393272915,9.00E-06,0.392124829
0.659,7.61E-06,2.00E-04,0.393787528,1.12E-05,0.392334038
0.66,-1.04E-06,1.66E-04,0.393081831,1.40E-05,0.391772736
0.661,9.63E-06,1.57E-04,0.39204935,1.59E-05,0.391371108
0.662,8.25E-06,1.38E-04,0.391191835,8.53E-06,0.391057877
0.663,5.69E-06,1.14E-04,0.390452479,-1.78E-06,0.390819555
0.664,5.77E-06,1.02E-04,0.389573761,4.00E-06,0.390142822
0.665,3.45E-06,8.22E-05,0.388863142,2.22E-06,0.389446736
0.666,-4.0067E-06,7.71E-05,0.388121903,2.39E-06,0.388716176
0.667,3.55885E-07,7.62E-05,0.387220176,1.75E-06,0.38786007
0.668,6.91108E-06,5.71E-05,0.385577147,8.40E-06,0.386370544
0.669,3.57622E-06,6.10E-05,0.383846411,5.78E-06,0.38463007
0.67,1.62848E-05,5.38E-05,0.382662369,5.79E-06,0.383158873
0.671,5.37095E-05,4.07E-05,0.381746042,8.97E-06,0.381675095
0.672,8.10403E-05,4.84E-05,0.380883546,1.61E-05,0.380093708
0.673,0.000139241,4.82E-05,0.379753904,2.11E-05,0.378476838
0.674,0.000184665,3.59E-05,0.378186263,1.07E-05,0.376914458
0.675,0.000186157,3.07E-05,0.3761165,8.56E-06,0.375435371
0.676,0.000197095,2.63729E-05,0.374018818,-1.13E-07,0.374126784
0.677,0.000169658,2.85112E-05,0.372001875,-8.37E-07,0.372811061
0.678,0.000168969,2.95834E-05,0.369144478,1.06E-05,0.370575173
0.679,0.00023955,3.48948E-05,0.365967916,1.58E-05,0.368657091
0.68,0.000298409,3.17212E-05,0.360949028,1.99E-05,0.366791255
0.681,0.000236836,2.86659E-05,0.352093843,2.15E-05,0.364930136
0.682,0.000120693,3.86668E-05,0.337617053,2.18E-05,0.362818897
0.683,6.26229E-05,3.27612E-05,0.317388945,2.86E-05,0.360816769
0.684,3.93937E-05,2.82199E-05,0.292800569,2.33E-05,0.359127149
0.685,1.18664E-05,3.10332E-05,0.265528647,3.13E-05,0.357478476
0.686,1.88597E-05,2.29966E-05,0.237027478,2.50E-05,0.355475714
0.687,2.07282E-05,3.68023E-05,0.2072953,3.02E-05,0.353728815
0.688,6.70294E-07,4.63409E-05,0.175769951,4.16E-05,0.352414491
0.689,7.75475E-06,4.97867E-05,0.142316049,3.33E-05,0.351256713
0.69,8.74672E-06,6.26954E-05,0.108829947,3.48E-05,0.350386556
0.691,2.94014E-06,5.37963E-05,0.078446424,2.94E-05,0.349474595
0.692,1.08767E-05,5.87043E-05,0.05390199,1.99E-05,0.349097738
0.693,6.582E-06,8.00319E-05,0.035876418,3.68E-05,0.348766491
0.694,9.42224E-06,7.53148E-05,0.023726768,3.36E-05,0.348333423
0.695,1.08186E-05,9.69921E-05,0.015846157,2.07E-05,0.347782005
0.696,7.14E-06,0.000119066,0.010841027,1.67E-05,0.347426936
0.697,1.60E-05,0.000137996,0.007631182,2.18E-05,0.347033113
0.698,1.25E-05,0.000168931,0.005477862,1.26E-05,0.346187779
0.699,8.70E-06,0.000171514,0.004050434,1.53E-05,0.345718749
0.7,1.16E-05,0.000194706,0.003074213,1.24E-05,0.345565536
0.701,1.00E-05,0.000201105,0.002360659,2.55E-05,0.345487827
0.702,1.93E-05,0.0002168,0.001843669,3.05E-05,0.345420129
0.703,1.99E-05,0.000230996,0.001445804,2.92E-05,0.345263506
0.704,1.85E-05,0.00022095,0.001137748,2.61E-05,0.344921298
0.705,3.14E-05,0.000229432,0.000919115,1.29E-05,0.345209947
0.706,2.87E-05,0.00024111,0.00073471,2.27E-05,0.345964999
0.707,3.42E-05,0.000239762,0.000595572,3.46E-05,0.346149687
0.708,4.64E-05,0.000240358,0.000484629,2.94E-05,0.346811059
