Wavelength [um],Blue,Green,Red,NIR,Pan
0.415,1.72E-04,3.31E-06,6.28E-06,-7.70E-06,4.70E-05
0.416,9.91E-05,-8.47E-06,-1.60E-06,1.35E-06,4.07E-05
0.417,5.80E-05,7.95E-06,7.60E-06,-3.11E-07,5.01E-05
0.418,3.30E-05,-2.64E-06,-1.63E-06,8.96E-06,6.72E-05
0.419,2.48E-05,-7.94E-07,-8.59E-06,2.82E-05,9.06E-05
0.42,2.92E-05,1.79E-06,-2.81E-06,1.81E-05,1.12E-04
0.421,2.75E-05,-9.35E-06,-5.45E-06,2.98E-05,1.12E-04
0.422,3.09E-05,-3.73E-06,4.80E-06,2.21E-05,1.21E-04
0.423,4.44E-05,-5.08E-06,-2.20E-06,1.38E-05,1.17E-04
0.424,3.61E-05,1.69E-06,-3.51E-06,9.68E-06,1.18E-04
0.425,4.46E-05,9.12E-07,3.06E-06,2.37E-06,9.78E-05
0.426,4.89E-05,-4.23E-06,-1.84E-07,2.17E-05,1.17E-04
0.427,2.85E-05,2.73E-07,2.93E-06,1.00E-05,1.91E-04
0.428,1.41E-05,-5.07E-06,2.03E-06,8.72E-07,3.07E-04
0.429,3.30E-05,-6.40E-06,-1.16E-05,1.29E-05,4.14E-04
0.43,5.78E-05,-3.41E-06,4.24E-06,1.60E-05,4.09E-04
0.431,7.36E-05,3.09E-06,-1.30E-06,1.64E-05,4.11E-04
0.432,9.97577E-05,-1.43E-06,-6.09E-06,3.46E-05,0.0004901
0.433,0.000107286,4.68E-06,-1.75E-06,1.29E-05,0.000432711
0.434,9.38881E-05,2.16E-06,-1.21E-05,2.02E-05,0.000308399
0.435,8.75449E-05,5.25E-06,-6.73E-06,6.58E-05,0.000281271
0.436,8.70703E-05,-1.63E-06,-4.16E-06,4.66E-05,0.000320692
0.437,0.000256079,-4.04E-06,-2.96E-06,2.07E-05,0.000570319
0.438,0.001327665,7.86E-06,-2.56E-06,5.00E-05,0.001236695
0.439,0.004275984,1.98E-06,8.08E-06,4.76E-05,0.003639458
0.44,0.009009458,3.00E-06,1.40E-05,1.87E-05,0.013640196
0.441,0.022565728,5.32E-06,9.62E-06,2.37E-06,0.044831859
0.442,0.063304081,-4.01E-06,-5.11E-07,1.70E-06,0.100075765
0.443,0.125823417,-1.23E-06,3.97E-06,-7.85E-06,0.15113127
0.444,0.174912971,-1.44E-05,-9.83E-06,-1.08E-05,0.191545253
0.445,0.225725977,7.42E-06,-9.03E-06,-2.37E-06,0.262277377
0.446,0.303916124,2.99E-06,-8.31E-06,-8.61E-06,0.335704503
0.447,0.349899647,-6.75E-06,-2.22E-05,-2.50E-06,0.35450709
0.448,0.356809274,8.34E-06,-2.17E-05,-1.53E-06,0.360581292
0.449,0.361337226,-4.13E-07,-2.45E-05,8.68E-06,0.367307703
0.45,0.367041071,-8.36E-06,-2.80E-05,-1.82E-06,0.369208633
0.451,0.370312404,-1.34E-05,-3.64E-05,7.90E-06,0.369204703
0.452,0.37149659,-2.02E-05,-3.19E-05,6.30E-05,0.369808825
0.453,0.372988394,-7.36E-06,-9.44E-06,8.54E-05,0.370935989
0.454,0.374568476,-5.85E-06,-1.78E-05,6.02E-05,0.370906537
0.455,0.375196981,7.91E-06,-2.46E-05,6.50E-05,0.370097833
0.456,0.375340552,1.66E-05,-1.80862E-05,7.96E-05,0.370191997
0.457,0.375748105,6.42E-06,-2.99315E-05,1.97E-05,0.371443171
0.458,0.376027384,1.03E-05,-2.29172E-05,-4.10E-06,0.372849909
0.459,0.376258964,8.93E-06,-1.61631E-05,-4.95E-06,0.373640379
0.46,0.376796949,5.17E-06,-1.38748E-05,-1.35E-05,0.374170662
0.461,0.377212628,9.66E-06,-1.63795E-05,-1.95E-05,0.374878195
0.462,0.377574224,4.89E-06,-1.66851E-05,-9.69E-06,0.375974302
0.463,0.37772915,1.83E-05,-8.85332E-06,-1.18E-07,0.376678831
0.464,0.377651682,1.68E-05,-6.71863E-06,6.26E-07,0.376709831
0.465,0.376904787,1.20E-05,1.74982E-06,2.13E-05,0.375503357
0.466,0.374866306,2.12E-05,6.65061E-06,3.75E-05,0.373057966
0.467,0.371882274,2.48E-05,-3.45364E-06,4.12E-05,0.370315048
0.468,0.370028104,2.86E-05,7.09365E-06,2.88E-05,0.368823143
0.469,0.370053732,4.21E-05,1.44E-05,1.95E-05,0.368698377
0.47,0.371360465,5.90E-05,1.51E-05,2.63E-05,0.369505132
0.471,0.372857812,8.50E-05,2.94E-05,1.53E-05,0.370332594
0.472,0.374066091,8.12E-05,2.92E-05,1.45E-05,0.370886884
0.473,0.375004306,9.22E-05,2.67E-05,1.29E-05,0.371303459
0.474,0.376459133,9.39E-05,3.58E-05,1.40E-05,0.372464481
0.475,0.377839227,7.83E-05,4.68E-05,2.46E-05,0.373907045
0.476,0.379065349,7.16E-05,5.20E-05,2.11E-05,0.375931161
0.477,0.379586454,6.68E-05,5.81E-05,3.42E-05,0.377918739
0.478,0.379630761,6.96E-05,7.64E-05,5.06E-05,0.379212437
0.479,0.380274765,6.06E-05,7.36E-05,4.62E-05,0.380625909
0.48,0.380677675,4.78E-05,5.00E-05,4.07E-05,0.381828613
0.481,0.380783326,4.91E-05,4.49E-05,3.10E-05,0.38240646
0.482,0.380420521,5.10E-05,4.43E-05,2.98E-05,0.381627749
0.483,0.380296825,4.90E-05,3.06E-05,3.06E-05,0.380526006
0.484,0.380927551,4.80E-05,2.33E-05,2.39E-05,0.380270677
0.485,0.381889695,3.33E-05,1.72E-05,1.61E-05,0.380579145
0.486,0.38441191,2.46E-05,1.91E-05,1.00E-06,0.382662283
0.487,0.387797378,1.55E-05,1.77E-05,-1.15E-05,0.385780636
0.488,0.391130427,1.13E-05,1.61E-05,-1.57E-05,0.388991557
0.489,0.393457972,8.52E-06,2.88E-05,-1.38E-05,0.391614255
0.49,0.394627375,7.90152E-06,1.71E-05,-8.66E-06,0.393702542
0.491,0.395953059,1.08837E-05,2.05E-05,-1.52E-05,0.395932439
0.492,0.39713752,8.59977E-06,2.16E-05,-2.00E-05,0.397558819
0.493,0.398371634,1.01494E-05,8.92E-06,-1.54E-05,0.399266341
0.494,0.398686958,1.65925E-05,1.77E-05,-1.74E-05,0.400238616
0.495,0.399715432,2.53931E-05,9.83E-06,-1.06E-05,0.400973938
0.496,0.401343312,4.36635E-05,1.50E-05,-3.09E-06,0.401128573
0.497,0.402159359,7.83468E-05,2.59E-05,-6.10E-06,0.400666069
0.498,0.402316505,0.000135284,3.34853E-05,6.39E-06,0.400299992
0.499,0.402333663,0.000228307,3.50912E-05,-7.27E-06,0.400460968
0.5,0.400482138,0.00035677,2.73394E-05,-1.40626E-05,0.400576161
0.501,0.395741157,0.00054414,4.86134E-05,-5.01437E-06,0.401108235
0.502,0.38321716,0.000845694,8.24017E-05,-1.3974E-05,0.402111286
0.503,0.348126509,0.001417849,0.000106592,-1.84273E-05,0.402387719
0.504,0.289069401,0.002661679,0.000131756,-1.49379E-05,0.40128932
0.505,0.234778208,0.005628084,0.000161788,-7.91677E-06,0.399334548
0.506,0.190720668,0.01255075,0.000218932,-7.01564E-06,0.397283722
0.507,0.127006121,0.027428381,0.000282412,-1.61135E-05,0.39549493
0.508,0.060008502,0.056763864,0.000320562,-1.79457E-05,0.395264229
0.509,0.023415176,0.105403033,0.000367614,-1.29079E-05,0.396878082
0.51,0.009815239,0.164335058,0.00039655,-1.11E-05,0.399601358
0.511,0.004398131,0.21537955,0.000408414,-5.36E-06,0.402676703
0.512,0.001953189,0.265919931,0.000403896,1.51E-05,0.405468206
0.513,0.000881228,0.333234372,0.000370876,2.60E-05,0.407960111
0.514,0.000446385,0.385092181,0.000342693,2.22E-05,0.409978495
0.515,0.000266301,0.398630926,0.000314798,2.16E-05,0.411781332
0.516,0.000184583,0.401874806,0.000312784,2.59E-05,0.413345188
0.517,0.000147196,0.40972651,0.000311027,3.56E-05,0.414244667
0.518,0.000110448,0.414327262,0.000265209,3.66E-05,0.414168564
0.519,7.77036E-05,0.414934378,0.000208777,2.02E-05,0.414454507
0.52,5.2852E-05,0.415230997,0.000163252,1.36E-05,0.415251299
0.521,4.3538E-05,0.415667101,0.000143857,9.11E-06,0.415377697
0.522,4.47561E-05,0.417916807,0.00013608,6.98E-07,0.416316721
0.523,4.35396E-05,0.420512441,0.000129746,3.81E-06,0.417274774
0.524,4.77937E-05,0.421265622,0.000129616,5.02E-06,0.417836902
0.525,4.70292E-05,0.420492891,0.00012879,6.94E-06,0.418538578
0.526,3.85443E-05,0.419582591,0.000136464,3.6204E-06,0.418608892
0.527,3.98915E-05,0.419869343,0.000150821,5.42896E-06,0.418236557
0.528,3.56164E-05,0.419993489,0.000164007,1.30639E-05,0.417889225
0.529,3.39116E-05,0.418167452,0.000182173,1.23166E-05,0.417206176
0.53,3.19269E-05,0.416091711,0.000210198,7.3776E-06,0.416607883
0.531,2.26797E-05,0.414932209,0.0002548,1.13472E-05,0.415787076
0.532,3.52889E-05,0.414237346,0.000327786,1.90262E-05,0.414905626
0.533,4.06096E-05,0.412711701,0.000379775,3.12149E-05,0.414029206
0.534,4.08437E-05,0.410455262,0.000406809,2.21309E-05,0.412849763
0.535,3.75987E-05,0.409269901,0.000440889,2.45E-05,0.411566261
0.536,2.85027E-05,0.40901208,0.000468327,2.67E-05,0.409936864
0.537,3.78696E-05,0.409367608,0.000477784,2.08E-05,0.408966175
0.538,4.66814E-05,0.408613655,0.000458489,3.37E-05,0.40753454
0.539,4.34281E-05,0.408683743,0.000417023,3.93E-05,0.406968213
0.54,3.41588E-05,0.4097885,0.000366877,1.16E-05,0.407067911
0.541,3.30199E-05,0.411159738,0.000317544,1.36E-05,0.407781213
0.542,4.01319E-05,0.41232651,0.000288124,2.14E-05,0.409446815
0.543,4.48446E-05,0.412986076,0.000266669,1.48E-05,0.411369435
0.544,5.90207E-05,0.413770782,0.000238446,1.38E-05,0.413252135
0.545,8.26365E-05,0.415275867,0.000250857,1.46E-05,0.415322982
0.546,8.87126E-05,0.416592755,0.000233944,2.07E-05,0.417019866
0.547,1.10E-04,0.417391273,0.000216309,1.54E-05,0.418235129
0.548,1.38E-04,0.417722711,0.000215458,3.52E-05,0.418684776
0.549,1.59E-04,0.417568143,2.01E-04,3.39E-05,0.418228352
0.55,1.75E-04,0.417297745,2.07E-04,3.87E-05,0.417574494
0.551,1.66E-04,0.416533748,2.13E-04,4.66E-05,0.416507813
0.552,1.66E-04,0.414871554,2.35E-04,6.85E-05,0.414608928
0.553,1.64E-04,0.413971229,2.56E-04,4.4272E-05,0.413345908
0.554,1.47E-04,0.412936671,2.71E-04,3.92598E-05,0.411893409
0.555,0.000123915,0.411950552,2.99E-04,4.97508E-05,0.410647508
0.556,6.94783E-05,0.411517014,3.05E-04,5.38321E-05,0.410179953
0.557,4.28196E-05,0.411398466,3.30E-04,3.90577E-05,0.410032152
0.558,3.63829E-05,0.413052481,3.44E-04,4.42699E-05,0.411378599
0.559,2.56478E-05,0.415135769,3.41E-04,8.42E-05,0.413201242
0.56,2.06038E-05,0.417554684,3.44E-04,9.81E-05,0.415616317
0.561,2.17152E-05,0.41932589,3.31E-04,1.14E-04,0.417840834
0.562,2.31159E-05,0.421229223,3.11E-04,1.10E-04,0.420204331
0.563,2.79124E-05,0.423151868,3.02E-04,1.01E-04,0.422241182
0.564,2.72986E-05,0.424658051,2.76E-04,1.18E-04,0.423816731
0.565,1.55236E-05,0.425258314,2.58E-04,1.24E-04,0.424884251
0.566,2.38235E-05,0.424821946,2.41E-04,8.15E-05,0.425149098
0.567,2.01257E-05,0.424646974,2.15E-04,4.86E-05,0.425547244
0.568,3.64026E-05,0.424078298,2.09E-04,3.07E-05,0.424988137
0.569,4.72043E-05,0.423997383,2.05E-04,1.56E-05,0.424537919
0.57,6.3748E-05,0.423969063,0.000180016,1.85E-05,0.423974242
0.571,0.000104479,0.423356817,0.000179906,2.89E-06,0.423149873
0.572,0.000141236,0.422830972,0.000175463,1.78E-05,0.422640554
0.573,0.000195064,0.422802317,0.000194781,2.11E-05,0.422394983
0.574,0.000244116,0.4227437,0.000215014,7.46E-06,0.422056493
0.575,0.000257435,0.422939566,0.000207217,6.91E-06,0.421900641
0.576,0.000288463,0.423222117,0.000230277,1.36E-05,0.422215598
0.577,0.000321034,0.422311384,0.000236953,4.59E-05,0.421772468
0.578,0.000325571,0.420811792,0.000268859,7.11E-05,0.42090935
0.579,0.00031601,0.419714579,0.000298074,5.30E-05,0.42040841
0.58,0.000278529,0.418398456,0.000326469,5.67E-05,0.419511912
0.581,0.000264876,0.417007113,0.000392611,4.11E-05,0.418620122
0.582,0.000239164,0.415445258,0.000463919,4.18E-05,0.417914027
0.583,0.000215471,0.412298571,0.000569219,1.01E-04,0.416981373
0.584,0.000204496,0.404776357,0.000729814,7.41E-05,0.416283624
0.585,0.000176382,0.386344321,0.000941794,1.37E-05,0.415240367
0.586,0.000174739,0.352440177,0.001261653,7.68E-06,0.414648177
0.587,0.000171115,0.306204164,0.001707975,8.46E-06,0.413600114
0.588,0.000154566,0.260838996,0.002340309,-8.53E-06,0.412261194
0.589,0.00015917,0.221201861,0.003304534,-3.31E-06,0.411504943
0.59,0.000153538,0.174732822,0.004728961,1.27E-05,0.410772741
0.591,0.000170521,0.115946841,0.006977933,1.56E-06,0.410363984
0.592,0.000181279,0.063534984,0.010577077,-2.96E-06,0.409886112
0.593,0.000164087,0.031345312,0.01675833,7.82E-06,0.410003072
0.594,0.00015282,0.01551878,0.027461098,4.23E-06,0.410536041
0.595,0.000128431,0.008220714,0.045627975,1.54E-05,0.411173548
0.596,0.000152719,0.004703674,0.073853879,1.87E-05,0.412360152
0.597,0.000175266,0.002910104,0.11158167,-7.29E-06,0.413363463
0.598,0.00011671,0.001885099,0.154564627,1.04E-05,0.414930761
0.599,7.59E-05,0.001290483,0.197696665,3.43E-06,0.416361154
0.6,2.63E-05,0.000920759,0.239965142,1.09701E-06,0.417784044
0.601,1.13E-05,0.000656776,0.284697079,2.11813E-05,0.419150867
0.602,1.35E-05,0.000489808,0.331614634,1.78703E-05,0.419920084
0.603,-1.71E-06,0.000389313,0.373366796,1.93541E-05,0.420876884
0.604,1.54E-05,0.000309849,0.401807615,-3.08408E-07,0.421630003
0.605,7.27E-06,0.000266464,0.416550134,1.05547E-05,0.422152482
0.606,9.57E-06,0.000238519,0.422158673,2.33268E-05,0.422595958
0.607,1.34E-05,0.000207618,0.423096753,4.05659E-06,0.422945395
0.608,1.85E-06,0.00020561,0.421781339,1.71E-05,0.422509856
0.609,1.51E-06,0.000195248,0.420854074,1.43E-05,0.42222175
0.61,-8.85E-06,0.000202854,0.420008668,-8.80E-06,0.421327254
0.611,-1.11E-05,0.000194622,0.42004421,1.31E-06,0.420994359
0.612,-2.51E-06,0.000214998,0.419393808,2.06E-05,0.420264584
0.613,8.03E-06,0.000228606,0.417577405,2.55E-05,0.419127687
0.614,1.31E-05,0.000209121,0.415759908,-9.59E-06,0.41824611
0.615,1.79E-05,0.000220532,0.41394361,4.30E-06,0.417052754
0.616,3.18E-06,2.10E-04,0.412208211,1.91E-05,0.415266189
0.617,5.34E-06,2.18E-04,0.411116446,-3.76476E-06,0.413759919
0.618,-2.02E-07,2.07E-04,0.410750087,6.89041E-07,0.412713699
0.619,-9.73E-06,1.84E-04,0.409669842,4.83045E-06,0.411299554
0.62,1.11E-05,1.57E-04,0.408874318,3.40694E-06,0.410304483
0.621,1.30E-06,1.44E-04,0.40792207,1.29727E-05,0.409046425
0.622,1.51E-05,1.08E-04,0.407506738,1.11243E-05,0.408117743
0.623,5.26E-06,1.05E-04,0.406604462,7.74536E-06,0.406662868
0.624,-7.99E-07,8.44E-05,0.405577954,1.3816E-05,0.405305567
0.625,2.38E-06,8.24E-05,0.403978511,6.44393E-06,0.403778631
0.626,-8.70E-07,6.17E-05,0.402189561,1.31244E-05,0.402205055
0.627,1.01E-05,5.11E-05,0.400270652,-2.67716E-06,0.400486636
0.628,3.90E-06,3.80E-05,0.398010261,-8.93601E-06,0.397968995
0.629,-8.79E-06,4.96E-05,0.395885814,1.35158E-05,0.395273911
0.63,6.54E-07,3.90E-05,0.394134931,3.13072E-06,0.392819278
0.631,1.03E-06,3.86E-05,0.392418114,1.94636E-06,0.390579388
0.632,8.62E-06,3.11E-05,0.390370028,1.86252E-06,0.388408569
0.633,1.06E-05,4.72E-05,0.388342579,4.68773E-06,0.386675455
0.634,3.95E-06,3.93E-05,0.386249816,5.26378E-06,0.385041736
0.635,5.88E-06,3.93E-05,0.384636746,2.38318E-06,0.38365073
0.636,7.24E-06,5.20E-05,0.383676141,5.84764E-06,0.382614712
0.637,4.28E-06,4.88E-05,0.382549887,1.17576E-05,0.381427923
0.638,1.09552E-05,5.28955E-05,0.382327792,6.3836E-06,0.381293833
0.639,-5.63758E-06,7.48882E-05,0.38153817,1.45839E-05,0.380748582
0.64,8.36909E-06,7.79649E-05,0.381081586,8.55408E-06,0.380643092
0.641,3.99356E-06,9.99702E-05,0.38069972,1.25578E-05,0.380518715
0.642,-7.39188E-06,0.000108717,0.380673387,4.07748E-06,0.380489673
0.643,6.95E-06,0.00013285,0.381290968,7.50317E-07,0.38084052
0.644,-1.36E-06,0.000148389,0.381405181,2.61003E-05,0.380712266
0.645,2.63E-06,0.000190338,0.382346953,8.31635E-06,0.381482233
0.646,7.60E-06,0.000234531,0.382655813,-7.58717E-06,0.381906995
0.647,6.32E-06,0.000265844,0.382942914,4.58E-06,0.382440084
0.648,6.02E-06,0.000305863,0.382318816,-2.03E-06,0.382076507
0.649,-2.97E-07,0.000327531,0.382205705,7.30E-06,0.382111372
0.65,-4.85E-06,0.000331757,0.382433078,9.96E-06,0.382239965
0.651,5.92E-06,0.000355705,0.382165958,-1.03E-05,0.38190729
0.652,8.84E-06,0.000355012,0.381926375,4.63E-06,0.381697124
0.653,1.93E-05,0.000348982,0.381902503,-2.74E-06,0.381831093
0.654,-2.00E-06,0.000333746,0.380765561,1.43E-05,0.380922185
0.655,5.64E-06,0.000297659,0.380242901,2.03E-05,0.380454158
0.656,3.18E-06,2.79E-04,0.380003065,-4.64E-06,0.379855207
0.657,-9.81E-06,2.33E-04,0.379888915,1.10E-06,0.379298423
0.658,6.55E-06,1.98E-04,0.380584126,8.71E-06,0.379473082
0.659,7.36E-06,1.94E-04,0.380872472,1.08E-05,0.379466651
0.66,-1.01E-06,1.61E-04,0.38081748,1.35E-05,0.37954923
0.661,9.33E-06,1.52E-04,0.380023426,1.54E-05,0.379365989
0.662,8.00E-06,1.34E-04,0.379472116,8.27E-06,0.379342171
0.663,5.52E-06,1.11E-04,0.379097672,-1.73E-06,0.379454073
0.664,5.61E-06,9.92E-05,0.378475926,3.88E-06,0.379028777
0.665,3.35E-06,8.00E-05,0.378289579,2.16E-06,0.378857304
0.666,-3.89987E-06,7.51E-05,0.377773967,2.33E-06,0.378352396
0.667,3.46412E-07,7.42E-05,0.37691317,1.71E-06,0.377536031
0.668,6.7358E-06,5.57E-05,0.375797649,8.18E-06,0.376570923
0.669,3.49009E-06,5.96E-05,0.374601373,5.64E-06,0.375366158
0.67,1.59097E-05,5.25E-05,0.373847429,5.65E-06,0.374332496
0.671,5.24874E-05,3.98E-05,0.373059818,8.77E-06,0.372990485
0.672,7.92949E-05,4.74E-05,0.372680224,1.58E-05,0.371907396
0.673,0.000136262,4.72E-05,0.371629136,2.07E-05,0.370379392
0.674,0.000180978,3.52E-05,0.37063466,1.05E-05,0.369388251
0.675,0.000182482,3.01E-05,0.368692746,8.39E-06,0.368025061
0.676,0.000193367,2.58741E-05,0.366944483,-1.10E-07,0.367050407
0.677,0.000166621,2.80008E-05,0.365342229,-8.22E-07,0.366136929
0.678,0.000166117,2.90841E-05,0.362914016,1.04E-05,0.364320563
0.679,0.000235497,3.43044E-05,0.359776151,1.55E-05,0.362419829
0.68,0.000293638,3.12141E-05,0.355178492,1.95E-05,0.360927319
0.681,0.000233211,2.82271E-05,0.346704131,2.11E-05,0.359343932
0.682,0.0001189,3.80925E-05,0.332603141,2.14E-05,0.357430716
0.683,6.18038E-05,3.23326E-05,0.313237136,2.82E-05,0.356096874
0.684,3.88757E-05,2.78488E-05,0.288950546,2.30E-05,0.354405
0.685,1.17031E-05,3.06061E-05,0.261874306,3.08E-05,0.352558673
0.686,1.86207E-05,2.27051E-05,0.234023307,2.47E-05,0.350970287
0.687,2.04677E-05,3.63399E-05,0.204690387,2.98E-05,0.349283791
0.688,6.612E-07,4.57123E-05,0.173385402,4.10E-05,0.347633527
0.689,7.64739E-06,4.90974E-05,0.140345807,3.29E-05,0.346393869
0.69,8.61845E-06,6.1776E-05,0.107234045,3.43E-05,0.345248423
0.691,2.89364E-06,5.29455E-05,0.077205713,2.89E-05,0.343947296
0.692,1.06944E-05,5.77203E-05,0.052998511,1.95E-05,0.343246331
0.693,6.45862E-06,7.85316E-05,0.035203893,3.61E-05,0.342228656
0.694,9.22584E-06,7.37449E-05,0.023232205,3.29E-05,0.34107274
0.695,1.05847E-05,9.4895E-05,0.015503532,2.02E-05,0.34026228
0.696,6.97E-06,0.000116206,0.010580647,1.63E-05,0.339082431
0.697,1.56E-05,0.000134425,0.007433712,2.12E-05,0.338053001
0.698,1.21E-05,0.000164231,0.005325459,1.23E-05,0.336556324
0.699,8.43E-06,0.000166294,0.003927156,1.49E-05,0.335196533
0.7,1.12E-05,0.000188399,0.002974637,1.20E-05,0.334372454
0.701,9.66E-06,0.000193993,0.002277175,2.46E-05,0.333269769
0.702,1.85E-05,0.000208563,0.001773614,2.93E-05,0.332295014
0.703,1.91E-05,0.000221743,0.001387891,2.80E-05,0.331433668
0.704,1.77E-05,0.000211728,0.001090259,2.50E-05,0.33052431
0.705,3.00E-05,0.000219529,0.000879442,1.24E-05,0.33030945
0.706,2.74E-05,0.000230112,0.000701199,2.17E-05,0.330185138
0.707,3.26E-05,0.000228314,0.000567134,3.29E-05,0.329621845
0.708,4.41E-05,0.000228583,0.000460886,2.79E-05,0.329819872
0.709,4.67E-05,0.000228348,0.000381957,3.26E-05,0.33006134
0.71,5.34E-05,0.000231939,0.000335641,4.39E-05,0.330198533
0.711,5.34E-05,0.00023222,0.000288507,5.34E-05,0.330515535
0.712,5.73E-05,0.000235025,0.000252919,5.13E-05,0.33028776
0.713,5.87E-05,0.000246074,0.00022545,5.31E-05,0.330228688
0.714,6.07E-05,0.00024709,0.000198741,6.20E-05,0.330204062
0.715,6.90E-05,0.000256026,0.00018301,7.66E-05,0.329776885
0.716,7.67E-05,0.000268844,0.00015143,9.97E-05,0.32987277
0.717,8.12E-05,0.000281678,0.000136802,1.11E-04,0.329809413
0.718,7.85E-05,0.000303021,0.000127291,1.21E-04,0.328783566
0.719,8.01E-05,0.000307521,0.000114237,1.52E-04,0.328210076
0.72,8.3513E-05,0.000308574,0.000106919,1.87E-04,0.327216051
0.721,7.80587E-05,0.000321285,8.70231E-05,2.33E-04,0.32656171
0.722,8.36328E-05,0.00032518,7.92453E-05,3.05E-04,0.326015654
0.723,8.25696E-05,0.00034253,8.00E-05,0.000391941,0.325481637
0.724,7.78179E-05,0.000341319,6.91E-05,0.000506202,0.325008073
0.725,7.78825E-05,0.000331582,6.66E-05,0.000654135,0.324273968
0.726,6.27927E-05,3.33E-04,5.60E-05,0.000863815,0.323552265
0.727,5.83203E-05,3.05E-04,4.82E-05,0.00115946,0.322696086
0.728,5.9469E-05,2.80E-04,5.02E-05,0.001566372,0.321846095
0.729,5.06124E-05,2.69E-04,5.49E-05,0.002149415,0.320835821
0.73,5.60846E-05,2.53E-04,6.17E-05,0.002995138,0.320033956
0.731,4.49153E-05,2.36E-04,5.14E-05,0.004268722,0.319162475
0.732,4.05964E-05,2.19E-04,4.44E-05,0.006241647,0.317989354
0.733,4.99727E-05,2.11E-04,4.51E-05,0.009298737,0.316771147
0.734,4.50476E-05,1.94E-04,3.63967E-05,0.014046688,0.315519894
0.735,5.03045E-05,0.00017918,4.40149E-05,0.021278319,0.314098982
0.736,6.6659E-05,0.000182184,4.24871E-05,0.031762418,0.312966014
0.737,9.31424E-05,0.000175858,3.71127E-05,0.045972265,0.311809804
0.738,0.000123084,0.000170841,3.91274E-05,0.063709448,0.310853009
0.739,0.000138946,0.000184825,2.80968E-05,0.084175552,0.309871288
0.74,0.000160706,0.000199585,2.4894E-05,0.106529833,0.308638259
0.741,0.00017051,0.000219523,2.69401E-05,0.130150867,0.307405161
0.742,0.000166412,0.000249925,3.25906E-05,0.155114687,0.306554433
0.743,0.000170286,0.000294581,3.53296E-05,0.181317916,0.305865928
0.744,0.000172961,0.000345608,2.55992E-05,0.208125409,0.30498553
0.745,0.000183676,0.00039867,2.96474E-05,0.234471914,0.304048448
0.746,0.000188221,0.000460653,3.07905E-05,0.25779081,0.30276947
0.747,0.000163243,0.000514448,2.49253E-05,0.276206938,0.301657936
0.748,0.000126201,0.000544957,2.51079E-05,0.288181665,0.300184455
