Wavelength [um],Blue,Green,Red,NIR,Pan
0.848,0.0002,0.0001,0.0002,0.6372,0.427
0.849,0.0002,0.0002,0.0002,0.6308,0.4214
0.85,0.0001,0.0002,0.0002,0.6253,0.4168
0.851,0.0001,0.0002,0.0003,0.6143,0.4103
0.852,0.0001,0.0002,0.0003,0.6051,0.4029
0.853,0.0001,0.0002,0.0003,0.5966,0.398
0.854,0.0002,0.0002,0.0003,0.5902,0.3929
0.855,0.0001,0.0002,0.0004,0.5812,0.3876
0.856,0.0001,0.0002,0.0004,0.574,0.3824
0.857,0.0001,0.0002,0.0004,0.5652,0.377
0.858,0.0001,0.0002,0.0004,0.5563,0.3714
0.859,0.0001,0.0001,0.0004,0.5365,0.3573
0.86,0.0001,0.0001,0.0004,0.5441,0.3628
0.861,0.0,0.0,0.0,0.5338,0.3567
0.862,0.0,0.0,0.0,0.5238,0.3497
0.863,0.0,0.0,0.0,0.5327,0.355
0.864,0.0,0.0,0.0001,0.5214,0.3482
0.865,0.0,0.0,0.0,0.515,0.3439
0.866,0.0,0.0,0.0001,0.5042,0.3371
0.867,0.0,0.0,0.0001,0.5026,0.3351
0.868,0.0,0.0,0.0001,0.4859,0.3247
0.869,0.0,0.0,0.0001,0.4803,0.3208
0.87,0.0,0.0,0.0001,0.4726,0.3159
0.871,0.0,0.0,0.0001,0.4645,0.3111
0.872,0.0,0.0,0.0001,0.4616,0.3085
0.873,0.0,0.0,0.0001,0.4557,0.3046
0.874,0.0,0.0,0.0001,0.4427,0.2956
0.875,0.0,0.0,0.0001,0.4385,0.2922
0.876,0.0,0.0,0.0001,0.4354,0.2897
0.877,0.0,0.0,0.0001,0.4275,0.2846
0.878,0.0,0.0,0.0001,0.4166,0.2767
0.879,0.0,0.0,0.0001,0.408,0.2712
0.88,0.0,0.0,0.0002,0.4044,0.268
0.881,0.0,0.0,0.0002,0.393,0.2614
0.882,0.0,0.0,0.0002,0.3902,0.2595
0.883,0.0,0.0,0.0002,0.3874,0.2567
0.884,0.0,0.0,0.0002,0.378,0.2499
0.885,0.0,0.0,0.0002,0.3683,0.2415
0.886,0.0,0.0,0.0002,0.3552,0.2304
0.887,0.0,0.0,0.0002,0.3354,0.2153
0.888,0.0,0.0,0.0002,0.3145,0.1996
0.889,0.0,0.0,0.0002,0.2942,0.186
0.89,0.0,0.0,0.0001,0.2748,0.1744
0.891,0.0,0.0,0.0001,0.2541,0.1627
0.892,0.0,0.0,0.0001,0.2346,0.1502
0.893,0.0,0.0,0.0002,0.2144,0.137
0.894,0.0,0.0,0.0001,0.1926,0.1203
0.895,0.0,0.0,0.0001,0.1682,0.1029
0.896,0.0,0.0,0.0,0.1429,0.0864
0.897,0.0,0.0,0.0,0.1174,0.0715
0.898,0.0,0.0,0.0,0.098,0.0607
0.899,0.0,0.0,0.0,0.0816,0.0518
0.9,0.0,0.0,0.0,0.0684,0.0441
0.901,0.0,0.0,0.0,0.059,0.038
0.902,0.0,0.0,0.0,0.0494,0.0318
0.903,0.0,0.0,0.0,0.0391,0.0249
0.904,0.0,0.0,0.0,0.0294,0.0186
0.905,0.0,0.0,0.0,0.0219,0.0139
0.906,0.0,0.0,0.0,0.0155,0.0099
0.907,0.0,0.0,0.0,0.0109,0.0071
0.908,0.0,0.0,0.0,0.0077,0.0051
0.909,0.0,0.0,0.0,0.0053,0.0037
0.91,0.0,0.0,0.0,0.0039,0.0028
0.911,0.0,0.0,0.0,0.0028,0.002
0.912,0.0,0.0,0.0,0.0019,0.0014
0.913,0.0,0.0,0.0,0.0014,0.001
0.914,0.0,0.0,0.0,0.001,0.0007
0.915,0.0,0.0,0.0,0.0008,0.0005
0.916,0.0,0.0,0.0,0.0006,0.0004
0.917,0.0,0.0,0.0,0.0005,0.0003
0.918,0.0,0.0,0.0001,0.0004,0.0002
0.919,0.0,0.0,0.0001,0.0003,0.0001
0.92,0.0,0.0,0.0,0.0003,0.0001
0.921,0.0,0.0,0.0,0.0002,0.0001
0.922,0.0,0.0,0.0,0.0002,0.0001
0.923,0.0,0.0,0.0,0.0001,0.0
0.924,0.0,0.0,0.0,0.0001,0.0
0.925,0.0,0.0,0.0,0.0001,0.0
0.926,0.0,0.0,0.0,0.0,0.0
0.927,0.0,0.0,0.0,0.0,0.0
0.928,0.0,0.0,0.0,0.0,0.0
0.929,0.0,0.0,0.0,0.0,0.0
0.93,0.0,0.0,0.0,0.0,0.0
0.931,0.0,0.0,0.0,0.0,0.0
0.932,0.0,0.0,0.0,0.0,0.0
0.933,0.0,0.0,0.0,0.0,0.0
0.934,0.0,0.0,0.0,0.0,0.0
0.935,0.0,0.0,0.0,0.0,0.0
0.936,0.0,0.0,0.0,0.0,0.0
0.937,0.0,0.0,0.0,0.0,0.0
0.938,0.0,0.0,0.0,0.0,0.0
0.939,0.0,0.0,0.0,0.0,0.0
0.94,0.0,0.0,0.0,0.0,0.0
0.941,0.0,0.0,0.0,0.0,0.0
0.942,0.0,0.0,0.0,0.0,0.0
0.943,0.0,0.0,0.0,0.0,0.0
0.944,0.0,0.0,0.0,0.0,0.0
0.945,0.0,0.0,0.0,0.0,0.0
0.946,0.0,0.0,0.0,0.0,0.0
0.947,0.0,0.0,0.0,0.0,0.0
0.948,0.0,0.0,0.0,0.0,0.0
0.949,0.0,0.0,0.0,0.0,0.0
0.95,0.0,0.0,0.0,0.0,0.0
0.951,0.0,0.0,0.0,0.0,0.0
0.952,0.0,0.0,0.0,0.0,0.0
0.953,0.0,0.0,0.0,0.0,0.0
0.954,0.0,0.0,0.0,0.0,0.0
0.955,0.0,0.0,0.0,0.0,0.0
0.956,0.0,0.0,0.0,0.0,0.0
0.957,0.0,0.0,0.0,0.0,0.0
0.958,0.0,0.0,0.0,0.0,0.0
0.959,0.0,0.0,0.0,0.0,0.0
0.96,0.0,0.0,0.0,0.0,0.0
0.961,0.0,0.0,0.0,0.0,0.0
0.962,0.0,0.0,0.0,0.0,0.0
0.963,0.0,0.0,0.0,0.0,0.0
0.964,0.0,0.0,0.0,0.0,0.0
0.965,0.0,0.0,0.0,0.0,0.0
0.966,0.0,0.0,0.0,0.0,0.0
0.967,0.0,0.0,0.0,0.0,0.0
0.968,0.0,0.0,0.0,0.0,0.0
0.969,0.0,0.0,0.0,0.0,0.0
0.97,0.0,0.0,0.0,0.0,0.0
0.971,0.0,0.0,0.0,0.0,0.0
0.972,0.0,0.0,0.0,0.0,0.0
0.973,0.0,0.0,0.0,0.0,0.0
0.974,0.0,0.0,0.0,0.0,0.0
0.975,0.0,0.0,0.0,0.0,0.0
0.976,0.0,0.0,0.0,0.0,0.0
0.977,0.0,0.0,0.0,0.0,0.0
0.978,0.0,0.0,0.0,0.0,0.0
0.979,0.0,0.0,0.0,0.0,0.0
0.98,0.0,0.0,0.0,0.0,0.0
0.981,0.0,0.0,0.0,0.0,0.0
0.982,0.0,0.0,0.0,0.0,0.0
0.983,0.0,0.0,0.0,0.0,0.0
0.984,0.0,0.0,0.0,0.0,0.0
0.985,0.0,0.0,0.0,0.0,0.0
0.986,0.0,0.0,0.0,0.0,0.0
0.987,0.0,0.0,0.0,0.0,0.0
0.988,0.0,0.0,0.0,0.0,0.0
0.989,0.0,0.0,0.0,0.0,0.0
0.99,0.0,0.0,0.0,0.0,0.0
0.991,0.0,0.0,0.0,0.0,0.0
0.992,0.0,0.0,0.0,0.0,0.0
0.993,0.0,0.0,0.0,0.0,0.0
0.994,0.0,0.0,0.0,0.0,0.0
0.995,0.0,0.0,0.0,0.0,0.0
0.996,0.0,0.0,0.0,0.0,0.0
0.997,0.0,0.0,0.0,0.0,0.0
0.998,0.0,0.0,0.0,0.0,0.0
0.999,0.0,0.0,0.0,0.0,0.0
